procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 463956 115992 6657144    0    0     0   288 1369 1298 32  9 59  0  0
 1  0      0 506460 115992 6611940    0    0     0 30972 1447 1382 24  7 69  1  0
 1  0      0 494112 115992 6623800    0    0     0     4 1139 1128 20  7 73  0  0
 1  0      0 481264 115992 6635652    0    0     0    24 1207 1197 22  7 71  0  0
 1  0      0 468664 115992 6646336    0    0     0   160 1291 1183 21  7 72  0  0
 2  0      0 449764 115992 6666764    0    0     0   100 1387 1363 25  8 66  0  0
 1  0      0 487496 115992 6638548    0    0     0 31284 1339 1362 28  9 62  1  0
 1  0      0 474984 115992 6651188    0    0     0     0 1032 1064 21  6 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 462636 115992 6663208    0    0     0     0 1093 1096 21  6 73  0  0
 1  0      0 450288 115992 6674900    0    0     0   420 1119 1108 22  5 73  0  0
 1  0      0 435464 115992 6686672    0    0     0    88 1395 1319 21  8 71  0  0
 2  0      0 446908 115992 6683048    0    0     0 31208 1478 1435 38 12 49  2  0
 2  0      0 381896 115992 6744556    0    0     0     0 1294 1069 43 10 47  0  0
 2  0      0 334520 115992 6792164    0    0     0 66084 1705 1607 38 11 47  4  0
 2  0      0 284372 115992 6842020    0    0     0 66108 1558 1481 37 12 47  4  0
 2  0      0 223388 115992 6900096    0    0     0    92 1474 1330 40 13 46  0  0
 3  0      0 149552 115992 6972860    0    0     0 66132 1788 1585 47 14 36  3  0
 1  0      0 433836 115996 6690296    0    0     0 56884 1877 1592 25 10 61  3  0
 1  0      0 422104 115996 6702532    0    0     0     8 1099 1072 22  6 72  0  0
 1  0      0 411556 115996 6713976    0    0     0     0 1086 1119 20  7 72  0  0
 1  0      0 400244 115996 6725540    0    0     0   700 1500 1274 21  8 71  0  0
 2  0      0 387428 115996 6736784    0    0     0    96 1071 1040 22  6 72  0  0
 1  0      0 404092 115996 6717232    0    0     0 31348 1464 1292 32 11 56  1  0
 1  0      0 391756 115996 6729340    0    0     0     0 1062 1064 21  7 72  0  0
 2  0      0 379660 115996 6741116    0    0     0     8 1173 1139 21  6 72  0  0
 1  0      0 367060 115996 6752592    0    0     0    16 1396 1375 23  6 71  0  0
 1  0      0 355468 115996 6763900    0    0     0    92 1096 1091 20  7 73  0  0
 1  0      0 382660 115996 6743976    0    0     0 31156 1411 1353 32  9 57  1  0
 1  0      0 370876 115996 6756700    0    0     0     0 1164 1133 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 357520 115996 6769112    0    0     0     0 1152 1140 22  6 72  0  0
 1  0      0 343660 115996 6780576    0    0     0    24 1325 1281 22  7 71  0  0
 1  0      0 332600 115996 6792428    0    0     0   128 1064 1095 22  5 73  0  0
 2  0      0 301860 115996 6825548    0    0     0   232 1132 1112 29  8 64  0  0
 2  0      0 298620 115996 6824048    0    0     0 30964 1629 1378 41 11 47  1  0
 2  0      0 241920 115996 6879880    0    0     0 66060 2318 1443 35 13 47  4  0
 2  0      0 171108 115996 6943372    0    0     0    32 1538 1321 41 14 46  0  0
 2  0      0 127260 115804 6988932    0    0     0 66172 2299 1532 38 13 47  3  0
 3  0      0 135268 114952 7006404    0    0     4 66488 2434 1569 41 11 43  5  0
 1  1      0 144728 114700 6984340    0    0     0 39252 1591 1317 50 14 35  2  0
 2  0      0 126332 113876 7004200    0    0     0 57836 2066 1455 36 13 48  3  0
 2  0      0 480196 113044 6648640    0    0  1794 100420 4267 3750 32 14 47  7  0
 1  0      0 468632 113044 6660580    0    0     0     0 1211 1085 21  7 72  0  0
 1  0      0 456284 113044 6672640    0    0     0     0 1039 1057 21  7 72  0  0
 2  0      0 486172 113044 6655112    0    0  1667 31056 2273 2425 32 11 55  2  0
 1  0      0 472592 113044 6667864    0    0     0     0 1030 1040 20  7 72  0  0
 1  0      0 458736 113044 6679452    0    0     0    92 1308 1275 24  6 71  0  0
 1  0      0 447144 113044 6690924    0    0     0     4 1197 1121 21  7 72  0  0
 1  0      0 434544 113044 6702944    0    0     0     0 1145 1123 22  6 72  0  0
 1  0      0 438912 113044 6684396    0    0     0 31088 1540 1324 32 10 58  1  0
 1  0      0 427068 113044 6696100    0    0     0     0 1079 1088 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 413744 113044 6706772    0    0     0     0 1359 1254 22  8 70  0  0
 1  0      0 403160 113044 6717200    0    0     0   124 1163 1141 20  8 72  0  0
 1  0      0 392072 113044 6727956    0    0     0     0  985 1013 21  6 73  0  0
 2  0      0 379220 113044 6749800    0    0     0   212 1093 1046 23  9 67  0  0
 2  0      0 377948 113044 6748936    0    0     0 31092 1472 1260 41 12 46  2  0
 2  0      0 322256 113048 6801640    0    0     0 49152 1528 1461 40 13 45  2  0
 2  0      0 269840 113048 6853992    0    0     0 49384 1530 1318 40 11 47  2  0
 2  0      0 207848 113048 6915708    0    0     0    24 1325 1121 42 11 47  0  0
 1  0      0 360776 113048 6761492    0    0     0 88632 1771 1594 34 11 50  5  0
 2  0      0 333812 113048 6800904    0    0     0     0 1166 1082 31  9 60  0  0
 1  0      0 379132 113048 6752968    0    0     0 31084 1491 1562 21 11 67  2  0
 1  0      0 368604 113048 6763908    0    0     0   248 1254 1189 21  7 72  0  0
 1  0      0 357264 113048 6775060    0    0     0    28 1096 1103 23  5 72  0  0
 1  0      0 346868 113048 6786060    0    0     0     0 1261 1211 22  6 72  0  0
 4  0      0 334888 113048 6797192    0    0     0     0 1100 1111 21  6 73  0  0
 1  0      0 341548 113048 6778384    0    0     0 31312 1833 1499 34 10 55  2  0
 1  0      0 329236 113048 6790296    0    0     0    92 1091 1071 20  7 73  0  0
 1  0      0 317676 113048 6801456    0    0     0     0 1256 1226 22  6 72  0  0
 1  0      0 305832 113048 6813116    0    0     0    36 1030 1042 23  5 72  0  0
 1  0      0 295504 113048 6824092    0    0     0     0 1073 1116 21  7 72  0  0
 1  1      0 254960 113048 6868692    0    0     0 20632 1511 1407 33 10 56  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 303260 113048 6817500    0    0     0 11208 1405 1320 21  7 71  1  0
 1  0      0 290660 113048 6829644    0    0     0     0 1047 1056 22  6 72  0  0
 1  0      0 278368 113048 6841460    0    0     0    20 1063 1092 21  7 73  0  0
 1  0      0 267564 113048 6853612    0    0     0     0 1232 1187 21  7 72  0  0
 2  0      0 235868 113048 6889136    0    0     0    12 1300 1243 29  8 62  0  0
 2  0      0 246524 113048 6886936    0    0     0 31268 1536 1350 40 11 48  2  0
 2  0      0 188848 113056 6946104    0    0     0 48304 1433 1273 39 12 47  2  0
 2  0      0 129880 113056 7004380    0    0     0 48260 1627 1449 40 10 47  3  0
 2  0      0 117280 112884 7027756    0    0     0 48196 1601 1386 42  8 47  2  0
 3  0      0 120056 112632 7017980    0    0    32 127440 3023 1933 43 13 38  6  0
 2  0      0 143256 112628 6971312    0    0     0 31200 1926 1369 48 15 36  1  0
 2  0      0 428072 112624 6673844    0    0     0 92900 1681 1563 32 13 50  5  0
 1  0      0 425568 112624 6685648    0    0     0   144 1407 1120 21  8 71  0  0
 1  0      0 413724 112624 6697556    0    0     0     0 1050 1088 20  7 73  0  0
 1  0      0 402420 112628 6709276    0    0     0    52 1463 1369 21  9 70  0  0
 1  0      0 413832 112628 6691836    0    0     0 31728 1557 1354 31 10 58  1  0
 1  0      0 400484 112628 6704512    0    0     0     0 1082 1117 21  6 73  0  0
 1  0      0 389904 112628 6715752    0    0     0     0 1213 1119 20  8 72  0  0
 1  0      0 377336 112628 6727096    0    0     0     0 1155 1144 20  8 72  0  0
 1  0      0 366440 112628 6737392    0    0     0     0 1181 1136 20  9 71  0  0
 1  0      0 403256 112628 6718684    0    0     0 31256 1462 1457 40  8 51  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 401340 112628 6731104    0    0     0     8 1134 1111 20  7 72  0  0
 1  0      0 388024 112628 6743556    0    0     0     0  957 1034 21  6 73  0  0
 1  0      0 375428 112628 6755320    0    0     0     0 1014 1066 21  7 73  0  0
 1  0      0 362832 112628 6767088    0    0     0     0 1148 1126 22  6 71  0  0
 3  0      0 310444 112628 6811836    0    0     0 24896 1631 1208 29 11 59  2  0
 2  0      0 319116 112628 6812100    0    0     0  6388 1476 1221 39 12 48  0  0
 2  0      0 262192 112628 6867396    0    0     0 71092 2210 1431 39 10 48  4  0
 1  1      0 192168 112628 6929836    0    0   208 16396 2040 1707 42 13 44  1  0
 4  0      0 133984 112628 6987592    0    0  1666 54684 2925 2300 39 13 45  3  0
 3  0      0 125500 112616 7014216    0    0     0 132188 2751 2071 44 14 35  7  0
 2  0      0 145120 112588 6990236    0    0     0 31052 1971 1290 46 14 38  1  0
 2  0      0 416452 112588 6704556    0    0  1667 95364 3364 2569 36 14 46  4  0
 2  0      0 378284 112588 6761264    0    0     0     0 2424 1007 42 12 45  0  0
 2  0      0 335480 112588 6807320    0    0     0 66136 2162 1572 37 13 46  4  0
 1  0      0 432720 112588 6711420    0    0     0 59736 1579 1384 36 10 50  4  0
 1  0      0 439140 112588 6692792    0    0     0 31108 1503 1232 32  9 57  2  0
 1  0      0 426064 112588 6705560    0    0     0     0  991 1031 21  6 72  0  0
 1  0      0 421940 112588 6717480    0    0     0     0 1123 1115 21  6 72  0  0
 1  0      0 407352 112588 6728432    0    0     0     0 1136 1137 22  7 71  0  0
 4  0      0 396264 112588 6739096    0    0     0   204 1020 1082 22  5 72  0  0
 1  0      0 413840 112588 6721212    0    0     0 31272 1517 1202 32  9 57  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 402296 112588 6732052    0    0     0     8 1060 1029 20  8 72  0  0
 1  0      0 389480 112588 6743728    0    0     0     0 1045 1037 22  5 72  0  0
 2  0      0 377136 112588 6755112    0    0     0     0 1044 1070 21  7 72  0  0
 1  0      0 363528 112592 6766508    0    0     0   120 1158 1302 22  6 71  0  0
 2  0      0 342616 112592 6790168    0    0     0   336 1270 1254 26  9 66  0  0
 3  0      0 339056 112592 6787308    0    0     0 31628 1875 1349 41 12 46  1  0
 2  0      0 278328 112592 6847260    0    0     0     0 1262 1053 42 10 48  0  0
 1  1      0 222384 112592 6900636    0    0     0 86072 2023 1384 36 11 48  5  0
 2  0      0 166748 112592 6958328    0    0     0 31488 1969 1391 43 10 46  1  0
 1  1      0 126480 112592 7001292    0    0     0  8480 1373 1128 39 13 47  1  0
 2  0      0 174604 112524 6957072    0    0     0 115892 2947 1685 50 14 30  5  0
 2  0      0 128796 112524 7001432    0    0     0     0 1274 1074 42 12 47  0  0
 2  0      0 133456 112524 6999392    0    0     0 92884 2683 1642 38 11 46  5  0
 2  0      0 469124 112524 6680700    0    0     0 48056 2250 1456 40 14 45  2  0
 2  0      0 412424 112524 6734776    0    0     0 66620 2130 1548 40 10 47  3  0
 4  0      0 354500 112524 6789468    0    0     0   332 1371 1106 44 10 45  0  0
 2  0      0 432208 112524 6697768    0    0     0 108556 3164 1900 46 13 33  8  0
 1  0      0 467484 112524 6656316    0    0     0     4 1004 1023 21  7 73  0  0
 1  0      0 453120 112524 6668060    0    0     0     0 1203 1253 21  8 71  0  0
 1  0      0 441528 112524 6679216    0    0     0   308 1344 1199 21  8 72  0  0
 1  0      0 428692 112524 6690772    0    0     0   216 1140 1085 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 457468 112524 6671896    0    0     0 31252 1639 1258 34  9 56  2  0
 1  0      0 444620 112524 6684120    0    0     0     0 1055 1087 21  6 73  0  0
 1  0      0 428268 112524 6695720    0    0     0    12 1355 1274 21  9 71  0  0
 1  0      0 414912 112524 6707816    0    0     0   176 1163 1164 21  7 72  0  0
 1  0      0 407672 112608 6719160    0    0    84     0 1429 1256 25  8 67  0  0
 1  1      0 356012 112608 6763104    0    0     0 22824 1627 1266 32 10 58  1  0
 1  1      0 361852 112608 6761496    0    0     0 26108 1839 1315 39 14 46  1  0
 2  0      0 301156 112608 6821980    0    0     0 30736 1744 1313 42 11 46  1  0
 2  0      0 240460 112608 6881368    0    0     0   184 1286 1104 40 12 47  0  0
 2  0      0 192368 112608 6931144    0    0     0 114520 2820 1692 38 10 46  5  0
 3  0      0 117776 112608 7010268    0    0     0     4 1377 1182 44 15 41  0  0
 2  0      0 130216 112608 6985248    0    0     0 88432 2666 1558 46 14 37  3  0
 3  0      0 130268 112608 7000052    0    0     0 56864 2281 1717 40 13 45  2  0
 1  1      0 119248 112604 7008800    0    0     0 36124 1972 1550 39 14 46  1  0
 2  0      0 467860 112604 6663844    0    0     0 59324 3099 1591 36 17 44  2  0
 2  0      0 419224 112604 6713864    0    0     0 66376 2461 2002 40 10 46  3  0
 2  0      0 402892 112604 6737980    0    0     0 31084 2054 1574 55 14 29  2  0
 1  1      0 351268 112604 6788052    0    0     0 70208 2372 1923 40 12 45  3  0
 1  0      0 514912 112604 6615256    0    0     0 25060 1450 1389 22  7 70  1  0
 1  0      0 503136 112604 6626504    0    0     0   368 1347 1338 22  7 71  0  0
 1  0      0 491544 112604 6637848    0    0     0   244 1410 1377 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 450732 112604 6672140    0    0     0     0 1257 1264 29  8 63  0  0
 1  0      0 480016 112604 6631852    0    0     0 31196 1319 1422 24  9 65  2  0
 1  0      0 467232 112604 6643968    0    0     0     4 1174 1175 21  7 72  0  0
 2  0      0 454668 112604 6656016    0    0     0   188 1025 1048 20  7 73  0  0
 1  0      0 443612 112604 6667100    0    0     0     0  993 1073 22  5 73  0  0
 2  0      0 432064 112604 6686292    0    0   547    48 1461 1505 25  8 68  0  0
 2  0      0 442784 112604 6686948    0    0  1151 31652 2703 2569 46 13 40  2  0
 2  0      0 381804 112604 6746736    0    0     0 37612 1903 1634 41 12 46  1  0
 2  0      0 315288 112604 6812728    0    0  1171   164 1726 1700 42 11 46  0  0
 1  1      0 256572 112604 6869428    0    0   496 65168 2423 1812 38 12 46  4  0
 2  0      0 199620 112604 6926900    0    0     0 67148 2252 1655 39 11 47  3  0
 2  0      0 166424 112604 6952904    0    0     0 91824 2819 1770 49 15 32  3  0
 2  0      0 126680 112608 7007500    0    0     0   132 1650 1505 42 14 45  0  0
 1  1      0 124764 112608 7008496    0    0     0 15508 1636 1381 42 12 46  0  0
 2  0      0 462008 112608 6658880    0    0     0 125604 6716 1888 36 14 45  5  0
 1  1      0 407104 112608 6710796    0    0     0 31296 1683 1267 41 10 47  2  0
 3  0      0 346436 112608 6780668    0    0     0 35036 1918 1484 46 15 37  2  0
 2  0      0 466448 112608 6652792    0    0     0 81408 2569 1784 43 15 37  6  0
 2  0      0 416092 112608 6703860    0    0     0 66212 2261 1522 40 12 46  3  0
 4  0      0 462028 112608 6657740    0    0     0 28588 1961 1320 40 12 47  1  0
 1  1      0 407876 112608 6713256    0    0     0 39196 1757 1263 37 14 47  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 360000 112608 6760744    0    0     0 27148 1664 1293 42 11 46  1  0
 7  0      0 282424 112608 6842804    0    0     0 79012 2236 1436 51 12 33  4  0
 2  0      0 294692 112612 6837088    0    0     0 18128 1821 1394 44 11 44  1  0
 5  0      0 248580 112612 6883772    0    0     0 66516 2160 1484 39 11 47  3  0
 1  1      0 192384 112612 6939592    0    0     0 40960 1677 1199 41 10 47  2  0
 2  0      0 134928 112612 6996908    0    0     0 25304 1850 1369 39 12 46  2  0
 2  0      0 122908 112612 7025124    0    0     0 66064 2223 1490 39 10 46  4  0
 2  0      0 553936 112524 6570944    0    0     4 56448 2581 1981 42 16 40  2  0
 2  0      0 507304 112524 6627284    0    0     0 57148 2955 1399 38 15 45  3  0
 2  0      0 446824 112524 6687144    0    0     0     4 1490 1509 42 11 47  0  0
 2  0      0 385396 112524 6747400    0    0     0   176 1449 1263 43 10 46  0  0
 2  0      0 337520 112524 6794624    0    0     0 131956 2940 1797 35 12 47  6  0
 3  0      0 246828 112524 6884032    0    0     0     0 1373 1178 56 11 33  0  0
 1  0      0 549072 112524 6583244    0    0     0 92632 2324 1623 25 12 58  5  0
 1  0      0 537256 112524 6594436    0    0     0    12 1161 1100 21  7 72  0  0
 1  0      0 525412 112524 6605472    0    0     0     0 1139 1267 22  6 72  0  0
 1  0      0 513068 112524 6616604    0    0     0    52  894  984 20  8 72  0  0
 2  0      0 494744 112524 6628652    0    0     8     0 1281 1300 22  7 71  0  0
 1  0      0 502284 112524 6610244    0    0     0 31448 1951 1506 32  9 57  1  0
 1  0      0 489508 112524 6622244    0    0     0     8  988 1046 20  8 72  0  0
 1  0      0 484900 112524 6634036    0    0     0   284 1107 1069 21  6 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 473412 112524 6645036    0    0     0    36 1097 1080 21  7 72  0  0
 1  0      0 459080 112524 6656220    0    0     0    56 1160 1203 23  7 71  0  0
 1  0      0 491516 112524 6638788    0    0     0 31220 1739 1471 32  9 58  1  0
 2  0      0 479200 112524 6651492    0    0     8   416 1398 1269 21  7 71  0  0
 1  0      0 465872 112524 6663488    0    0     0     4 1120 1110 22  6 72  0  0
 1  0      0 454028 112524 6675096    0    0     0   196 1024 1032 21  6 73  0  0
 1  0      0 439444 112524 6686952    0    0     4    96 1265 1296 22  7 70  0  0
 2  0      0 439232 112524 6671080    0    0     0 31300 1961 1502 33 10 55  2  0
 2  0      0 377752 112524 6734708    0    0     0   104 1239 1051 40 12 47  0  0
 2  0      0 321052 112524 6790000    0    0     0 79252 2386 1499 39 11 46  4  0
 2  0      0 264352 112524 6846584    0    0     0 58272 2387 1808 40 10 47  3  0
 2  0      0 200848 112524 6909100    0    0     0   204 1894 1662 45 10 45  0  0
 3  0      0 119480 112524 6991192    0    0     0     0 1454 1225 48 13 39  0  0
 2  0      0 166900 112472 6959660    0    0     0 147784 3603 2041 40 13 36 11  0
 1  1      0 126144 112472 7010064    0    0     0 57368 2043 1403 41 11 46  2  0
 1  1      0 128248 112468 7007892    0    0     0 46480 2105 1419 40 11 47  3  0
 3  0      0 445808 112468 6688072    0    0     0  6128 1645 1466 40 15 45  1  0
 3  0      0 385832 112468 6745532    0    0     0 66384 2228 1491 39 13 46  2  0
 5  0      0 346596 112468 6772664    0    0     0 97480 2903 1732 48 16 32  4  0
 2  0      0 276844 112468 6828892    0    0     0    16 1529 1238 50 13 37  0  0
 3  0      0 457644 112524 6631832    0    0    56 57100 2103 1704 25 11 62  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 443392 112524 6643252    0    0     0    12 1489 1488 23 10 67  0  0
 1  0      0 430828 112524 6654672    0    0     0   232 1480 1361 22  8 70  0  0
 2  0      0 400644 112524 6694684    0    0     0    88 1286 1136 31 10 60  0  0
 1  0      0 451508 112524 6647852    0    0  1666 31288 2243 2160 23  8 67  2  0
 1  0      0 440708 112524 6659796    0    0     0    32 1288 1247 23  6 71  0  0
 1  0      0 426352 112524 6671700    0    0     0     0 1461 1505 21  9 70  0  0
 1  0      0 414844 112524 6682700    0    0  1667     0 1840 2049 22  7 70  0  0
 2  0      0 390680 112524 6706672    0    0     0     0 1181 1150 26  8 66  0  0
 2  0      0 403356 112524 6699080    0    0     0 31756 2224 1440 40 12 46  2  0
 2  0      0 357024 112524 6752716    0    0     0    24 1375 1223 42 12 46  0  0
 2  0      0 306124 112524 6801180    0    0     0 100920 2923 1947 38 13 45  5  0
 2  0      0 247660 112524 6860052    0    0     0   212 1317 1104 40 13 47  0  0
 2  0      0 200816 112524 6905304    0    0     0 76392 2079 1573 39 11 46  4  0
 3  0      0 121940 112524 6991108    0    0     0   460 1421 1139 53 13 34  0  0
 2  0      0 149100 112524 6977688    0    0     0 99520 2841 1703 38 15 43  5  0
 2  0      0 127232 112520 6999356    0    0     0 52860 2148 1526 40 13 45  2  0
 1  1      0 124592 112508 7001184    0    0     0 57920 1997 1305 38 14 46  3  0
 2  0      0 456912 112508 6676204    0    0     0  5260 1554 1292 39 15 46  0  0
 2  0      0 408528 112508 6723260    0    0     0 66268 2105 1393 39 12 46  3  0
 1  1      0 371528 112512 6750764    0    0  2404 31092 1954 1367 52 14 32  2  0
 2  0      0 307808 112512 6811944    0    0 17464 66116 3650 2456 35 13 45  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 236748 112512 6881304    0    0 20360    20 2593 2011 37 11 48  4  0
 1  1      0 173752 112512 6945088    0    0 17816 66384 3732 2518 36 11 46  6  0
 2  0      0 402024 112512 6701432    0    0   272 27984 1874 1506 21  9 69  1  0
 2  0      0 375720 112512 6734148    0    0     0     0 1333 1229 30  8 62  0  0
 1  0      0 423824 112512 6694528    0    0     0 31264 2149 1914 25 11 63  2  0
 1  0      0 411928 112512 6706320    0    0     0    20 1114 1161 20  7 72  0  0
 1  0      0 400144 112512 6717592    0    0     0     0 1317 1354 21  8 71  0  0
 1  0      0 389308 112512 6728232    0    0     0   296 1133 1086 23  5 72  0  0
 2  0      0 375492 112512 6739396    0    0     0     0 1069 1145 21  7 72  0  0
 2  0      0 373524 112512 6738428    0    0     0 31236 1955 1578 40 14 44  2  0
 2  0      0 321868 112512 6797036    0    0     0    72 1439 1208 41 12 46  0  0
 2  0      0 267944 112512 6850276    0    0     0 71448 2081 1460 39 12 47  3  0
 2  0      0 215276 112512 6903080    0    0     0 47484 1993 1367 39 12 47  3  0
 1  1      0 161852 112512 6955608    0    0     0 57132 1953 1365 40 11 47  3  0
 3  0      0 126076 112508 7005988    0    0     0 12620 1582 1196 49 11 39  1  0
 4  0      0 146756 112504 6983072    0    0     0 100116 2482 1540 44 12 39  5  0
 2  0      0 116052 112500 7025456    0    0     0    24 1235 1099 42 11 47  0  0
 2  0      0 121720 112500 7020456    0    0     0 69428 2281 1531 41 10 45  4  0
 2  0      0 472044 112500 6662508    0    0  5680 48308 2647 1786 36 15 45  3  0
 2  0      0 409800 112500 6723508    0    0 20356     4 2562 1996 39  9 47  5  0
 5  0      0 374532 112500 6746264    0    0  6136 97080 3091 2098 49 17 28  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 430756 112600 6678916    0    0   700 32540 1864 1470 45 12 41  1  0
 2  0      0 379632 112600 6731644    0    0     0 17412 1681 1380 46 10 42  1  0
 2  0      0 325972 112600 6783940    0    0   204 49016 2173 1434 38 13 46  3  0
 2  0      0 279604 112600 6829872    0    0     0 66140 2299 1598 38 12 46  4  0
 2  0      0 285420 112600 6808272    0    0     0 46224 2031 1478 41 11 46  2  0
 1  0      0 435032 112600 6655740    0    0     0 31112 1699 1361 32 11 55  2  0
 2  0      0 422436 112600 6667664    0    0     0     0 1165 1150 21  7 72  0  0
 1  0      0 418836 112600 6679452    0    0     0   632 1592 1438 20  9 71  0  0
 1  0      0 407748 112600 6690216    0    0     0    40 1064 1107 21  7 72  0  0
 1  0      0 402656 112600 6700756    0    0     0    24 1906 1678 37  8 55  0  0
 2  0      0 369140 112600 6737976    0    0     0   308 1194 1093 32  8 60  0  0
 2  0      0 385068 112600 6733792    0    0     0 31020 1745 1279 42 11 46  1  0
 2  0      0 328904 112600 6791068    0    0     0    84 1191 1008 41 11 47  0  0
 2  0      0 276744 112600 6842844    0    0     0 103684 2313 1395 38 10 47  5  0
 3  0      0 212736 112600 6905832    0    0     0    76 1137  992 41 12 48  0  0
