timestamp,pid,cpu_percent,memory_percent,vss_kb,rss_kb
2025-06-08 06:19:33, 494650  0.0  0.1 169532 15808
2025-06-08 06:19:34, 494650 99.0  0.3 348188 31784
2025-06-08 06:19:35, 494650  100  0.5 360524 43400
2025-06-08 06:19:36, 494650  100  0.6 372860 55280
2025-06-08 06:19:37, 494650  100  0.8 383140 66104
2025-06-08 06:19:38, 494650  100  0.9 393420 76400
2025-06-08 06:19:39, 494650  104  1.1 406788 90040
2025-06-08 06:19:40, 494650  109  0.4 345104 35764
2025-06-08 06:19:41, 494650  108  0.5 345104 47908
2025-06-08 06:19:42, 494650  107  0.7 345104 58732
2025-06-08 06:19:43, 494650  106  0.8 345104 69028
2025-06-08 06:19:44, 494650  106  0.9 345104 79060
2025-06-08 06:19:45, 494650  108  1.1 345104 91200
2025-06-08 06:19:46, 494650  110  1.0 401388 85460
2025-06-08 06:19:47, 494650  109  1.0 401388 85460
2025-06-08 06:19:48, 494650  109  1.0 401388 85460
2025-06-08 06:19:49, 494650  108  1.0 401388 85460
2025-06-08 06:19:50, 494650  108  1.0 401388 85460
2025-06-08 06:19:51, 494650  111  1.1 401388 94168
2025-06-08 06:19:52, 494650  110  1.1 401388 93908
2025-06-08 06:19:53, 494650  110  1.1 401388 93908
2025-06-08 06:19:54, 494650  109  1.1 401388 93908
2025-06-08 06:19:55, 494650  109  1.1 401388 93908
2025-06-08 06:19:56, 494650  109  1.1 401388 93908
2025-06-08 06:19:57, 494650  110  1.1 401388 95488
2025-06-08 06:19:58, 494650  116  1.2 466924 100560
2025-06-08 06:20:00, 494650  122  1.2 466924 103728
2025-06-08 06:20:01, 494650  118  1.2 466924 98364
2025-06-08 06:20:02, 494650  118  1.2 466924 98364
2025-06-08 06:20:03, 494650  117  1.2 466924 98364
2025-06-08 06:20:04, 494650  116  1.2 466924 98364
2025-06-08 06:20:05, 494650  118  1.0 401388 86124
2025-06-08 06:20:06, 494650  117  1.0 401388 86124
2025-06-08 06:20:07, 494650  117  1.0 401388 86124
2025-06-08 06:20:08, 494650  117  1.0 401388 86124
2025-06-08 06:20:09, 494650  116  1.0 401388 86124
2025-06-08 06:20:10, 494650  116  1.1 466924 93776
2025-06-08 06:20:11, 494650  117  1.2 466924 97740
2025-06-08 06:20:12, 494650  116  1.2 466924 97740
2025-06-08 06:20:13, 494650  116  1.2 466924 97740
2025-06-08 06:20:14, 494650  116  1.2 466924 97740
2025-06-08 06:20:15, 494650  115  1.2 466924 97740
2025-06-08 06:20:16, 494650  116  1.2 466924 99320
2025-06-08 06:20:17, 494650  116  1.0 401388 86740
2025-06-08 06:20:18, 494650  116  1.0 401388 86740
2025-06-08 06:20:19, 494650  116  1.0 401388 86740
2025-06-08 06:20:20, 494650  115  1.0 401388 86740
2025-06-08 06:20:21, 494650  115  1.0 401388 86740
2025-06-08 06:20:22, 494650  115  1.1 466924 93072
2025-06-08 06:20:23, 494650  119  1.2 614388 104944
2025-06-08 06:20:24, 494650  124  1.2 614388 105484
2025-06-08 06:20:25, 494650  128  1.2 614388 102228
2025-06-08 06:20:26, 494650  128  1.2 614388 101336
2025-06-08 06:20:27, 494650  127  1.2 614388 101336
2025-06-08 06:20:28, 494650  127  1.2 614388 101336
2025-06-08 06:20:29, 494650  127  1.2 614388 101860
2025-06-08 06:20:30, 494650  127  1.0 548852 89272
2025-06-08 06:20:31, 494650  127  1.0 548852 89272
2025-06-08 06:20:32, 494650  126  1.0 548852 89272
2025-06-08 06:20:33, 494650  126  1.0 548852 89272
2025-06-08 06:20:34, 494650  125  1.0 548852 89272
2025-06-08 06:20:35, 494650  125  1.1 614388 93228
2025-06-08 06:20:36, 494650  126  1.2 614388 100888
2025-06-08 06:20:37, 494650  125  1.2 614388 100888
2025-06-08 06:20:38, 494650  125  1.2 614388 100888
2025-06-08 06:20:39, 494650  124  1.2 614388 100888
2025-06-08 06:20:40, 494650  124  1.2 614388 100888
2025-06-08 06:20:41, 494650  124  1.2 614388 100888
2025-06-08 06:20:42, 494650  124  1.2 614388 102996
2025-06-08 06:20:43, 494650  124  1.1 548852 89888
2025-06-08 06:20:44, 494650  124  1.1 548852 89888
2025-06-08 06:20:45, 494650  123  1.1 548852 89888
2025-06-08 06:20:46, 494650  123  1.1 548852 89888
2025-06-08 06:20:47, 494650  123  1.1 548852 89888
2025-06-08 06:20:48, 494650  123  1.2 614388 98068
2025-06-08 06:20:49, 494650  126  1.3 761852 109932
2025-06-08 06:20:50, 494650  129  1.3 761852 109944
2025-06-08 06:20:51, 494650  133  1.3 761852 111272
2025-06-08 06:20:53, 494650  133  1.2 753656 103708
2025-06-08 06:20:54, 494650  132  1.2 753656 103708
2025-06-08 06:20:55, 494650  132  1.2 753656 103708
2025-06-08 06:20:56, 494650  131  1.2 753656 103708
2025-06-08 06:20:57, 494650  132  1.2 753656 104496
2025-06-08 06:20:58, 494650  131  1.2 753656 103968
2025-06-08 06:20:59, 494650  131  1.2 753656 103968
2025-06-08 06:21:00, 494650  131  1.2 753656 103968
2025-06-08 06:21:01, 494650  130  1.2 753656 103968
2025-06-08 06:21:02, 494650  130  1.2 753656 103968
2025-06-08 06:21:03, 494650  130  1.2 753656 105548
2025-06-08 06:21:04, 494650  130  1.1 688120 92964
2025-06-08 06:21:05, 494650  130  1.1 688120 92964
2025-06-08 06:21:06, 494650  130  1.1 688120 92964
2025-06-08 06:21:07, 494650  129  1.1 688120 92964
