procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 662520 111580 6404196    0    0     0   548 1103 1074 20  7 73  0  0
 2  0      0 652016 111580 6415360    0    0     0     4 1009 1081 22  6 72  0  0
 1  0      0 640052 111580 6426880    0    0     0    92 1158 1133 22  7 71  0  0
 1  0      0 628620 111580 6438536    0    0     0     0 1013 1073 21  6 73  0  0
 2  0      0 639508 111580 6420044    0    0     0 31296 1583 1225 32  9 59  1  0
 1  0      0 626864 111580 6432728    0    0     0    20 1098 1118 20  7 73  0  0
 1  0      0 615348 111580 6443988    0    0     0     0 1077 1056 22  6 72  0  0
 2  0      0 604796 111580 6455640    0    0     4     8 1213 1175 24  7 68  0  0
 1  0      0 592196 111580 6467476    0    0     0    84 1123 1087 21  6 73  0  0
 1  0      0 612848 111580 6449056    0    0   252 31288 1626 1289 32  8 58  2  0
 1  0      0 599020 111580 6461528    0    0     0   280 1275 1172 21  7 72  0  0
 1  0      0 585688 111580 6473792    0    0     0     0 1081 1089 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 572332 111580 6486100    0    0     0     4 1090 1068 21  7 72  0  0
 1  0      0 557996 111580 6497944    0    0     0    88 1306 1180 22  6 72  0  0
 1  1      0 522972 111580 6541420    0    0     0 16656 1369 1149 32  9 58  1  0
 4  0      0 506900 111580 6575696    0    0     0 14608 1679 1129 58 17 24  1  0
 3  0      0 402352 111580 6676588    0    0     0 49008 2052 1224 59 16 23  2  0
 1  0      0 557748 111580 6509576    0    0     0 168972 3959 2099 40 13 37 10  0
 1  0      0 546940 111580 6520104    0    0     0   556 1201 1061 22  6 72  0  0
 3  0      0 525016 111580 6542996    0    0     0     4 1118 1072 24  8 68  0  0
 2  0      0 539452 111580 6513076    0    0     0 31188 1624 1302 28  8 63  1  0
 2  0      0 527988 111580 6523876    0    0     0   328 1188 1127 22  6 72  0  0
 5  0      0 515740 111580 6535764    0    0   504     0 1114 1097 21  6 72  0  0
 6  0      0 504096 111580 6547072    0    0   108    84 1122 1140 21  7 73  0  0
 3  0      0 492620 111580 6558304    0    0     0     8 1203 1101 20  7 72  0  0
 3  0      0 520620 111580 6540592    0    0     0 31280 1716 1337 31 10 58  1  0
 2  0      0 508300 111580 6552820    0    0   520    36 1115 1127 21  7 72  0  0
 3  0      0 496980 111580 6564828    0    0     0     0 1129 1144 20  8 72  0  0
 3  0      0 485168 111580 6576384    0    0   864   220 1829 1871 21  8 70  1  0
 3  0      0 473324 111580 6587984    0    0     0    76 1152 1197 22  6 72  0  0
 2  0      0 491272 111580 6570484    0    0  1096 31228 1753 1334 31  9 58  1  0
 2  0      0 476004 111580 6583632    0    0  1666   144 1994 2150 21  8 70  0  0
 2  0      0 463960 111580 6595524    0    0     0     0 1089 1093 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 452116 111580 6606832    0    0     0     0 1114 1131 21  7 72  0  0
 2  0      0 442332 111580 6616912    0    0  1667    92 1919 2046 23  7 70  0  0
 3  0      0 393732 111580 6660080    0    0   724  8480 1449 1191 32  9 58  1  0
 5  0      0 385228 111580 6679844    0    0     0 22924 1736 1198 58 17 24  1  0
 7  0      0 299324 111580 6764076    0    0     0 48364 1924 1309 61 14 23  2  0
 7  0      0 215424 111580 6845852    0    0     0 48208 2060 1282 61 15 22  2  0
 6  0      0 132264 111580 6931632    0    0     0 132140 3334 1855 59 14 22  5  0
 5  0      0 438300 111576 6633064    0    0   644 105676 4804 1829 47 15 34  4  0
 4  0      0 406648 111576 6660996    0    0     0 31516 1958 1379 51 15 34  1  0
 3  0      0 351520 111576 6721976    0    0     0 66112 2426 1495 38 13 47  2  0
 3  0      0 292812 111576 6779836    0    0     0 66060 2155 1385 38 12 47  3  0
 3  0      0 442228 111576 6628244    0    0     0 60796 2050 1401 35 12 51  2  0
 2  0      0 430160 111576 6639668    0    0     0     0 1070 1120 22  5 73  0  0
 6  0      0 396656 111576 6672168    0    0     0    88 1265 1097 28 10 63  0  0
 2  0      0 422028 111576 6632940    0    0     0 31112 1494 1320 24  9 66  2  0
 2  0      0 409932 111576 6644888    0    0     0    24  960  995 21  6 73  0  0
 3  0      0 396108 111576 6656912    0    0     0    84  997 1057 22  5 73  0  0
 2  0      0 384276 111576 6668344    0    0   516     0 1180 1112 22  6 71  0  0
 3  0      0 368916 111576 6690564    0    0     0   120 1092 1075 24  8 68  0  0
 3  0      0 402352 111576 6661728    0    0     0 31528 1750 1297 27  9 63  1  0
 4  0      0 390284 111576 6673448    0    0     0    24 1094 1051 21  6 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 378216 111576 6685276    0    0     0   100 1180 1087 20  8 72  0  0
 4  0      0 366372 111576 6696668    0    0    52     0 1040 1020 21  6 73  0  0
 2  0      0 354280 111576 6707472    0    0     0     0 1025 1018 21  7 73  0  0
 5  0      0 353052 111576 6713584    0    0    76 31432 2047 1351 44 13 42  1  0
 5  0      0 254276 111576 6818308    0    0     0     0 1412 1078 61 17 23  0  0
 5  0      0 154232 111576 6915620    0    0     0 71092 1531 1218 61 14 23  3  0
 2  2      0 130864 111564 6943444    0    0     0 122952 2955 1689 57 16 22  4  0
 3  0      0 383052 111564 6694676    0    0     0 90856 2201 1638 36 14 44  7  0
 5  0      0 297404 111564 6778556    0    0   900 66916 1785 1440 49 13 35  3  0
 3  1      0 295364 111564 6777652    0    0     0 45340 1668 1287 41 12 45  2  0
 3  0      0 413932 111564 6651588    0    0     0 44960 1281 1313 21  8 69  2  0
 4  0      0 401584 111564 6663616    0    0     0     0 1013 1059 21  7 72  0  0
 5  0      0 389992 111564 6674968    0    0     0     0  926  964 22  6 73  0  0
 5  0      0 372604 111564 6698860    0    0     0    16 1017 1002 25  8 67  0  0
 5  0      0 386268 111564 6668296    0    0     0 31176 1637 1235 28  8 62  2  0
 5  0      0 373420 111564 6680508    0    0     0     0  964 1024 21  6 73  0  0
 5  0      0 361828 111564 6692036    0    0     0   108 1035 1048 20  7 72  0  0
 5  0      0 349480 111564 6702424    0    0     0     0 1090 1054 22  7 72  0  0
 5  0      0 337672 111564 6713176    0    0     0    72  997 1020 22  6 72  0  0
 3  0      0 367932 111564 6694296    0    0     0 31448 1590 1235 32 10 57  1  0
 3  0      0 355108 111564 6706276    0    0     0     4  982 1002 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 343012 111564 6718352    0    0     0   104 1095 1045 21  7 72  0  0
 3  0      0 330416 111564 6730004    0    0   364     4  976 1010 21  6 72  0  0
 3  0      0 318348 111564 6741684    0    0   216     0  990 1050 20  8 73  0  0
 5  0      0 330460 111564 6724440    0    0     0 31368 1797 1303 35  9 55  1  0
 5  0      0 248812 111564 6825000    0    0  2388     8 1421 1075 63 15 22  0  0
 5  0      0 154088 111564 6914640    0    0   208    84 1356 1011 65 13 22  0  0
 5  0      0 117396 111560 6953024    0    0     0 261376 5209 2572 57 15 12 16  0
 6  0      0 115928 111540 6957164    0    0  1204 41972 1897 1256 62 15 21  2  0
 5  0      0 411432 111536 6655068    0    0   240 62716 2209 1515 39 15 43  3  0
 4  0      0 430444 111536 6632896    0    0   628 104704 2892 1635 47 15 31  6  0
 5  0      0 418176 111536 6647700    0    0     0     0 1200 1048 41 12 48  0  0
 3  0      0 362988 111536 6702364    0    0     0 66176 2029 1307 38 11 48  3  0
 3  0      0 306540 111536 6758024    0    0   932 66416 2199 1427 40 10 47  3  0
 2  0      0 431620 111536 6619344    0    0     0 10532 1288 1222 26  7 67  1  0
 4  0      0 396844 111536 6656400    0    0   796     0 1156 1091 30  9 62  0  0
 3  1      0 455500 111536 6611788    0    0     0 31108 1420 1232 23  8 67  2  0
 2  0      0 438908 111536 6624172    0    0  2014   184 1779 1993 22  7 71  0  0
 2  0      0 426308 111536 6636428    0    0   392    28 1179 1141 21  7 72  0  0
 2  0      0 413708 111536 6648676    0    0   608     0 1013 1086 19  9 72  0  0
 3  0      0 368868 111536 6684088    0    0  1995     0 1666 1819 29 10 61  0  0
 2  0      0 407228 111536 6641160    0    0     0 31192 1604 1340 24  8 66  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 395636 111536 6652556    0    0     0    96 1004 1015 21  7 72  0  0
 2  0      0 383796 111536 6663856    0    0     0    20  963 1024 21  7 72  0  0
 2  0      0 372456 111536 6674764    0    0     0   148 1002 1002 21  7 72  0  0
 2  0      0 361368 111536 6685420    0    0     0     0  981 1048 20  7 73  0  0
 4  0      0 385832 111536 6680272    0    0     0 31228 1589 1230 42 10 46  2  0
 4  0      0 302468 111536 6764592    0    0     0   208 1338 1041 64 14 22  0  0
 4  0      0 211524 111540 6854216    0    0     0 48396 2071 1229 60 16 22  2  0
 4  0      0 118536 111540 6945492    0    0     0 90196 2403 1423 59 14 22  4  0
 2  1      0 122424 111528 6952544    0    0     0 163352 3516 1933 53 12 28  7  0
 3  0      0 395504 111528 6689236    0    0     0  3644 1393 1232 40 14 45  1  0
 3  0      0 361028 111528 6706228    0    0     0 97108 2519 1475 47 15 30  8  0
 9  0      0 305368 111528 6760548    0    0     8   632 1548 1221 43 11 46  1  0
 1  0      0 420296 111528 6628432    0    0     0 87580 2427 1626 33 12 52  3  0
 2  0      0 399104 111528 6640228    0    0     0    12 1044 1017 20  8 72  0  0
 2  0      0 386784 111528 6651768    0    0     0   232 1039 1021 19  8 73  0  0
 3  1      0 345020 111528 6695528    0    0     0 12272 1388 1217 32 10 57  1  0
 1  0      0 403996 111532 6645640    0    0     0 19104 1389 1244 20  8 71  1  0
 2  0      0 392112 111532 6656920    0    0     0    16  959 1032 21  7 72  0  0
 8  0      0 381928 111532 6668204    0    0     0    48  927  977 21  6 73  0  0
 2  0      0 370096 111532 6679700    0    0     0     8 1115 1067 22  6 72  0  0
 3  0      0 348928 111532 6699900    0    0  1036    24 1149 1073 25  8 67  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 367992 111532 6672508    0    0     0 31332 1623 1355 29  9 60  1  0
 1  0      0 355964 111532 6684520    0    0     0     0 1081 1057 21  7 72  0  0
 4  0      0 344912 111532 6695252    0    0     0    24 1081 1090 22  6 72  0  0
 1  0      0 333104 111532 6706396    0    0     0     4  983 1014 21  7 73  0  0
 1  0      0 322776 111532 6717000    0    0     0     0 1013 1050 21  6 72  0  0
 4  0      0 350572 111532 6707912    0    0     0 31304 1788 1323 38 11 49  2  0
 3  0      0 281048 111532 6801892    0    0     0 37644 1769 1274 59 17 22  2  0
 4  0      0 192628 111532 6889376    0    0     0 75428 2277 1382 58 17 21  3  0
 4  1      0 127200 111528 6959316    0    0     0 83744 2440 1412 58 17 21  3  0
 3  0      0 124744 111520 6960304    0    0     0 112192 2697 1607 54 13 28  5  0
 4  0      0 385456 111520 6692968    0    0     0  7236 2431 1220 44 14 42  1  0
 2  0      0 351984 111520 6702816    0    0     0 97788 2728 1634 48 12 36  4  0
 1  0      0 435380 111520 6620944    0    0     0 35580 1910 1411 30 11 58  1  0
 1  0      0 423540 111520 6631816    0    0   272    20 1009 1069 21  7 72  0  0
 1  0      0 412212 111520 6642644    0    0     0     0  990 1089 21  6 72  0  0
 1  0      0 401152 111520 6653356    0    0     0     0 1049 1060 22  6 72  0  0
 1  0      0 420316 111520 6635180    0    0     0 31268 1528 1309 32  9 58  1  0
 1  0      0 406048 111520 6647744    0    0   100     0  918  978 21  7 73  0  0
 1  0      0 393484 111520 6659540    0    0     0   408 1012 1027 21  6 73  0  0
 1  0      0 383900 111520 6671244    0    0   196     0  902  964 21  7 73  0  0
 1  0      0 371116 111520 6683264    0    0     0     4  983 1023 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 332308 111520 6727856    0    0     0  5416 1039 1016 30 10 60  1  0
 1  0      0 387412 111520 6677752    0    0     0 25912 1354 1266 21  7 70  2  0
 1  0      0 375600 111520 6689552    0    0     0     0  979 1009 21  7 72  0  0
 1  0      0 364548 111520 6700780    0    0     0    20  958 1033 21  7 72  0  0
 1  0      0 352240 111520 6712560    0    0     0     0  878  957 20  8 73  0  0
 2  0      0 326340 111520 6741436    0    0   724   124 1059 1054 26  8 65  0  0
 3  0      0 298256 111520 6765136    0    0    36 31232 1884 1289 55 13 30  1  0
 3  0      0 201516 111524 6860032    0    0     0 111864 2916 1709 56 16 23  4  0
 3  0      0 126176 111520 6935916    0    0     0 44568 1906 1224 59 17 22  2  0
 3  0      0 127332 111492 6943008    0    0     0 177240 3891 1719 63 15 14  8  0
 2  0      0 498152 111484 6564144    0    0     0 87512 2202 1561 48 16 32  4  0
 2  0      0 469272 111484 6591320    0    0     0 31164 1748 1247 54 13 32  1  0
 2  0      0 413076 111484 6647496    0    0     0 66056 1364 1258 37 13 47  2  0
 2  0      0 410408 111484 6634928    0    0     0 69044 1511 1501 39 10 48  4  0
 2  0      0 453660 111484 6608384    0    0  1666   124 1957 1957 41 14 45  0  0
 2  0      0 404528 111484 6655084    0    0     0 66184 1439 1331 36 12 47  4  0
 2  0      0 458428 111484 6597168    0    0     0 36788 1374 1185 39 12 47  2  0
 1  0      0 493124 111488 6550200    0    0  1667 31080 1901 2230 23  8 67  2  0
 1  0      0 481056 111488 6561400    0    0     0     0 1122 1110 22  6 72  0  0
 1  0      0 468992 111488 6572428    0    0   104   468 1173 1128 21  7 72  0  0
 1  0      0 458408 111488 6583128    0    0     0     0  941 1003 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 449084 111488 6592988    0    0     0     0 1091 1143 21  7 72  0  0
 1  0      0 473468 111488 6573248    0    0     0 31344 1627 1263 33 10 56  2  0
 1  0      0 462424 111488 6584144    0    0   588     0 1141 1259 20  7 72  0  0
 1  0      0 451872 111488 6595040    0    0     0    84 1020 1030 21  7 73  0  0
 1  0      0 440820 111488 6605840    0    0     0    24 1068 1082 20  7 72  0  0
 1  0      0 430044 111488 6616036    0    0     0     4 1109 1027 21  8 71  0  0
 2  0      0 415688 111488 6632972    0    0     0   188 1007 1030 24  7 70  0  0
 3  0      0 403888 111488 6647528    0    0     0 31092 1707 1195 50 13 36  2  0
 3  0      0 323024 111488 6738844    0    0     0 53664 2189 1508 59 17 22  3  0
 2  1      0 233312 111488 6828052    0    0     0 91388 2385 1578 60 15 22  3  0
 3  0      0 143388 111488 6918508    0    0     0 76612 2432 1551 59 15 22  4  0
 4  5      0 131088 111472 6936812    0    0   156  8532 1436 1135 61 17 22  0  0
 4  0      0 454320 111472 6614216    0    0     0 195340 8037 3194 38 18 17 27  0
 1  1      0 441668 111476 6620476    0    0     0 39376 1648 1248 45 12 41  2  0
 2  0      0 393292 111476 6667584    0    0     0 57848 1873 1302 40 10 47  3  0
 2  0      0 501848 111476 6566044    0    0     0 64596 2134 1351 38 12 47  3  0
 2  0      0 451804 111476 6615148    0    0     0     0 1177 1043 42 11 47  0  0
 2  0      0 401412 111476 6665032    0    0     0 66584 2036 1408 38 11 46  5  0
 3  0      0 421320 111476 6638736    0    0     0 30844 1729 1280 49 15 34  1  0
 2  0      0 426952 111484 6628888    0    0     0 97308 2568 1570 41 11 44  4  0
 2  0      0 368740 111484 6686760    0    0     0     0 1151 1025 41 12 47  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 318592 111484 6736244    0    0     0 66064 1909 1278 38 11 48  4  0
 1  0      0 478732 111484 6573280    0    0     0 40560 1675 1313 29 10 59  2  0
 1  0      0 468204 111484 6584004    0    0     0     8 1092 1054 22  6 72  0  0
 1  0      0 488068 111484 6564964    0    0     0 31176 1486 1245 32  9 58  2  0
 1  0      0 475220 111484 6577480    0    0  1020     0 1007 1041 20  8 72  0  0
 1  0      0 461648 111484 6589040    0    0  1732     0 1069 1087 21  6 72  0  0
 1  0      0 450336 111484 6600716    0    0     0   384 1156 1058 22  6 72  0  0
 1  0      0 438996 111484 6611904    0    0     0    24  976 1030 22  6 72  0  0
 1  1      0 398172 111484 6654984    0    0   556  3308 1144 1043 32  9 59  0  0
 3  0      0 385428 111484 6684368    0    0     0 27948 1841 1218 58 15 25  1  0
 3  0      0 289444 111484 6780128    0    0     0 71336 2292 1315 59 15 23  3  0
 3  0      0 189704 111488 6879436    0    0     0 89720 2815 1610 58 16 22  3  0
 1  2      0 129832 111484 6945564    0    0   864 143120 3506 1919 53 14 22 12  0
 2  0      0 409640 111484 6664248    0    0     0 17064 2354 1368 39 14 45  1  0
 2  0      0 376148 111484 6680128    0    0     0 97124 3065 1954 45 16 31  9  0
 2  0      0 319476 111484 6739400    0    0     0     8 1399 1192 42 11 47  0  0
 2  0      0 265800 111484 6792212    0    0  1016 66152 2174 1396 38 11 47  4  0
 1  0      0 434320 111484 6611184    0    0     0 67816 2254 1592 34 11 49  5  0
 1  0      0 422252 111484 6622836    0    0   980    28 1081 1093 22  7 72  0  0
 1  0      0 457352 111484 6603816    0    0     0 31176 1693 1309 33 10 56  2  0
 1  0      0 444600 111484 6615892    0    0     0     4 1003 1010 20  7 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 432516 111484 6627652    0    0     0     0 1004 1032 22  6 73  0  0
 3  0      0 419948 111484 6639324    0    0     0   524 1273 1104 21  7 72  0  0
 1  0      0 408356 111484 6651008    0    0     0    20 1022 1038 20  7 73  0  0
 2  0      0 364508 111484 6692856    0    0     0   280 1117 1021 32  8 61  0  0
 1  0      0 410572 111484 6646044    0    0     0 30980 1627 1317 21  8 69  2  0
 1  0      0 398224 111484 6658192    0    0     0     8 1090 1068 21  7 73  0  0
 1  0      0 386128 111484 6670424    0    0     0    84 1100 1118 21  7 73  0  0
 1  0      0 373812 111484 6682048    0    0     0     0 1142 1097 21  7 72  0  0
 2  0      0 338532 111484 6716944    0    0     0    24 1203 1109 29  9 63  0  0
 3  0      0 322092 111484 6740040    0    0     0 31208 1831 1279 54 15 29  2  0
 3  0      0 213240 111484 6847480    0    0   108     0 1302  974 62 15 23  0  0
 3  0      0 124496 111484 6932588    0    0  2154 191688 4984 3024 54 19 19  8  0
 2  1      0 119400 111460 6950888    0    0     0 70600 2224 1338 60 15 22  3  0
 3  0      0 463428 111448 6589544    0    0  1028 85940 3056 1591 44 16 36  4  0
 2  0      0 445404 111448 6610796    0    0  1667 31196 2519 2046 56 14 28  2  0
 2  0      0 410916 111448 6651456    0    0     0 66040 2054 1353 38 11 47  3  0
 1  1      0 358500 111448 6704576    0    0   156 15840 1540 1156 41 11 47  1  0
 2  0      0 310900 111448 6751516    0    0     0 50732 1775 1229 39 11 47  3  0
 2  0      0 263524 111448 6798648    0    0   420 66064 2336 1577 38 13 46  3  0
 1  0      0 479920 111448 6571116    0    0     0 42340 1826 1353 40 10 48  2  0
 1  0      0 483704 111452 6551360    0    0     0 31124 1675 1293 32 10 56  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 470180 111452 6563496    0    0     0    96 1041 1056 21  6 73  0  0
 2  0      0 460212 111452 6574280    0    0   360     4 1251 1200 22  6 71  0  0
 2  0      0 447864 111452 6586356    0    0   832     0 1063 1078 22  6 72  0  0
 1  0      0 436020 111452 6598452    0    0     0    28 1052 1071 22  6 72  0  0
 1  1      0 398976 111452 6642116    0    0     0 12504 1323 1116 31  9 60  1  0
 1  0      0 461488 111452 6591968    0    0     0 18972 1537 1438 22  7 70  2  0
 1  0      0 449952 111452 6603704    0    0   248    88 1128 1126 20  7 73  0  0
 1  0      0 438688 111452 6614816    0    0     0     0 1059 1099 22  6 72  0  0
 1  0      0 427008 111452 6626024    0    0     0     8 1182 1110 21  7 72  0  0
 2  0      0 405704 111452 6644244    0    0     0    20 1323 1321 26  7 67  0  0
 3  0      0 394564 111464 6652052    0    0     0 31324 1719 1223 48 14 36  1  0
 3  0      0 316956 111464 6742112    0    0     0    88 1413 1094 63 14 23  0  0
 3  0      0 238252 111464 6819368    0    0     0 128268 3087 1720 57 17 21  5  0
 3  0      0 145092 111464 6910204    0    0     0     0 1347  985 63 15 22  0  0
 4  0      0 133124 111452 6931248    0    0     0 137816 3488 2111 49 15 23 13  0
 3  0      0 453764 111444 6609048    0    0     0 85956 2706 1664 48 16 32  4  0
