timestamp,pid,cpu_percent,memory_percent,vss_kb,rss_kb
2025-06-08 06:45:12, 525395  0.0  0.1  38460 15936
2025-06-08 06:45:13, 525395 99.0  0.3 347160 30588
2025-06-08 06:45:14, 525395 99.5  0.5 358468 41412
2025-06-08 06:45:15, 525395  100  0.6 368748 51972
2025-06-08 06:45:16, 525395  100  0.7 379028 62268
2025-06-08 06:45:17, 525395  100  0.8 389308 72036
2025-06-08 06:45:18, 525395  100  1.0 398560 81804
2025-06-08 06:45:19, 525395  109  1.1 409872 93572
2025-06-08 06:45:20, 525395  109  0.4 344076 37740
2025-06-08 06:45:21, 525395  107  0.5 344076 48036
2025-06-08 06:45:22, 525395  107  0.7 344076 57540
2025-06-08 06:45:23, 525395  106  0.8 344076 67308
2025-06-08 06:45:24, 525395  106  0.9 344076 77076
2025-06-08 06:45:25, 525395  106  1.0 344076 88952
2025-06-08 06:45:26, 525395  109  1.0 401388 86448
2025-06-08 06:45:27, 525395  109  1.0 401388 86448
2025-06-08 06:45:28, 525395  108  1.0 401388 86448
2025-06-08 06:45:29, 525395  108  1.0 401388 86448
2025-06-08 06:45:30, 525395  107  1.0 401388 86448
2025-06-08 06:45:31, 525395  107  1.0 401388 86448
2025-06-08 06:45:33, 525395  105  1.1 401388 95340
2025-06-08 06:45:34, 525395  105  1.1 401388 95340
2025-06-08 06:45:35, 525395  105  1.1 401388 95340
2025-06-08 06:45:36, 525395  105  1.1 401388 95340
2025-06-08 06:45:37, 525395  104  1.1 401388 95340
2025-06-08 06:45:38, 525395  104  1.1 401388 95340
2025-06-08 06:45:39, 525395  106  1.1 401388 96920
2025-06-08 06:45:40, 525395  110  1.2 466924 100792
2025-06-08 06:45:41, 525395  117  1.2 466924 103168
2025-06-08 06:45:42, 525395  119  1.2 466924 98856
2025-06-08 06:45:43, 525395  118  1.2 466924 98856
2025-06-08 06:45:44, 525395  117  1.2 466924 98856
2025-06-08 06:45:45, 525395  117  1.2 466924 98856
2025-06-08 06:45:46, 525395  118  1.2 466924 97704
2025-06-08 06:45:47, 525395  118  1.0 401388 86436
2025-06-08 06:45:48, 525395  117  1.0 401388 86436
2025-06-08 06:45:49, 525395  117  1.0 401388 86436
2025-06-08 06:45:50, 525395  116  1.0 401388 86436
2025-06-08 06:45:51, 525395  116  1.0 466924 86964
2025-06-08 06:45:52, 525395  117  1.1 466924 96996
2025-06-08 06:45:53, 525395  117  1.1 466924 96996
2025-06-08 06:45:54, 525395  116  1.1 466924 96996
2025-06-08 06:45:55, 525395  116  1.1 466924 96996
2025-06-08 06:45:56, 525395  116  1.1 466924 96996
2025-06-08 06:45:57, 525395  115  1.2 466924 98576
