procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1239160 111244 5822800    0    0     0     0 1089 1115 21  8 72  0  0
 1  0      0 1228840 111244 5833012    0    0     0     0 1021 1040 22  6 72  0  0
 2  0      0 1248024 111244 5812580    0    0     0 31400 1644 1237 33 10 55  2  0
 2  0      0 1236468 111244 5823332    0    0     0     4 1167 1106 22  7 71  0  0
 1  0      0 1226924 111244 5832744    0    0     0    92 1059 1121 22  6 72  0  0
 1  0      0 1215360 111244 5843672    0    0     0    32 1048 1085 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1204280 111244 5854284    0    0     0     0 1173 1147 21  7 72  0  0
 1  0      0 1193696 111244 5864780    0    0     0   420 1144 1147 22  6 72  0  0
 1  0      0 1200764 111244 5845696    0    0     0 31064 1722 1330 31 11 56  2  0
 1  0      0 1189968 111244 5856080    0    0     0    20 1095 1108 22  6 72  0  0
 1  0      0 1179028 111244 5867036    0    0     0    32 1198 1167 22  6 72  0  0
 1  0      0 1168360 111244 5877256    0    0     0     0 1133 1088 22  6 72  0  0
 1  0      0 1157524 111244 5887856    0    0     0     0 1062 1086 19  8 73  0  0
 1  0      0 1147704 111244 5897324    0    0     0   352 1144 1124 22  6 72  0  0
 1  0      0 1178252 111244 5877740    0    0     0 31044 1689 1258 34 10 53  2  0
 1  0      0 1166940 111244 5888612    0    0     0   156 1168 1113 22  7 71  0  0
 1  0      0 1155852 111244 5899332    0    0     0     0 1048 1057 21  6 73  0  0
 1  0      0 1145520 111244 5909296    0    0     0     0 1096 1130 21  7 72  0  0
 1  0      0 1131924 111244 5919484    0    0  1666     0 1970 2142 23  7 70  0  0
 2  0      0 1118488 111244 5932596    0    0     0   464 1168 1124 24  6 70  0  0
 8  0      0 1118092 111244 5945664    0    0     0 31148 1476 1281 56 13 29  2  0
 6  0      0 1007980 111244 6064260    0    0     0     0 1431 1053 83 17  0  0  0
 6  0      0 892352 111244 6173488    0    0  1667 59132 2972 2168 81 17  0  2  0
 2  0      0 1008004 111248 6052264    0    0     0 255912 4157 2958 57 17  9 16  0
 1  0      0 1122600 111248 5931980    0    0     0   940 1302 1208 21  7 71  0  0
 1  0      0 1112772 111248 5941964    0    0     0     4 1048 1061 21  7 72  0  0
 6  0      0 1100856 111248 5952128    0    0     0    20 1107 1070 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1110564 111248 5931768    0    0     0 31200 1408 1241 36  8 54  2  0
 2  0      0 1099760 111248 5942144    0    0     0    44 1058 1066 21  6 72  0  0
 2  0      0 1089428 111248 5952616    0    0     0   180 1069 1049 21  7 72  0  0
 3  0      0 1079472 111248 5962932    0    0    52     0 1216 1213 21  8 71  0  0
 2  0      0 1069092 111248 5973228    0    0     0    32 1142 1106 20  7 72  0  0
 3  0      0 1058256 111248 5988112    0    0     0   184 1081 1077 23  7 70  0  0
 2  0      0 1088512 111248 5964700    0    0     0 31040 1390 1355 30 11 57  2  0
 1  0      0 1078216 111248 5976008    0    0     0     0 1217 1152 22  6 72  0  0
 1  0      0 1067128 111248 5987212    0    0     0   184 1141 1098 21  6 72  0  0
 1  0      0 1055284 111248 5999012    0    0     0    20 1052 1099 20  8 73  0  0
 1  0      0 1044700 111248 6009672    0    0     0    24 1175 1132 22  6 72  0  0
 1  1      0 999548 111248 6052284    0    0     0  5340 1354 1201 34 10 57  0  0
 1  0      0 1046800 111248 6000740    0    0     0 25876 1272 1316 21  8 70  2  0
 1  0      0 1035996 111248 6011620    0    0     0   296 1126 1098 21  7 72  0  0
 1  0      0 1025116 111248 6022484    0    0     0    36 1096 1072 21  7 73  0  0
 1  0      0 1015368 111248 6033264    0    0     0    24 1230 1150 21  7 72  0  0
 1  0      0 1005540 111248 6042932    0    0     0     0 1067 1070 21  7 72  0  0
 7  0      0 1023408 111248 6024576    0    0     0 31236 1415 1303 37 10 50  2  0
 7  0      0 903252 111248 6155632    0    0     0   340 1542 1148 86 14  0  0  0
 6  0      0 766696 111248 6287664    0    0     0 41504 2279 1303 82 18  0  0  0
 2  0      0 999328 111248 6045256    0    0     0 258320 5155 3276 45 14 14 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 940972 111248 6100760    0    0     0    28 1260 1092 40 12 48  0  0
 2  0      0 894884 111248 6145880    0    0     0 66164 1590 1427 39 11 47  3  0
 1  0      0 979196 111248 6056064    0    0     0 52264 1534 1411 36 11 51  2  0
 1  0      0 1014148 111248 6036212    0    0     0 31156 1300 1212 33 10 56  1  0
 2  0      0 1003064 111248 6047076    0    0     0   168 1169 1115 22  6 72  0  0
 1  0      0 991000 111248 6057568    0    0     0    16 1287 1219 22  7 71  0  0
 1  0      0 980956 111248 6067548    0    0     0     0 1110 1115 21  6 73  0  0
 1  0      0 969872 111248 6077436    0    0     0    24 1089 1062 22  6 72  0  0
 1  0      0 960548 111248 6086972    0    0     0   156 1215 1146 23  6 72  0  0
 1  0      0 986928 111248 6067788    0    0     0 31224 1609 1238 33  9 57  1  0
 1  0      0 974872 111248 6079108    0    0     0     0 1057 1097 22  6 72  0  0
 1  0      0 963028 111248 6090500    0    0     0    24 1012 1013 21  7 72  0  0
 1  0      0 950484 111248 6102164    0    0     0    24 1240 1187 22  7 71  0  0
 1  0      0 938404 111248 6112864    0    0     0     0 1167 1100 21  6 72  0  0
 2  0      0 916512 111248 6136992    0    0     0   400 1150 1108 27  7 66  0  0
 1  0      0 952712 111248 6103872    0    0     0 31028 1557 1262 28  9 61  2  0
 1  0      0 940868 111248 6115420    0    0     0    28 1044 1060 22  6 73  0  0
 1  0      0 930032 111248 6126284    0    0     0     0 1059 1077 21  7 72  0  0
 1  0      0 918720 111248 6136916    0    0     0    52 1260 1234 21  7 72  0  0
 1  0      0 908644 111248 6146600    0    0     0    16 1091 1087 22  6 72  0  0
 2  0      0 870340 111248 6179692    0    0     0   432 1145 1115 31  9 61  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 839388 111248 6221532    0    0     0 31044 1845 1394 71 17 10  1  0
 7  0      0 690204 111248 6366864    0    0     0 26388 2257 1438 84 16  0  0  0
 4  0      0 566232 111248 6488660    0    0     0 235960 5333 2547 74 17  1  8  0
 2  0      0 882340 111248 6179344    0    0     0 87288 2220 2063 38 14 42  5  0
 2  0      0 831688 111248 6228732    0    0     0 66152 2122 1373 37 13 47  3  0
 2  0      0 775492 111248 6283720    0    0     0   188 1300 1070 42 10 48  0  0
 3  0      0 865368 111248 6196148    0    0     0 63852 1967 1291 43 13 40  4  0
 2  0      0 863732 111248 6204660    0    0     0 31116 1645 1188 48 13 38  1  0
 2  0      0 813108 111248 6252344    0    0     0 66052 2165 1372 38 11 47  3  0
 2  0      0 903324 111248 6156992    0    0  1666 37120 2286 2335 25  9 64  2  0
 3  0      0 892236 111248 6167384    0    0     0   176  976  967 20  7 73  0  0
 1  0      0 880424 111248 6178020    0    0     0     0 1057 1098 21  6 72  0  0
 2  0      0 840368 111248 6213380    0    0     0   452 1304 1089 30  8 62  0  0
 1  0      0 874624 111248 6170120    0    0  1667 31200 2304 2215 23 10 65  2  0
 1  0      0 863540 111248 6180332    0    0     0     0 1249 1160 20  8 72  0  0
 1  0      0 852452 111248 6190700    0    0     0   236 1075 1087 20  7 73  0  0
 1  0      0 842372 111248 6200288    0    0     0     0 1067 1085 22  6 72  0  0
 1  0      0 832044 111248 6209980    0    0     0    40 1196 1156 23  6 71  0  0
 2  0      0 791976 111248 6249148    0    0     0   160 1388 1251 32  9 59  0  0
 1  0      0 854488 111248 6202460    0    0     0 31052 1483 1267 22  7 69  1  0
 1  0      0 842644 111248 6213788    0    0     0     0 1045 1037 22  6 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 829796 111248 6224572    0    0     0   220 1198 1166 21  7 72  0  0
 1  0      0 817488 111248 6235512    0    0     0    20 1165 1127 21  7 72  0  0
 1  0      0 805392 111248 6245684    0    0     0    28 1043 1076 20  8 72  0  0
 7  0      0 799788 111248 6250648    0    0     0 31176 1672 1347 49 13 36  2  0
 6  0      0 686912 111248 6371848    0    0     0 12520 1864 1304 82 17  1  0  0
 6  0      0 561920 111248 6492472    0    0     0 85840 2449 1570 80 18  0  2  0
 2  0      0 818356 111256 6238464    0    0     0 237788 5746 3244 66 17 10  6  0
 2  0      0 769288 111256 6291032    0    0     0     0 1252 1079 40 13 47  0  0
 2  0      0 722920 111256 6337768    0    0     0 66184 2325 1543 40 11 46  3  0
 2  0      0 797780 111256 6263160    0    0     0 43060 1741 1277 38 12 47  3  0
 3  0      0 720668 111256 6342772    0    0     0   164 1422 1151 51 14 35  0  0
 2  0      0 731316 111260 6335624    0    0     0 97520 2316 1618 40 12 44  4  0
 1  0      0 812300 111260 6245792    0    0     0 27776 1485 1229 23  8 68  2  0
 1  0      0 801524 111260 6256152    0    0     0    24 1009 1002 21  6 72  0  0
 1  0      0 791196 111260 6266128    0    0     0     0 1023 1015 21  7 72  0  0
 1  0      0 781116 111260 6275956    0    0     0    64 1197 1113 22  8 70  0  0
 2  0      0 728196 111260 6317516    0    0     0 28888 1229 1195 33 10 56  1  0
 2  0      0 776496 111260 6265800    0    0     0  2708 1077 1146 22  7 71  0  0
 3  0      0 765992 111260 6276140    0    0     0     0 1068 1092 21  7 72  0  0
 4  0      0 755408 111260 6286744    0    0     0    20 1210 1149 21  7 71  0  0
 1  0      0 744068 111260 6297796    0    0   600     4 1018 1078 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 734240 111260 6307860    0    0     0     0  985  988 21  7 73  0  0
 1  0      0 768648 111260 6287728    0    0     0 31244 1709 1354 33 10 55  2  0
 1  0      0 757340 111260 6298516    0    0     0     4 1042 1065 21  7 72  0  0
 1  0      0 746788 111260 6308304    0    0    48    20 1027 1066 22  6 72  0  0
 1  0      0 736736 111260 6318136    0    0     0     0  967 1025 22  6 72  0  0
 1  0      0 726908 111260 6327596    0    0     0    16 1176 1105 21  7 72  0  0
 1  0      0 716828 111260 6337524    0    0   208   172 1052 1071 20  8 72  0  0
 2  0      0 670460 111260 6377824    0    0  1008     0 1139 1067 34  9 57  0  0
 7  0      0 636312 111260 6428184    0    0   224 31036 1843 1384 76 16  6  2  0
 5  1      0 509052 111260 6550908    0    0   564 35220 2049 1414 79 18  2  1  0
 4  1      0 374764 111260 6679496    0    0   104 105124 3049 1622 79 17  1  3  0
 2  0      0 690284 111260 6358728    0    0     0 212972 4177 3063 35 15 26 23  0
 2  0      0 636384 111260 6410400    0    0   452   136 1324 1122 43 10 47  0  0
 1  1      0 595560 111260 6450988    0    0   704 78500 2153 1446 38 12 46  4  0
 3  0      0 641344 111260 6402940    0    0     0 15820 1484 1228 45 11 44  1  0
 2  0      0 652472 111260 6408648    0    0     0 97100 2461 1548 50 14 32  5  0
 3  0      0 602604 111260 6455304    0    0   548   652 1510 1229 41 13 45  0  0
 3  0      0 560016 111260 6498212    0    0   752 66228 1937 1527 40 11 46  4  0
 1  0      0 689392 111260 6353760    0    0     0 39292 1620 1274 35 10 54  2  0
 3  0      0 678920 111260 6363856    0    0     0     0 1057 1058 21  6 73  0  0
 1  0      0 668124 111260 6373472    0    0     0    32 1193 1136 21  7 71  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 696164 111260 6354140    0    0     0 31156 1854 1426 34  9 56  1  0
 1  0      0 683848 111260 6365568    0    0  1328   364 1295 1215 21  7 71  1  0
 1  0      0 671756 111260 6376464    0    0     0     0 1216 1192 22  7 72  0  0
 1  0      0 659940 111260 6387532    0    0  1860     0 1654 1739 21  8 70  2  0
 1  0      0 649104 111260 6398072    0    0     0    28 1127 1129 21  7 72  0  0
 2  0      0 631464 111260 6413800    0    0     0   576 1192 1158 24  8 68  0  0
 1  0      0 661124 111260 6387576    0    0  1666 31192 2523 2422 31 10 57  2  0
 1  0      0 650292 111260 6398196    0    0   904     0 1179 1171 21  7 72  0  0
 2  0      0 639232 111260 6408796    0    0     0     0 1048 1126 22  6 72  0  0
 1  0      0 627672 111260 6419528    0    0     0     0 1018 1038 23  5 72  0  0
 1  0      0 613572 111260 6430220    0    0  1171    28 1654 1802 22  7 71  0  0
 2  0      0 583080 111260 6456212    0    0  2160   508 1476 1397 28  9 63  1  0
 7  0      0 573836 111260 6480216    0    0   848 31076 1841 1334 62 16 19  2  0
 8  0      0 438040 111260 6614924    0    0    32     0 1520 1144 86 13  0  0  0
 9  0      0 300700 111260 6746836    0    0    44 84968 2882 1958 79 19  0  2  0
 2  0      0 616452 111264 6437500    0    0   548 280844 5771 3379 49 18 20 13  0
 2  0      0 562908 111264 6490960    0    0    24   104 1334 1080 42 10 47  0  0
 2  0      0 515312 111264 6537308    0    0     0 66416 2192 1454 38 11 47  3  0
 2  0      0 461636 111264 6589220    0    0     0     0 1402 1187 42 11 47  0  0
 2  0      0 597660 111264 6455856    0    0  1092 96024 2838 1546 50 14 31  5  0
 2  0      0 546536 111264 6508056    0    0     0 66064 2028 1380 41  9 47  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 620212 111264 6434380    0    0     0 19088 1412 1306 26  8 65  1  0
 1  0      0 609152 111264 6444916    0    0     0   364 1236 1166 21  7 72  0  0
 1  0      0 598848 111264 6454728    0    0     0     0 1060 1113 21  6 73  0  0
 2  0      0 584484 111264 6467208    0    0  1992     4 1249 1203 23  8 69  0  0
 1  0      0 606372 111268 6444396    0    0     0 31192 1549 1271 33  9 56  2  0
 1  0      0 595288 111268 6454532    0    0   128   324 1059 1093 21  7 71  0  0
 1  0      0 584452 111268 6464848    0    0     0   320 1156 1113 22  6 72  0  0
 1  0      0 573644 111268 6475280    0    0     0     0 1170 1143 22  7 72  0  0
 1  0      0 563564 111268 6484784    0    0     0     0 1020 1084 21  7 72  0  0
 2  0      0 553236 111268 6494656    0    0     0   308 1081 1158 22  7 71  0  0
 1  0      0 581192 111268 6475496    0    0     0 31092 1750 1328 35  8 55  2  0
 1  0      0 569632 111268 6486412    0    0     0   120 1115 1143 21  7 72  0  0
 1  0      0 558544 111268 6496912    0    0   112     4 1059 1094 21  7 72  0  0
 1  0      0 546984 111268 6507000    0    0     0     0 1158 1182 21  6 72  0  0
 1  0      0 536148 111268 6517216    0    0     0     0 1149 1146 21  7 72  0  0
 3  0      0 524556 111268 6527436    0    0     0   568 1164 1130 23  7 70  0  0
 7  0      0 515032 111268 6530224    0    0     0 31208 1826 1400 52 11 34  3  0
 7  0      0 402932 111268 6649348    0    0     0   248 1563 1197 84 16  0  0  0
 6  0      0 280460 111268 6770612    0    0     0 34608 2383 1403 83 17  0  0  0
 1  4      0 170336 111268 6873964    0    0   100 271504 4604 2584 68 19  0 13  0
 2  0      0 509048 111268 6547936    0    0     0 51812 2771 2180 42 12 37  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 457420 111268 6598836    0    0     0     0 1243 1063 42 10 47  0  0
 2  0      0 412088 111268 6643592    0    0     0 66584 2009 1265 38 12 47  3  0
 2  0      0 512144 111272 6541680    0    0    84 70820 2371 1571 50 16 30  4  0
 1  1      0 460012 111272 6591004    0    0    84 16384 1508 1163 41 11 46  1  0
 2  0      0 422212 111272 6632616    0    0     0 49728 1894 1304 38 12 46  4  0
 1  1      0 374836 111272 6677196    0    0    88 56972 1708 1191 37 13 47  4  0
 1  0      0 508576 111272 6540120    0    0    80 18008 1460 1299 25  9 64  2  0
 2  0      0 498004 111272 6550220    0    0     0   208 1206 1078 21  8 71  0  0
 1  0      0 510192 111272 6529908    0    0     0 31104 1587 1251 32  9 56  2  0
 1  0      0 498852 111272 6540676    0    0     0   372 1094 1035 22  6 72  0  0
 2  0      0 486312 111272 6551592    0    0     0     0 1119 1091 22  6 72  0  0
 1  0      0 475980 111272 6561608    0    0    80    92 1068 1029 21  7 72  0  0
 1  0      0 465900 111272 6571324    0    0     0    28 1023 1052 22  6 72  0  0
 1  0      0 455064 111276 6581792    0    0     0   460 1091 1050 21  7 72  0  0
 1  0      0 487556 111276 6562364    0    0    72 31100 1715 1343 36  8 54  2  0
 1  0      0 476220 111276 6573108    0    0     0     0 1056 1052 22  6 72  0  0
 1  0      0 465132 111276 6583640    0    0     0     4 1005 1073 20  7 72  0  0
 1  0      0 453304 111276 6594836    0    0   980    24 1054 1064 21  7 71  0  0
 1  0      0 441992 111276 6605480    0    0    48   204 1155 1155 20  9 71  0  0
 2  0      0 418304 111276 6625692    0    0     0   388 1150 1073 24  9 68  0  0
 8  0      0 395964 111276 6657668    0    0     0 31148 1847 1414 63 15 21  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 259892 111276 6790360    0    0     0 40672 2510 1495 85 15  0  0  0
 4  2      0 124568 111276 6921436    0    0     0 171160 3554 2159 79 18  1  2  0
 2  0      0 487088 111264 6565640    0    0    36 179484 7065 2744 51 21 22  5  0
 3  0      0 440068 111264 6614996    0    0   579     0 1547 1541 43 11 46  0  0
 2  0      0 396260 111264 6656968    0    0  1919 66128 2334 1758 39 12 45  4  0
 2  0      0 472392 111264 6566224    0    0     0 50544 1923 1444 39 11 47  3  0
 1  1      0 477020 111264 6581896    0    0   644 55700 1700 1299 55 13 29  3  0
 2  0      0 472676 111264 6584008    0    0     0 13704 1514 1265 39 13 47  1  0
 2  1      0 427596 111264 6623940    0    0  1667 55300 2539 2240 39 13 45  3  0
 2  0      0 379968 111264 6672072    0    0     0 10848 1430 1224 41 11 47  1  0
 3  0      0 333096 111264 6718436    0    0     0 66064 1835 1403 37 12 47  4  0
 1  0      0 467516 111264 6571940    0    0     0 40364 1997 1639 40 11 47  2  0
