procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1159852 111176 5912756    0    0     0     0 1097 1107 21  7 72  0  0
 2  0      0 1149048 111176 5923140    0    0     0    24 1159 1145 21  7 72  0  0
 2  0      0 1140516 111176 5932652    0    0     0     0 1231 1161 22  7 72  0  0
 2  0      0 1131328 111176 5941716    0    0     0    92 1198 1172 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1118912 111176 5953568    0    0     0   220 1140 1127 23  7 70  0  0
 2  0      0 1135828 111176 5930188    0    0     0 31364 1715 1359 34 10 54  2  0
 3  0      0 1125020 111176 5940212    0    0     0   388 1134 1087 20  7 73  0  0
 2  0      0 1114184 111176 5950024    0    0     0     4 1048 1075 21  7 72  0  0
 2  0      0 1103600 111176 5960012    0    0     0    84 1214 1134 20  8 72  0  0
 2  0      0 1093772 111176 5969364    0    0     0     0 1079 1095 21  7 72  0  0
 2  0      0 1083944 111176 5977752    0    0     4   480 1285 1302 21  8 71  0  0
 3  0      0 1049628 111176 6013536    0    0   100    36 1285 1157 36  9 55  0  0
 2  0      0 1100872 111180 5966368    0    0     0 31104 1495 1388 22  9 66  2  0
 2  0      0 1090588 111180 5976060    0    0     0     4 1110 1124 21  7 72  0  0
 2  0      0 1080680 111180 5985736    0    0   568    80 1318 1265 21  7 71  0  0
 2  0      0 1070740 111180 5995168    0    0   928   188 1135 1121 21  7 71  1  0
 2  0      0 1060912 111180 6004624    0    0     0   392 1143 1145 22  6 72  0  0
 5  0      0 1042804 111180 6026636    0    0     0   332 1269 1174 27  8 65  0  0
 8  0      0 1024924 111180 6037740    0    0    24 31096 1778 1379 59 15 24  2  0
 7  0      0 918336 111180 6149216    0    0   508 15804 1565 1256 84 15  0  1  0
 7  0      0 805468 111180 6254988    0    0     0     0 1590 1238 83 16  1  0  0
 2  1      0 722816 111180 6336420    0    0     0 257432 4335 2125 66 18  8  8  0
 2  0      0 1051300 111184 5999336    0    0     0 57664 1747 1505 23  9 66  3  0
 2  0      0 1041512 111184 6008000    0    0     0    28 1246 1160 22  7 71  0  0
 2  0      0 1031936 111184 6017200    0    0     0    92 1153 1169 22  6 71  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1022612 111184 6028092    0    0     0     8 1086 1101 24  6 71  0  0
 3  0      0 1037008 111184 6005292    0    0   116 31136 1652 1304 34 10 53  3  0
 2  0      0 1026180 111184 6015832    0    0     0   244 1050 1032 21  7 72  0  0
 2  0      0 1015596 111184 6026100    0    0     0    16 1099 1082 19  8 72  0  0
 2  0      0 1005796 111184 6035500    0    0     0    96 1218 1152 21  7 72  0  0
 2  0      0 996504 111184 6044652    0    0     0     4 1049 1078 20  8 72  0  0
 2  0      0 986708 111184 6053836    0    0     0   636 1034 1040 22  6 72  0  0
 2  0      0 1019704 111184 6033256    0    0     0 31148 1721 1366 34 11 53  2  0
 4  0      0 1007644 111184 6044252    0    0  1171   240 1694 1886 20  9 70  0  0
 2  0      0 997204 111184 6055260    0    0   495    88 1135 1175 20  8 72  0  0
 2  0      0 985396 111184 6066736    0    0     0     0 1066 1046 22  7 72  0  0
 2  0      0 975156 111184 6076920    0    0     0     8 1069 1111 21  7 73  0  0
 3  0      0 962928 111184 6088340    0    0  1171   436 1620 1681 23  6 71  0  0
 2  0      0 981760 111184 6068992    0    0   496 31024 1792 1818 31 11 57  1  0
 2  0      0 969188 111184 6080584    0    0     0   228 1002 1011 21  7 73  0  0
 2  0      0 958100 111184 6091284    0    0     0    88 1027 1043 21  6 72  0  0
 2  0      0 947268 111184 6101488    0    0     0     8 1105 1068 22  7 71  0  0
 2  0      0 936464 111184 6111644    0    0     0    48 1175 1236 21  7 72  0  0
 3  0      0 918584 111184 6138712    0    0     0   220 1178 1056 28  8 63  0  0
 5  0      0 894444 111184 6171292    0    0     0 34284 1686 1420 65 16 17  2  0
 5  0      0 773520 111184 6291908    0    0     0 46920 1927 1336 79 19  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 949792 111184 6117492    0    0     0 149396 3183 2059 30 10 49 11  0
 2  0      0 939036 111184 6127464    0    0     0   340 1254 1154 21  6 72  0  0
 2  0      0 929460 111184 6137368    0    0     0     0 1138 1115 21  7 72  0  0
 3  0      0 912576 111184 6153380    0    0     0     4 1098 1084 25  6 69  0  0
 2  0      0 945852 111184 6126844    0    0     0 31556 1329 1277 29  9 60  1  0
 1  0      0 935296 111184 6136932    0    0     0     0 1042 1054 21  7 72  0  0
 1  0      0 924712 111184 6146848    0    0     0    60 1234 1172 22  7 71  0  0
 1  0      0 914884 111184 6156292    0    0     0     8 1035 1046 22  6 72  0  0
 1  0      0 905056 111184 6166008    0    0     0     0  997 1050 21  7 72  0  0
 1  0      0 893716 111184 6175940    0    0     0   312 1229 1158 21  7 71  0  0
 1  0      0 910116 111184 6156116    0    0     0 31296 1529 1255 33 10 56  2  0
 1  0      0 900792 111184 6166844    0    0     0   316 1028 1024 21  6 72  0  0
 2  0      0 888696 111184 6177208    0    0     0     0 1200 1126 22  7 72  0  0
 4  0      0 878116 111184 6187104    0    0     0     4 1050 1025 22  6 72  0  0
 2  0      0 868288 111184 6196540    0    0     0    84 1017 1044 22  6 72  0  0
 2  0      0 858208 111184 6206288    0    0     0   308 1040 1031 20  7 72  0  0
 2  0      0 869820 111184 6186100    0    0     0 31056 1419 1263 32 11 55  2  0
 2  0      0 857996 111184 6197020    0    0     0   188 1108 1066 21  7 72  0  0
 2  0      0 847696 111184 6207528    0    0     0     0 1081 1116 21  7 72  0  0
 2  0      0 836636 111184 6217404    0    0     0    88 1141 1092 21  7 72  0  0
 2  0      0 826808 111184 6226940    0    0     0   132 1276 1191 22  7 71  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 818744 111188 6236476    0    0     0   460 1194 1147 22  7 71  0  0
 7  0      0 846156 111188 6215364    0    0     0 31332 1395 1267 37  9 52  2  0
 8  0      0 757276 111188 6318188    0    0     0     0 1544 1192 84 16  0  0  0
 8  1      0 651464 111188 6419692    0    0     0 26616 1714 1168 81 16  0  2  0
 5  1      0 546408 111188 6517908    0    0     0 148672 2950 1882 77 17  3  3  0
 2  0      0 834688 111192 6232764    0    0     0 140524 3153 2027 38 12 40 10  0
 2  0      0 824360 111192 6242688    0    0     0   260 1123 1086 21  6 72  0  0
 2  0      0 813776 111192 6253012    0    0     0     0 1152 1127 22  6 72  0  0
 2  0      0 804704 111192 6261828    0    0     0     0  996 1023 21  7 72  0  0
 3  0      0 753072 111192 6302784    0    0     0 31136 1422 1314 33 12 54  2  0
 2  0      0 797740 111192 6250584    0    0     0   128 1233 1144 20  9 71  0  0
 3  0      0 789172 111192 6259468    0    0     0    64 1105 1051 21  7 72  0  0
 2  0      0 779600 111192 6269244    0    0   300   212 1224 1212 21  8 71  1  0
 2  0      0 771032 111192 6277728    0    0     0     0 1166 1116 22  7 71  0  0
 2  0      0 762212 111192 6286508    0    0     0   252 1070 1059 21  7 72  0  0
 2  0      0 753168 111192 6295488    0    0     0     4 1038 1078 23  5 72  0  0
 2  0      0 771836 111192 6274312    0    0     0 31196 1575 1410 36 11 51  2  0
 2  0      0 759772 111192 6285400    0    0     0    76 1074 1064 21  8 72  0  0
 2  0      0 749440 111192 6295672    0    0     0     0 1049 1054 20  8 72  0  0
 2  0      0 739612 111192 6305556    0    0     0     0 1150 1134 21  7 72  0  0
 4  0      0 731296 111192 6313852    0    0     0     0 1070 1049 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 722476 111192 6322412    0    0     0   384 1169 1128 21  7 71  0  0
 3  0      0 697784 111192 6349620    0    0     0     0 1350 1168 34  8 58  0  0
 2  0      0 755300 111192 6308060    0    0     0 31060 1497 1288 30  8 59  3  1
 2  0      0 746228 111192 6317280    0    0     0     0 1048 1044 22  6 73  0  0
 2  0      0 735644 111192 6326488    0    0     0     0 1123 1132 22  6 71  0  0
 2  0      0 724808 111192 6336676    0    0     0    84 1138 1071 21  7 72  0  0
 2  0      0 713472 111192 6347188    0    0  1666   460 1952 2114 21  9 71  0  0
 2  0      0 702384 111192 6357076    0    0     0   204 1095 1065 21  7 72  0  0
 7  0      0 705704 111192 6348512    0    0     0 31336 1781 1288 46 12 39  3  0
 7  0      0 607176 111192 6458316    0    0     0     4 1457 1074 83 17  0  0  0
 7  1      0 503896 111192 6555384    0    0  1667 20236 2609 1991 82 17  1  0  0
 3  2      0 415192 111192 6639860    0    0     0 116180 2810 1725 74 18  3  5  0
 3  0      0 694796 111192 6364456    0    0     0 163052 2520 2026 35 15 35 14  0
 3  0      0 651584 111192 6406388    0    0     0    24 1401 1153 44 10 46  0  0
 3  0      0 619076 111192 6439700    0    0     0 66496 1983 1352 39 10 46  5  0
 3  0      0 574736 111192 6482516    0    0     0   112 1173  993 44  9 47  0  0
 3  0      0 660308 111192 6388340    0    0     0 51872 1917 1463 35 10 52  3  0
 3  0      0 697676 111196 6352848    0    0     0 31448 1342 1243 30  9 59  2  0
 2  0      0 687628 111196 6362708    0    0     0   112 1020 1031 21  7 72  0  0
 2  0      0 676796 111196 6373956    0    0     0     0 1117 1063 21  7 72  0  0
 2  0      0 667140 111196 6383964    0    0     0     8 1074 1071 21  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 656192 111196 6394140    0    0     0    80 1038 1054 21  7 72  0  0
 4  0      0 634804 111196 6416276    0    0     0   276 1172 1067 26  8 67  0  0
 2  0      0 648960 111200 6384388    0    0     0 31068 1443 1319 30  9 60  2  0
 2  0      0 639416 111200 6394032    0    0     0     4 1064 1056 22  6 72  0  0
 2  0      0 630648 111200 6403108    0    0     0     0 1109 1086 22  6 72  0  0
 2  0      0 620352 111200 6412316    0    0     0   152 1274 1167 22  7 71  0  0
 3  0      0 611812 111200 6421216    0    0     0     0 1138 1083 22  7 72  0  0
 2  0      0 603500 111200 6429740    0    0     0   276 1105 1134 21  7 72  0  0
 3  0      0 568308 111200 6471276    0    0     0 12432 1426 1171 34 11 55  1  0
 2  0      0 630048 111200 6419940    0    0   884 18808 1439 1272 20  8 70  2  0
 2  0      0 621624 111200 6429740    0    0     0    72 1256 1175 22  7 72  0  0
 2  0      0 612076 111200 6438728    0    0     0     0 1065 1080 21  7 72  0  0
 3  0      0 602276 111200 6448080    0    0     0    24 1086 1091 21  7 72  0  0
 2  0      0 594056 111200 6457264    0    0     0   456 1330 1181 22  7 71  0  0
 4  0      0 572928 111200 6475608    0    0     0   176 1181 1102 26  7 66  0  0
 8  0      0 576116 111200 6482152    0    0     0 31176 1514 1323 57 12 28  2  0
 9  0      0 464996 111200 6600416    0    0     0     0 1476 1132 84 16  0  0  0
 7  0      0 346304 111200 6714412    0    0     0 25988 1644 1369 85 15  0  0  0
 3  2      0 257852 111200 6802512    0    0     0 212632 4099 2129 70 16  2 11  0
 3  0      0 578436 111204 6483272    0    0     0 110580 2861 1963 40 15 34 12  0
 3  0      0 532444 111208 6532312    0    0     0   124 1315 1108 43 10 47  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 487336 111208 6575740    0    0     0 66220 1854 1369 39 11 47  3  0
 3  1      0 437192 111208 6623172    0    0     0 40960 1663 1167 43 10 44  3  0
 3  0      0 572716 111212 6488620    0    0     0 54108 2309 1385 52 16 30  3  0
 3  0      0 537480 111212 6529800    0    0     0 66156 2073 1375 40  9 46  4  0
 3  1      0 490360 111212 6574716    0    0     0 15380 1413 1153 43 10 47  1  0
 2  0      0 597680 111212 6473352    0    0     0 21880 1449 1288 20  9 70  2  0
 3  0      0 587376 111212 6483332    0    0     0    16 1088 1113 20  7 72  0  0
 1  0      0 576068 111212 6493996    0    0     0     0 1189 1143 21  7 72  0  0
 2  0      0 577104 111212 6474116    0    0     0 31440 1632 1311 32 10 57  1  0
 2  0      0 565172 111212 6485136    0    0     0     8  989 1035 21  7 72  0  0
 1  0      0 554336 111212 6495988    0    0     0   400 1102 1058 20  8 72  0  0
 1  0      0 543028 111212 6506344    0    0     0     0 1161 1119 21  7 72  0  0
 1  0      0 532444 111212 6516780    0    0     0     8 1015 1063 22  5 73  0  0
 2  0      0 521872 111212 6527220    0    0     0   408 1243 1139 22  7 71  0  0
 1  0      0 544116 111212 6507292    0    0     0 31064 1580 1222 36  9 53  2  0
 2  0      0 533560 111212 6517464    0    0     0    84 1057 1037 20  8 72  0  0
 2  0      0 522472 111212 6528172    0    0     0     0 1215 1152 20  8 72  0  0
 2  0      0 511664 111212 6538536    0    0     0   124 1010 1012 20  7 73  0  0
 9  0      0 502844 111212 6547436    0    0     0     8 1032 1054 22  6 73  0  0
 2  0      0 493772 111212 6556684    0    0     0   528 1198 1153 22  6 71  1  0
 8  0      0 523052 111212 6540156    0    0     0 31256 1717 1288 43 10 46  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 425952 111212 6649688    0    0     0 12908 1732 1208 85 15  0  0  0
 7  0      0 307764 111212 6764664    0    0     0     0 1424 1076 84 15  1  0  0
 6  1      0 210016 111212 6859956    0    0     0 227344 6006 2927 78 17  3  1  0
 3  0      0 489172 111212 6571000    0    0  1666 95440 3017 2890 49 17 28  7  0
 3  0      0 439296 111212 6624888    0    0     0    72 1202 1051 42 11 47  0  0
 3  0      0 395448 111212 6669752    0    0     0 66176 1930 1380 37 12 47  4  0
 3  0      0 470716 111212 6598236    0    0     0 43856 1861 1291 39 11 47  2  0
 2  1      0 424992 111212 6618676    0    0  1667 63044 2908 2494 54 14 30  3  0
 2  0      0 483800 111220 6549660    0    0     0 62192 2103 1385 35 10 52  3  0
 1  0      0 483252 111220 6559236    0    0     0   456 1293 1227 22  7 72  0  0
 1  0      0 472952 111220 6568828    0    0     0     0 1038 1053 22  6 72  0  0
 1  0      0 462872 111220 6578164    0    0     0     0 1100 1172 21  7 72  0  0
 1  0      0 455076 111220 6587060    0    0     0     0 1167 1088 21  7 71  0  0
 1  0      0 473176 111220 6568108    0    0     0 31528 1765 1398 35  9 55  1  0
 1  0      0 461368 111220 6579380    0    0  1304    24 1070 1096 21  7 72  0  0
 1  0      0 450280 111220 6590644    0    0     0   172 1147 1155 22  6 72  0  0
 1  0      0 440040 111220 6601252    0    0     0     4 1047 1043 19  9 72  0  0
 1  0      0 430376 111220 6611340    0    0     0   100 1055 1098 21  6 73  0  0
 1  0      0 420324 111220 6621100    0    0     0   512 1123 1115 21  7 72  0  0
 1  0      0 446552 111220 6600400    0    0     0 31064 1426 1212 35 11 53  2  0
 1  0      0 435596 111220 6610084    0    0     0   232 1092 1078 19  9 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 426020 111220 6619508    0    0     0     0 1086 1093 21  7 72  0  0
 5  0      0 416124 111220 6628648    0    0     0     4 1217 1126 23  6 71  0  0
 1  0      0 406628 111220 6638052    0    0     0   248 1021 1048 22  5 72  0  0
 1  0      0 397304 111220 6646488    0    0     0   332 1057 1061 21  7 72  0  0
 2  0      0 364292 111220 6673444    0    0     0    24 1239 1149 30  8 62  0  0
 8  0      0 366180 111220 6683596    0    0     0 31072 1633 1366 63 14 21  2  0
 9  0      0 245736 111220 6802016    0    0     0   272 1567 1181 83 16  1  0  0
 7  0      0 126064 111220 6919324    0    0     0 28296 2153 1247 83 16  0  0  0
 2  2      0 118336 111204 6937248    0    0     0 249044 4855 2446 70 19  4  8  0
 3  0      0 442688 111212 6607256    0    0     0 73644 3722 1637 33 18 42  7  0
 3  0      0 391564 111212 6654920    0    0   212    16 1318 1066 41 12 47  0  0
 3  0      0 348008 111212 6698272    0    0     0 66540 2025 1313 40 11 46  3  0
 4  0      0 289292 111212 6754108    0    0  2224 66184 2201 1520 46 12 37  5  0
 3  0      0 406052 111216 6640616    0    0     0 65868 1876 1521 48 13 35  4  0
 3  0      0 422060 111216 6620156    0    0     0     0 1234 1066 40 13 47  0  0
 4  0      0 384496 111216 6665380    0    0     0 66152 2098 1325 37 12 47  4  0
 3  0      0 338164 111216 6718768    0    0     0    88 1360 1111 43  9 47  0  0
 3  1      0 291324 111220 6765364    0    0     0 86796 2204 1437 38 12 46  4  0
 3  0      0 429408 111220 6618628    0    0   820  1300 1319 1235 25  8 67  0  0
 2  0      0 454852 111224 6590668    0    0     0 31160 1792 1375 30 10 59  2  0
 2  0      0 443540 111224 6601536    0    0    40     0 1006 1052 21  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 432716 111224 6612292    0    0     0    24 1074 1086 20  8 72  0  0
 2  0      0 420672 111224 6623044    0    0   736     0 1282 1225 22  6 71  0  0
 1  0      0 409864 111224 6633312    0    0     0   328 1122 1048 22  6 73  0  0
 3  0      0 382144 111232 6667088    0    0   144   488 1249 1119 29  8 62  0  0
 2  0      0 427268 111236 6624880    0    0     0 31076 1610 1263 25  7 66  2  0
 2  0      0 414696 111236 6636284    0    0   384    16 1193 1146 22  7 72  0  0
 2  0      0 402852 111236 6646788    0    0    28     0 1217 1149 21  7 72  0  0
 2  0      0 392772 111236 6656864    0    0     0     0 1080 1083 21  7 72  0  0
 5  0      0 381688 111236 6666508    0    0     0   272 1126 1066 22  6 72  0  0
 4  1      0 334088 111236 6708464    0    0     0 16532 1450 1155 33 10 56  1  0
 7  0      0 280228 111244 6779872    0    0     0 27896 2191 1474 79 17  3  1  0
 7  0      0 145660 111244 6910992    0    0     0    28 1450 1092 82 18  0  0  0
 5  0      0 125080 111244 6937948    0    0     0 249856 5104 2463 65 18  3 14  0
 3  0      0 427012 111256 6637820    0    0     0 73568 8917 1580 39 17 40  4  0
 3  0      0 378680 111256 6682740    0    0     0 66388 2067 1367 37 12 47  4  0
 3  0      0 326768 111256 6733244    0    0     0     0 1237 1066 42 11 47  0  0
 3  0      0 258252 111256 6799272    0    0     0 66336 2211 1430 49 15 33  4  0
 3  0      0 269984 111256 6793872    0    0     0 31044 1636 1308 44 14 41  1  0
 2  0      0 425988 111256 6636380    0    0     0 50976 1835 1334 37 12 47  4  0
 3  0      0 380908 111256 6683280    0    0     0     0 1327 1098 42 11 47  0  0
 3  0      0 338588 111256 6726092    0    0     0 66344 1923 1340 37 12 47  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 286212 111256 6772860    0    0  1171 39984 2228 1964 39 13 46  2  0
 3  0      0 415344 111256 6636400    0    0   495 43760 2121 1598 31 11 57  2  0
 2  0      0 422416 111264 6614808    0    0   748 31296 1629 1270 35  9 54  2  0
 2  0      0 411836 111264 6624736    0    0    44     0 1079 1072 21  7 72  0  0
 4  0      0 402316 111312 6634092    0    0    52    52 1879 2666 24  6 69  0  0
 1  0      0 392248 111264 6643696    0    0  1615     0 1839 2197 23  8 70  0  0
 1  0      0 382420 111264 6653048    0    0   788   240 1295 1216 22  7 71  1  0
 1  0      0 372340 111264 6662084    0    0    36   192 1209 1186 21  8 71  0  0
 2  0      0 337060 111264 6700392    0    0     0     0 1278 1125 35  9 56  0  0
 4  0      0 394948 111268 6651224    0    0     0 31088 1440 1236 22  8 69  2  0
 1  0      0 385120 111268 6660712    0    0     0     0 1032 1094 21  7 72  0  0
 1  0      0 374820 111268 6670732    0    0     0    16 1143 1115 22  7 71  0  0
 1  0      0 365500 111268 6680120    0    0     0   604 1233 1163 22  6 72  0  0
 1  0      0 355924 111268 6689596    0    0     0     0 1003 1010 22  6 72  0  0
 2  0      0 339548 111272 6708076    0    0     0   276 1186 1130 26  8 65  0  0
 7  0      0 338700 111272 6721796    0    0     0 39044 1958 1539 58 14 25  3  0
 6  0      0 218804 111272 6840408    0    0     0   120 1493 1128 85 15  0  0  0
 6  0      0 120308 111272 6935656    0    0     0 53972 2390 1345 82 17  0  1  0
 1  2      0 127716 111260 6929384    0    0     0 250896 4070 2333 63 18  7 12  0
 2  0      0 428184 111260 6632964    0    0    80 17892 5856 1435 39 15 44  2  0
 2  0      0 383356 111260 6677256    0    0     0 66164 1530 1466 38 11 47  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 330976 111260 6733004    0    0     0     0 1232 1073 41 12 47  0  0
 2  1      0 249360 111264 6809528    0    0     0 88484 2077 1566 50 15 30  5  0
 1  1      0 408724 111264 6654036    0    0     0 22904 1487 1235 40 13 46  1  0
 2  0      0 358324 111272 6704988    0    0     0 50048 1426 1334 38 11 47  3  0
 2  0      0 308456 111276 6752032    0    0     4 66072 1603 1444 39 10 48  3  0
 2  0      0 446640 111276 6602636    0    0     0 46164 1801 1352 36 13 48  3  0
 2  0      0 435332 111276 6612744    0    0     0     0 1039 1065 21  7 73  0  0
 2  0      0 447920 111280 6592488    0    0     0 31356 1615 1407 32 11 56  1  0
 2  0      0 434100 111280 6604792    0    0     0     0 1066 1075 20  7 72  0  0
 2  0      0 422508 111280 6616548    0    0     0     0 1020 1078 21  6 72  0  0
 1  0      0 410664 111280 6628192    0    0     0    96 1165 1099 22  7 72  0  0
 1  0      0 399828 111280 6638892    0    0     0   376 1038 1071 21  6 72  0  0
 4  0      0 379920 111280 6668764    0    0     0   652 1196 1028 30  8 62  0  0
 2  0      0 423856 111284 6630716    0    0     0 31040 1401 1325 26  9 64  1  0
