procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1074904 110860 5971716    0    0     0   428 1099 1059 22  6 72  0  0
 1  0      0 1093604 110860 5952280    0    0     0 31060 1684 1341 33 10 54  2  0
 1  0      0 1083064 110860 5963376    0    0     0    28 1164 1080 22  6 72  0  0
 2  0      0 1071512 110860 5974196    0    0     0     0 1035 1026 20  7 73  0  0
 1  0      0 1060620 110860 5985388    0    0     0     0 1138 1069 21  8 72  0  0
 1  0      0 1049636 110860 5995268    0    0     0   240 1185 1104 20  9 71  0  0
 2  0      0 1036284 110860 6010756    0    0     0   324 1216 1156 25  7 68  0  0
 7  0      0 1041340 110860 6016856    0    0     0 31160 2016 1448 55 13 30  2  0
 8  0      0 939028 110860 6126924    0    0     0 15632 1524 1170 82 17  1  1  0
 6  0      0 821612 110860 6244664    0    0     0     0 1505 1114 83 17  0  0  0
 2  2      0 725352 110860 6332092    0    0     0 246132 4426 2777 65 18  2 15  0
 1  0      0 1063660 110860 5994636    0    0     0 68688 2376 2117 23  8 62  6  0
 2  0      0 1053844 110860 6004072    0    0     0     0 1066 1084 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1044548 110860 6013036    0    0     0    28 1216 1170 22  6 71  0  0
 6  0      0 994652 110860 6054104    0    0     0  7324 1271 1111 36  8 56  1  0
 1  0      0 1046108 110860 6001976    0    0     0 24656 1666 1402 22  7 69  2  0
 2  0      0 1034768 110860 6012216    0    0     0    40 1151 1088 21  7 71  0  0
 1  0      0 1024436 110860 6022624    0    0     0   116 1085 1110 21  6 72  0  0
 1  0      0 1014360 110860 6032284    0    0     0    24 1209 1151 21  8 71  0  0
 1  0      0 1004788 110860 6041756    0    0     0     0 1058 1090 20  7 72  0  0
 2  0      0 972284 110860 6072764    0    0     0   400 1164 1071 30  8 61  0  0
 1  0      0 1017696 110860 6032088    0    0     0 31140 1359 1400 26  7 66  1  0
 1  0      0 1006380 110860 6043060    0    0     0   104 1146 1125 22  6 72  0  0
 5  0      0 996112 110860 6053548    0    0     0     0 1057 1079 22  6 72  0  0
 1  0      0 986060 110860 6063212    0    0     0    20 1060 1048 22  6 72  0  0
 1  0      0 978008 110860 6072440    0    0     0    88 1221 1182 23  6 71  0  0
 2  0      0 956592 110860 6096472    0    0     0   328 1164 1065 27  9 64  0  0
 1  0      0 984360 110860 6060460    0    0     0 31204 1467 1345 28  9 60  3  0
 1  0      0 974280 110860 6070512    0    0     0     0 1297 1173 22  7 71  0  0
 1  0      0 964200 110860 6080552    0    0     0    28 1138 1121 20  8 72  0  0
 1  0      0 954372 110860 6090336    0    0     0    88 1091 1084 21  7 72  0  0
 1  0      0 944040 110860 6100408    0    0     0     0 1241 1169 20  8 71  0  0
 2  0      0 930196 110860 6115928    0    0     0   292 1100 1036 22  9 69  0  0
 5  0      0 927952 110860 6136572    0    0     0 34356 1617 1340 57 14 28  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 814300 110860 6246732    0    0     0 46728 1791 1388 81 16  0  3  0
 1  0      0 952008 110860 6107116    0    0     0 149600 3239 2102 49 15 17 18  0
 3  0      0 941676 110860 6117284    0    0     0   144 1118 1117 21  7 72  0  0
 1  0      0 931848 110860 6127008    0    0     0   108 1243 1224 21  7 72  0  0
 1  0      0 921516 110860 6135812    0    0     0     4 1066 1109 22  6 72  0  0
 2  1      0 872880 110860 6175764    0    0     0 30880 1379 1270 39 10 49  2  0
 1  0      0 919708 110864 6123652    0    0     8   368 1437 1356 21  8 70  1  0
 1  0      0 909628 110864 6133072    0    0     0   104 1060 1086 22  5 72  0  0
 1  0      0 900064 110864 6142688    0    0     0    72 1078 1099 22  6 72  0  0
 1  0      0 889504 110864 6152796    0    0     0     0 1202 1173 20  8 72  0  0
 2  0      0 879676 110864 6162352    0    0     0     4 1032 1038 22  5 73  0  0
 2  0      0 856020 110864 6194356    0    0     0   932 1303 1121 32  8 60  1  0
 3  0      0 900140 110864 6152092    0    0     0 31168 1502 1407 26  7 66  1  0
 1  0      0 889856 110864 6162340    0    0     0     8 1087 1094 21  7 72  0  0
 1  0      0 879308 110864 6172492    0    0     0   100 1114 1085 21  7 72  0  0
 1  0      0 869256 110864 6182164    0    0     0     0 1239 1182 21  8 71  0  0
 2  0      0 860436 110864 6190740    0    0    52     8 1428 1398 23  6 71  0  0
 2  0      0 842556 110864 6211236    0    0  1614   392 1904 2072 27  8 65  0  0
 1  0      0 863272 110864 6181648    0    0     0 31100 1715 1293 28 10 61  2  0
 2  0      0 851208 110864 6192656    0    0     0    84 1097 1111 21  7 72  0  0
 1  0      0 840120 110864 6203276    0    0     0     0 1054 1055 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 828528 110864 6213848    0    0     0    52 1245 1167 20  8 72  0  0
 1  0      0 819020 110864 6223992    0    0  1667    88 1793 1999 23  7 71  0  0
 2  0      0 790328 110864 6259524    0    0     0   300 1155 1093 31  7 62  0  0
 7  0      0 766652 110864 6306328    0    0     0 31136 1879 1311 74 17  8  1  0
 6  0      0 633876 110864 6434392    0    0     0 55820 2615 1462 82 18  0  0  0
 3  3      0 520252 110864 6542136    0    0     0 175840 3483 2030 72 20  0  8  0
 1  0      0 826400 110868 6229960    0    0     0 84820 3084 2257 20  9 64  7  0
 1  0      0 812108 110868 6241140    0    0     0    32 1145 1094 22  6 72  0  0
 1  0      0 801020 110868 6251256    0    0     0    92 1154 1146 22  6 72  0  0
 1  0      0 810512 110868 6231644    0    0     0 31180 1655 1318 32 10 56  2  0
 1  0      0 798196 110868 6242600    0    0     0     0 1113 1151 21  7 72  0  0
 1  0      0 787108 110868 6253288    0    0     0     0 1238 1190 21  7 72  0  0
 1  0      0 777032 110868 6262912    0    0     0    92 1096 1159 21  6 72  0  0
 1  0      0 766196 110868 6273224    0    0     0   104 1085 1108 22  6 72  0  0
 1  0      0 756624 110868 6282824    0    0     0   248 1202 1203 20  9 72  0  0
 1  0      0 787636 110868 6262604    0    0     0 31056 1342 1327 34  9 55  2  0
 1  0      0 777084 110868 6272364    0    0     0     4 1203 1239 22  6 72  0  0
 1  0      0 766248 110868 6282764    0    0     0   136 1233 1154 23  6 71  0  0
 1  0      0 756176 110868 6292128    0    0     0   124 1241 1243 22  6 72  0  0
 1  0      0 746632 110868 6301676    0    0     0     0 1073 1113 22  5 72  0  0
 1  0      0 737560 110868 6311224    0    0     0   280 1297 1291 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 696520 110868 6353116    0    0     0 24672 1350 1257 34 10 55  2  0
 1  0      0 743160 110868 6302624    0    0     0  6924 1348 1385 20  8 70  2  0
 1  0      0 731848 110868 6313520    0    0     0     0 1195 1176 21  7 71  0  0
 1  0      0 720764 110868 6323852    0    0     0    96 1124 1173 20  8 72  0  0
 1  0      0 709676 110868 6334932    0    0     0     0 1051 1101 21  6 73  0  0
 1  0      0 698840 110868 6345356    0    0     0     0 1219 1241 22  7 72  0  0
 6  0      0 691556 110868 6370144    0    0     0 31356 1760 1422 56 13 30  2  0
 6  0      0 566564 110868 6503968    0    0     0 40888 2069 1286 79 18  2  2  0
 4  2      0 434048 110868 6629120    0    0     0 77252 1835 1333 81 17  0  1  0
 2  0      0 701264 110868 6364644    0    0     0 181564 3796 2478 33 15 36 15  0
 1  1      0 645192 110868 6417272    0    0     0 46084 1644 1133 39 11 47  2  0
 2  0      0 592524 110868 6471352    0    0     0 20420 1675 1293 41 11 47  1  0
 2  0      0 679484 110872 6380692    0    0     0 51720 1801 1366 34  9 55  2  0
 1  0      0 708800 110872 6342432    0    0     0 31188 1526 1328 25  9 63  3  0
 2  0      0 697460 110872 6353784    0    0     0   448 1192 1099 19  9 72  0  0
 1  0      0 686372 110872 6365016    0    0     0     0 1060 1079 20  8 72  0  0
 1  0      0 674528 110872 6376476    0    0     0   124 1015 1017 22  5 72  0  0
 2  0      0 662464 110872 6387248    0    0     0     0 1151 1102 22  6 72  0  0
 2  0      0 685684 110872 6368456    0    0     0 31440 1549 1247 33  9 57  1  0
 1  0      0 674628 110872 6379880    0    0     0    20 1080 1114 21  7 72  0  0
 1  0      0 667352 110872 6390588    0    0     0     0 1188 1123 20  8 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 655536 110872 6401268    0    0     0     0 1018 1056 21  6 72  0  0
 1  0      0 645204 110872 6410852    0    0     0    92 1120 1116 22  6 72  0  0
 2  0      0 633652 110872 6421172    0    0     0   288 1248 1170 22  7 71  0  0
 1  0      0 639720 110872 6400840    0    0     0 31112 1602 1241 31 11 57  2  0
 1  0      0 628164 110872 6411872    0    0     0    32 1058 1072 20  7 73  0  0
 1  0      0 619788 110872 6422364    0    0     0     0 1047 1045 21  7 72  0  0
 1  0      0 607816 110872 6432868    0    0     0    88 1172 1130 21  8 71  0  0
 1  0      0 596228 110872 6443284    0    0     0    48 1000 1005 22  6 73  0  0
 2  0      0 572572 110872 6473808    0    0     0   352 1116 1067 28  8 64  0  0
 8  0      0 543896 110876 6524320    0    0     0 31048 1899 1275 68 17 14  2  0
 7  0      0 400260 110880 6662860    0    0     0 25928 2022 1291 82 17  1  0  0
 4  0      0 274512 110884 6787028    0    0     0 153636 3606 2013 78 16  1  5  0
 2  0      0 590284 110888 6471440    0    0     0 170328 3838 2399 36 14 40  9  0
 3  0      0 537444 110888 6522424    0    0     0 17512 1384 1108 42  9 47  1  0
 2  0      0 485544 110892 6569796    0    0  1666 48808 2415 2197 41 12 45  3  0
 3  0      0 570128 110896 6493740    0    0     0 51248 1948 1340 42 10 45  3  0
 1  1      0 532600 110896 6510716    0    0     0 84452 2328 1425 56 11 29  4  0
 2  0      0 538124 110900 6498856    0    0     0 50156 1765 1271 39 11 47  3  0
 1  0      0 573620 110900 6459272    0    0     0    72 1167 1127 21  8 71  0  0
 1  0      0 562576 110900 6469916    0    0  1667     0 1744 1960 23  6 71  0  0
 1  0      0 550764 110900 6480716    0    0     0    28 1153 1148 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 531440 110900 6506148    0    0     0   360 1428 1237 28  9 63  0  0
 1  0      0 577164 110904 6470500    0    0     0 31204 1621 1315 27 10 61  2  0
 1  0      0 566608 110904 6480304    0    0     0    96 1076 1071 21  6 73  0  0
 1  0      0 557540 110904 6490084    0    0     0     0 1050 1084 20  7 72  0  0
 1  0      0 547100 110904 6500292    0    0     0    16 1230 1126 22  6 71  0  0
 1  0      0 536952 110908 6509968    0    0     0    28 1037 1050 20  7 72  0  0
 2  0      0 517828 110908 6529440    0    0     0   592 1125 1080 25  8 67  0  0
 1  0      0 547992 110912 6499704    0    0     0 31228 1694 1303 29 10 60  2  0
 3  0      0 536932 110912 6510172    0    0     0   264 1006  989 22  5 73  0  0
 1  0      0 525844 110912 6521252    0    0     0     0 1100 1130 20  7 73  0  0
 1  0      0 513500 110912 6532388    0    0     0    44 1119 1115 21  7 72  0  0
 1  0      0 500852 110912 6543888    0    0     0   100 1098 1128 20  7 73  0  0
 2  0      0 458848 110912 6585428    0    0     0   468 1230 1077 32  9 59  0  0
 8  0      0 409944 110912 6634952    0    0     0 31124 2201 1641 76 17  5  1  0
 6  0      0 281968 110912 6768128    0    0     0 26964 1860 1297 83 16  0  1  0
 2  1      0 155220 110912 6896316    0    0     0 313412 6487 3387 72 19  2  7  0
 2  0      0 469828 110912 6584448    0    0     0  9260 4656 1480 40 14 46  1  0
 2  0      0 423744 110916 6627624    0    0     0 66764 2076 1441 39 11 46  4  0
 2  0      0 374352 110916 6675252    0    0     0   100 1239 1057 42 11 47  0  0
 3  0      0 446552 110916 6610624    0    0     0 50300 2082 1469 47 13 36  3  0
 1  1      0 442380 110916 6609816    0    0     0 48848 1800 1310 47 12 38  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 506684 110920 6543740    0    0     0 63528 1937 1481 30  8 58  3  0
 1  0      0 495372 110920 6554376    0    0     0     0 1260 1178 22  6 72  0  0
 1  0      0 484032 110920 6565164    0    0     0   304 1197 1151 20  7 72  0  0
 1  0      0 470972 110920 6576200    0    0     0     0 1246 1185 21  8 71  0  0
 1  1      0 419312 110920 6618764    0    0     0 16272 1383 1201 33  9 58  1  0
 1  0      0 467052 110920 6568376    0    0     0 14924 1384 1271 21  7 71  1  0
 1  0      0 455212 110920 6579476    0    0     0    88 1274 1220 22  6 71  0  0
 1  0      0 443400 110920 6590116    0    0     0   400 1158 1116 21  7 73  0  0
 1  0      0 431308 110920 6601056    0    0     0     4 1122 1164 20  7 72  0  0
 2  0      0 416692 110920 6613864    0    0     0     0 1298 1204 22  7 71  0  0
 1  0      0 445892 110924 6592500    0    0     0 31284 1698 1275 30 11 58  2  0
 1  0      0 433320 110924 6604336    0    0     0   104 1159 1134 20  7 72  0  0
 1  0      0 430980 110924 6615508    0    0     0   196 1334 1242 22  6 72  0  0
 1  0      0 418924 110924 6625828    0    0     0     4 1140 1151 21  7 72  0  0
 1  0      0 406088 110924 6635476    0    0     0     0 1281 1230 21  7 71  0  0
 2  0      0 376156 110924 6658908    0    0     0   228 1166 1127 29  6 65  0  0
 8  0      0 373252 110924 6679140    0    0     0 31164 1846 1382 59 15 24  2  0
13  0      0 240988 110924 6806564    0    0     0   172 1643 1233 84 15  0  0  0
 5  0      0 116504 110920 6927276    0    0     4 64928 3285 1777 83 17  0  0  0
 3  0      0 503308 110900 6551204    0    0     0 322312 7693 4388 53 19 13 15  0
 2  0      0 461404 110900 6598108    0    0     0     0 1694 1182 41 13 45  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 420108 110900 6637776    0    0     0 66168 1431 1322 40  8 48  4  0
 2  0      0 364444 110900 6690536    0    0     0     0 1399 1175 42 11 46  0  0
 3  0      0 318088 110900 6736800    0    0     0 66072 1568 1432 39 13 44  4  0
 4  0      0 474812 110900 6560960    0    0     0 65340 2213 1705 51 14 31  5  0
 2  0      0 428288 110900 6613400    0    0     0     0 1206 1049 42 10 47  0  0
 2  0      0 395024 110904 6657924    0    0     0 66132 1572 1424 40 10 46  4  0
 2  0      0 345388 110904 6706048    0    0     0     0 1289 1074 43  9 47  0  0
 1  0      0 464784 110904 6578260    0    0     0 87656 1702 1589 32 13 50  5  0
 1  0      0 453696 110904 6588716    0    0     0   560 1209 1117 21  7 72  0  0
 2  0      0 480824 110904 6569176    0    0     0 31276 1636 1305 33  9 57  1  0
 1  0      0 469008 110904 6580860    0    0     0     0 1070 1028 21  6 73  0  0
 1  0      0 451152 110904 6591748    0    0  1666    32 2012 2219 22  8 70  0  0
 1  0      0 440072 110904 6602308    0    0     0     0 1042 1031 22  6 72  0  0
 1  0      0 429236 110904 6612860    0    0     0    84 1168 1119 22  6 72  0  0
 2  0      0 395244 110904 6643408    0    0     0   260 1286 1118 29  8 63  0  0
 1  0      0 431448 110904 6603840    0    0     0 31076 1513 1227 24  9 66  2  0
 2  0      0 419896 110904 6614608    0    0  1667     0 1901 2017 22  7 70  0  0
 1  0      0 409312 110904 6625140    0    0     0     0 1125 1086 20  7 72  0  0
 1  0      0 398984 110904 6634864    0    0     0   384 1098 1054 21  7 72  0  0
 1  0      0 389184 110904 6644252    0    0     0    24 1244 1173 23  6 71  0  0
 2  0      0 369024 110904 6667180    0    0     0   312 1115 1043 27  8 65  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 369448 110904 6677532    0    0     0 31080 1683 1352 59 14 24  3  0
 7  0      0 244244 110904 6807264    0    0     0 24348 2078 1475 83 17  0  0  0
 3  4      0 121800 110904 6927444    0    0     0 136104 3104 2101 77 16  2  5  0
 2  0      0 470028 110620 6572940    0    0     0 187948 4188 2370 54 20 16 10  0
 2  0      0 415052 110620 6626960    0    0     0    20 1878 1136 42 14 45  0  0
 2  0      0 365696 110620 6677464    0    0     0 66164 1456 1320 37 12 48  4  0
 3  0      0 433012 110624 6604476    0    0     0 46124 1554 1438 40 14 44  2  0
 2  0      0 426524 110628 6621248    0    0     0 31132 1811 1222 51 14 33  2  0
 2  0      0 376664 110628 6670108    0    0     0 66904 1615 1415 39 11 47  3  0
 2  0      0 324424 110628 6718028    0    0     0 66136 1488 1334 40 10 47  4  0
 2  0      0 273656 110628 6770964    0    0     0   156 1929 1796 42 12 45  0  0
 1  0      0 454604 110628 6590576    0    0     0 43532 1639 1626 27  8 63  2  0
 2  0      0 437472 110628 6609012    0    0     0     0 1304 1197 25  8 68  0  0
 1  0      0 455876 110628 6582296    0    0     0 31284 1737 1432 28  9 61  2  0
 1  0      0 444536 110628 6593940    0    0     0     0 1112 1088 21  7 72  0  0
 1  0      0 432188 110628 6606112    0    0     0    16 1210 1115 20  8 72  0  0
 2  0      0 420120 110628 6617688    0    0     0     0 1094 1076 21  7 72  0  0
 1  0      0 408532 110628 6628780    0    0     0     8 1030 1013 20  7 73  0  0
 1  0      0 431744 110628 6608980    0    0     0 31892 1869 1404 35  9 54  1  0
 1  0      0 420432 110628 6619832    0    0     0     0 1096 1067 22  5 73  0  0
 1  0      0 409848 110628 6630548    0    0     0    28 1069 1091 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 399160 110628 6641048    0    0     0     0 1104 1100 20  7 72  0  0
 1  0      0 389440 110628 6651332    0    0     0     0 1164 1114 20  7 72  0  0
 2  0      0 375580 110628 6665960    0    0     0   324 1128 1094 23  6 71  0  0
 7  0      0 343340 110636 6690976    0    0     0 33256 1822 1316 56 14 28  2  0
 6  0      0 217900 110636 6829464    0    0     0     0 1584 1141 81 19  0  0  0
 6  0      0 127948 110636 6917904    0    0     0 160936 4434 2132 77 20  1  2  0
 2  0      0 442820 110632 6605264    0    0     0 161968 5153 2171 46 18 29  7  0
 2  0      0 383796 110632 6661704    0    0     0    84 1443 1172 43 10 47  0  0
 2  0      0 342472 110632 6708636    0    0     0 67280 2362 1435 38 12 47  3  0
 4  0      0 390020 110636 6655528    0    0     0 35304 1803 1249 44 12 42  2  0
 2  0      0 389732 110644 6662896    0    0     0 97228 2753 1593 48 13 35  5  0
 2  0      0 335080 110644 6716080    0    0     0     0 1360 1160 41 11 47  0  0
 2  0      0 284960 110644 6765220    0    0     0 66180 1983 1318 39 10 47  4  0
 2  0      0 231284 110644 6817232    0    0     0 24576 1499 1199 39 12 47  2  0
 1  0      0 414552 110644 6612972    0    0     0 50560 1820 1450 26  9 62  3  0
 2  0      0 376100 110644 6645916    0    0     0     0 1159 1081 30  8 62  0  0
 1  0      0 422996 110652 6602528    0    0     0 31144 1617 1304 25  9 63  2  0
 1  0      0 413448 110652 6611860    0    0     0     0 1080 1101 20  8 72  0  0
 1  0      0 403368 110652 6621344    0    0     0   504 1147 1089 22  6 72  0  0
 1  0      0 395080 110652 6630376    0    0     0     0 1151 1121 22  6 72  0  0
 1  0      0 384320 110652 6639968    0    0     0     0 1154 1088 23  5 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 374240 110652 6649756    0    0     0   348 1095 1104 21  7 73  0  0
 2  0      0 400668 110652 6629964    0    0     0 31132 1647 1294 32 10 56  2  0
 1  0      0 389016 110652 6640968    0    0     0   184 1227 1121 21  8 72  0  0
 1  0      0 377040 110652 6652584    0    0     0     4 1093 1080 21  7 72  0  0
 1  0      0 365688 110652 6663260    0    0     0     0 1048 1027 21  6 72  0  0
 1  0      0 357700 110652 6672776    0    0     0     0 1215 1094 22  7 71  0  0
 2  0      0 345856 110652 6683764    0    0     0   252 1207 1188 24  6 70  0  0
 7  0      0 361016 110660 6685500    0    0     0 31232 1664 1288 54 13 31  2  0
 7  0      0 244924 110660 6801844    0    0   547  6288 1873 1721 83 17  0  0  0
 6  0      0 130292 110656 6917568    0    0  1119 51712 3094 1800 82 18  0  0  0
 2  0      0 445360 110632 6592936    0    0     0 271156 5410 2727 57 18 14 10  0
 2  0      0 379900 110632 6649376    0    0     0    28 3185 1049 42 12 46  0  0
 2  0      0 340772 110644 6700052    0    0     0 66836 2362 1558 38 12 47  3  0
 2  1      0 286300 110644 6748960    0    0   548 49680 2290 1598 40 10 47  3  0
