procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 387904 111648 6653676    0    0     0   368 1217 1174 21  7 72  0  0
 2  0      0 351868 111648 6686772    0    0     0   684 1307 1135 33  8 58  0  0
 1  0      0 406648 111648 6641664    0    0     0 31080 1223 1235 24  8 66  2  0
 1  0      0 396344 111648 6651416    0    0     0     0 1174 1135 22  6 71  0  0
 1  0      0 386264 111648 6661184    0    0     0     0 1035 1031 21  7 72  0  0
 1  0      0 375680 111648 6671292    0    0     0   188 1042 1024 22  6 72  0  0
 1  0      0 365100 111648 6681192    0    0     0    24 1159 1109 22  6 72  0  0
 2  0      0 337408 111648 6705132    0    0     0   268 1084 1056 27  8 65  0  0
 8  0      0 320968 111648 6733848    0    0     0 37452 1600 1396 61 15 22  2  0
 7  0      0 186904 111648 6864532    0    0     0     0 1600 1174 81 18  0  0  0
 7  1      0 119212 111636 6928832    0    0     0 218304 4840 2343 74 20  1  5  0
 2  0      0 437944 111632 6613244    0    0     0 105476 3645 1652 46 18 31  6  0
 2  0      0 385812 111632 6662716    0    0     0    24 1401 1134 44 12 44  0  0
 2  0      0 337176 111632 6709460    0    0     0 66476 2111 1639 41 10 46  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 287576 111632 6756744    0    0     0 47140 1798 1255 40 10 47  3  0
 5  0      0 439624 111632 6588672    0    0     0 83876 2596 1717 52 15 29  4  0
 2  0      0 392576 111632 6642400    0    0     0    12 1270 1092 40 13 47  0  0
 2  0      0 356748 111632 6685656    0    0     0 66124 2094 1390 39 11 47  3  0
 2  0      0 309948 111632 6735044    0    0     0     0 1206 1034 43 10 47  0  0
 2  0      0 271928 111632 6774628    0    0     0 66068 2024 1270 38 11 47  4  0
 1  0      0 424388 111632 6615936    0    0     0 35872 1786 1384 32 10 55  3  0
 2  0      0 400476 111632 6642300    0    0     0     0 1023 1000 30  8 63  0  0
 1  0      0 443164 111632 6604176    0    0     0 31172 1721 1537 31 11 56  3  0
 2  0      0 425604 111632 6614104    0    0     0   192 2558 3269 26 10 64  0  0
 2  0      0 416168 111632 6624312    0    0     0     0 1225 1181 22  7 71  0  0
 1  0      0 404356 111632 6635272    0    0     0     8 1088 1103 22  6 72  0  0
 1  0      0 395320 111632 6645304    0    0     0     0 1305 1267 22  6 71  0  0
 2  0      0 366088 111632 6669944    0    0     0     0 1252 1207 28  8 63  0  0
 1  0      0 394768 111632 6635184    0    0     0 31172 1644 1398 27  9 61  2  0
 1  0      0 383456 111632 6645656    0    0     0     0 1141 1104 21  7 72  0  0
 1  0      0 372872 111632 6655956    0    0     0   292 1108 1136 23  6 72  0  0
 1  0      0 362096 111632 6665528    0    0     0   128 1185 1191 22  6 72  0  0
 1  0      0 352520 111632 6675040    0    0     0     0 1007 1078 21  6 72  0  0
 2  0      0 343452 111632 6689156    0    0     0   324 1105 1166 24  7 69  0  0
 6  0      0 352348 111632 6698744    0    0     0 36232 1952 1493 55 15 28  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 228120 111636 6831616    0    0     0    36 1513 1109 84 16  0  0  0
 6  0      0 125640 111628 6933480    0    0     0 64244 2624 1629 78 20  1  1  0
 4  0      0 456324 111620 6602640    0    0     0 258792 4869 2929 40 14 23 22  0
 2  0      0 403988 111620 6653492    0    0     0     0 1470 1051 42 13 45  0  0
 2  0      0 362184 111620 6696092    0    0     0 66888 1586 1476 37 12 47  4  0
 2  1      0 316580 111620 6740600    0    0     0   176 1453 1235 43 11 46  0  0
 5  0      0 255848 111620 6795060    0    0     0 66508 1897 1404 45 12 41  3  0
 2  0      0 236904 111620 6804236    0    0     0 31120 1832 1304 49 14 35  2  0
 2  0      0 428420 111620 6606056    0    0     0 88764 2487 1639 37 12 46  4  0
 2  0      0 378264 111620 6659644    0    0     0    40 1285 1100 41 11 47  0  0
 2  0      0 332148 111620 6704688    0    0     0 66136 2063 1462 39 11 47  3  0
 2  0      0 278980 111620 6758560    0    0     0     0 1285 1087 41 11 47  0  0
 3  0      0 212452 111620 6823088    0    0     0 66068 2121 1383 43 14 39  4  0
 1  0      0 422824 111620 6609188    0    0     0 89204 2471 1594 40 13 43  4  0
 1  0      0 409248 111620 6621928    0    0     0     0 1125 1115 20  8 73  0  0
 1  0      0 397444 111620 6633032    0    0  1666   304 1957 2115 20  9 70  0  0
 1  0      0 386356 111620 6643728    0    0     0   232 1195 1175 21  7 72  0  0
 1  0      0 376276 111620 6653924    0    0     0     0 1055 1086 21  6 72  0  0
 2  1      0 326884 111620 6695872    0    0     0 24380 1566 1179 34 10 55  1  0
 1  0      0 371924 111620 6645420    0    0     0  6908 1215 1167 22  6 72  1  0
 1  0      0 360372 111620 6656284    0    0  1839   184 1823 2060 22  7 71  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 349284 111620 6666972    0    0   196    40 1293 1204 22  7 71  0  0
 1  0      0 338700 111620 6677428    0    0     0     4 1112 1100 21  7 72  0  0
 1  0      0 328116 111620 6687416    0    0     0     0 1118 1117 22  6 72  0  0
 6  0      0 331672 111620 6709372    0    0     0 34304 1977 1340 54 12 33  2  0
 6  0      0 189572 111620 6858944    0    0     0     0 1487 1138 84 16  0  0  0
 5  0      0 121696 111608 6934040    0    0     0 184116 4148 2366 74 21  1  5  0
 2  0      0 451000 111600 6610952    0    0     0 139768 4105 2247 40 15 33 12  0
 3  0      0 424776 111600 6633148    0    0     0 27336 1390 1254 41 10 47  1  0
 2  0      0 378232 111600 6682004    0    0     0 66104 1534 1326 37 13 47  3  0
 2  0      0 323044 111600 6734704    0    0     0     0 1483 1228 44  9 47  0  0
 2  0      0 296180 111604 6752084    0    0     0 98072 2228 1680 50 13 31  6  0
 2  0      0 242788 111604 6802972    0    0     0   120 1284 1105 42 11 47  0  0
 1  0      0 448052 111736 6594304    0    0   128 77944 1627 1650 28  9 58  5  0
 2  0      0 436488 111736 6605256    0    0     0    12 1088 1108 20  7 73  0  0
 1  0      0 424152 111736 6616680    0    0     0     0 1163 1145 21  7 72  0  0
 2  0      0 398448 111740 6642180    0    0     0    96 1170 1141 26  7 67  0  0
 1  0      0 431416 111748 6607532    0    0     0 31484 1756 1347 27  9 62  2  0
 1  0      0 419828 111748 6618184    0    0     0     0 1098 1110 20  8 72  0  0
 1  0      0 408236 111748 6628800    0    0     0    52 1059 1031 19  8 73  0  0
 1  0      0 397152 111748 6639276    0    0     0     8 1078 1110 19  8 72  0  0
 1  0      0 386316 111748 6649728    0    0     0     0 1210 1147 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 365400 111748 6674940    0    0     0   516 1149 1053 30  7 62  0  0
 2  0      0 407184 111748 6638572    0    0     0 31148 1324 1323 27  9 62  2  0
 1  0      0 398148 111748 6648900    0    0     0     0 1235 1154 21  7 72  0  0
 1  0      0 387060 111748 6659828    0    0     0     0 1145 1109 21  8 72  0  0
 1  0      0 376476 111748 6670404    0    0     0   432 1221 1177 20  8 72  0  0
 2  0      0 366576 111748 6680244    0    0     0    96 1103 1081 21  6 73  0  0
 2  0      0 333428 111748 6714568    0    0     0   672 1267 1151 29  9 62  0  0
 7  0      0 284376 111748 6764276    0    0     0 31068 1657 1400 73 16  9  2  0
 7  0      0 155632 111748 6889356    0    0     0 39848 2171 1304 83 16  1  1  0
 5  0      0 127228 111736 6924176    0    0     0 64756 2629 1468 83 17  0  0  0
 3  0      0 484300 111728 6556356    0    0     0 258228 5614 2715 44 20 20 16  0
 2  0      0 426112 111728 6608808    0    0     0     0 7537 1042 42 14 44  0  0
 2  0      0 380500 111728 6654808    0    0     0 66456 1585 1492 37 12 47  3  0
 2  0      0 327616 111728 6705948    0    0     0     0 1321 1098 43 10 46  0  0
 3  1      0 254536 111728 6779136    0    0     0 84520 1780 1364 51 14 30  5  0
 2  0      0 483680 111728 6560432    0    0     0 55380 2024 1471 39 12 45  3  0
 2  0      0 436856 111728 6606852    0    0     0    80 1185 1034 42 11 47  0  0
 2  0      0 398848 111728 6643580    0    0     0 66364 2196 1423 39 11 45  5  0
 3  0      0 353704 111728 6687872    0    0     0     0 1426 1280 44 12 44  0  0
 2  0      0 319008 111728 6727756    0    0     0 66088 2351 1640 39 11 45  4  0
13  0      0 267856 111728 6777688    0    0     0    12 1228 1076 43 10 47  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 486528 111728 6548580    0    0     0 101368 2935 1910 41 13 42  4  0
 1  0      0 474184 111728 6560284    0    0     0     0 1150 1089 20  8 72  0  0
 3  0      0 463124 111728 6571060    0    0     0   228 1250 1182 21  7 72  0  0
 1  0      0 453296 111728 6580952    0    0     0     0 1149 1093 22  6 72  0  0
 1  0      0 442460 111728 6590656    0    0     4   380 1335 1226 21  7 71  0  0
 1  0      0 432128 111728 6600036    0    0     0   304 1280 1213 22  6 71  0  0
 1  0      0 461580 111728 6579156    0    0     0 31096 1681 1308 35 11 52  2  0
 1  0      0 450908 111728 6589288    0    0     0   308 1235 1173 21  7 72  0  0
 1  0      0 440580 111728 6600116    0    0     0     0 1254 1191 23  6 71  0  0
 1  0      0 430028 111728 6610660    0    0     0     4 1144 1155 21  6 73  0  0
 1  0      0 419948 111728 6621224    0    0     0   108 1245 1206 23  5 71  0  0
 1  0      0 407632 111728 6631864    0    0     0   264 1060 1067 21  6 73  0  0
 8  0      0 406644 111728 6639348    0    0     0 31068 1851 1357 47 13 38  2  0
11  0      0 256524 111728 6788604    0    0  1666    28 2099 1955 81 19  0  0  0
 7  0      0 122460 111728 6916604    0    0     0 91592 3176 1706 78 18  2  2  0
 2  0      0 465468 111716 6567548    0    0     0 258316 4380 3032 53 17 13 17  0
 2  0      0 406508 111716 6620920    0    0     0     0 2682 1145 42 13 46  0  0
 2  0      0 365492 111716 6666808    0    0  1667 66532 2354 2390 40 11 45  4  0
 2  0      0 315636 111716 6719832    0    0     0    20 1369 1175 41 12 47  0  0
 2  0      0 305232 111716 6732408    0    0     0 97140 2016 1525 52 13 32  3  0
 2  0      0 438772 111716 6596212    0    0     0 32680 1427 1265 39 12 47  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 390640 111716 6644356    0    0     0 66256 1700 1507 38 12 46  3  0
 3  0      0 338252 111716 6697472    0    0     0     0 1422 1179 43 11 46  0  0
 2  0      0 293436 111716 6740556    0    0     0 66288 1577 1433 39 10 47  4  0
 2  0      0 454572 111716 6575804    0    0     0 50236 1967 1396 35 13 49  2  0
 3  0      0 415672 111716 6616300    0    0     0     0 1318 1134 34  9 57  0  0
 1  0      0 462496 111716 6566712    0    0     0 31316 1305 1415 21  8 68  2  0
 1  0      0 450904 111716 6578004    0    0     0     4 1196 1221 22  6 72  0  0
 1  0      0 439564 111716 6588988    0    0     0     0 1244 1178 21  8 72  0  0
 1  0      0 427756 111716 6599404    0    0     0   344 1238 1184 21  7 73  0  0
 1  0      0 416948 111716 6609700    0    0     0    20 1124 1174 21  6 72  0  0
 1  0      0 452952 111716 6589956    0    0     0 31420 1788 1395 32 10 56  1  0
 1  0      0 441360 111716 6600784    0    0     0     0 1086 1093 22  6 72  0  0
 2  0      0 430304 111716 6611816    0    0     0     4 1113 1129 21  6 73  0  0
 1  0      0 418712 111716 6622740    0    0     0     0 1232 1139 22  7 72  0  0
 1  0      0 408128 111716 6632888    0    0     0   688 1210 1204 21  7 72  0  0
 2  0      0 385996 111716 6649372    0    0     0   380 1076 1044 23  9 69  0  0
 7  0      0 361344 111716 6681892    0    0     0 31068 1927 1314 58 15 25  2  0
 6  0      0 230056 111716 6817708    0    0     0 25028 1914 1253 84 16  0  0  0
 4  2      0 120576 111712 6926540    0    0     0 52232 1672 1369 81 17  0  1  0
 3  0      0 460988 111712 6576304    0    0     0 270560 6340 3277 41 19 29 11  0
 2  0      0 413864 111712 6628088    0    0     0    88 1703 1111 41 12 47  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 368040 111712 6678024    0    0     0 66220 1956 1371 37 13 47  3  0
 1  1      0 313888 111712 6729824    0    0     0 11272 1379 1193 43 10 47  1  0
 2  0      0 312236 111720 6745124    0    0     0 85888 1922 1466 52 15 29  4  0
 2  0      0 461516 111720 6592024    0    0     0 44216 1623 1500 39 15 45  2  0
 1  1      0 410656 111720 6639840    0    0     0 35972 1514 1312 41 11 46  2  0
 2  0      0 363312 111724 6687556    0    0     0 30356 1341 1324 40 12 47  2  0
 2  0      0 322488 111724 6727648    0    0     0 66076 1486 1381 39 10 46  5  0
 2  0      0 274884 111724 6777904    0    0     0     0 1408 1190 43 10 46  0  0
 3  0      0 205080 111728 6840080    0    0     0 66100 1587 1488 51 12 34  4  0
 2  0      0 211876 111728 6836336    0    0     0 31356 1811 1407 45 13 38  3  0
 2  0      0 170828 111728 6877056    0    0     0 66204 1509 1397 37 12 47  4  0
 1  0      0 455492 111728 6584432    0    0     0 40260 2053 1503 35 13 50  2  0
 1  0      0 447140 111728 6595240    0    0     0     0 1517 1042 22  7 71  0  0
 3  0      0 436556 111728 6605108    0    0     0   268 1107 1119 21  6 72  0  0
 2  0      0 412376 111728 6628060    0    0     0     0 1284 1160 28  7 65  0  0
 1  0      0 448272 111728 6593964    0    0     0 31520 1711 1506 30  8 61  2  0
 1  0      0 437188 111728 6604216    0    0     0     0 1041 1053 22  7 72  0  0
 1  0      0 426384 111728 6614572    0    0     0     0 1227 1185 21  7 72  0  0
 1  0      0 416596 111728 6624892    0    0     0     0 1008 1045 22  5 73  0  0
 1  0      0 404812 111728 6635984    0    0     0     0 1225 1186 21  7 72  0  0
 2  0      0 372812 111728 6665056    0    0     0   152 1171 1094 29  9 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 344360 111728 6703192    0    0     0 52988 1959 1509 69 14 15  2  0
 7  0      0 225444 111728 6821180    0    0     0     0 1544 1144 81 17  2  0  0
 7  2      0 124392 111720 6915448    0    0     0 40016 2347 1291 81 18  0  1  0
 2  0      0 468940 111724 6577144    0    0     0 283252 4855 3235 35 15 25 25  0
 2  0      0 418108 111724 6630976    0    0     0   136 2839 1166 42 13 45  0  0
 2  0      0 439788 111728 6612728    0    0     0 59748 1489 1329 38 11 47  3  0
 3  0      0 384628 111728 6668056    0    0     0 66344 1807 1422 42 12 43  3  0
 2  0      0 365520 111728 6684740    0    0     0 31636 1609 1288 51 14 34  2  0
 2  0      0 317140 111728 6732344    0    0     0 66144 2137 1364 39 11 47  3  0
 2  0      0 263968 111728 6784540    0    0     0    84 1258 1056 40 12 47  0  0
 2  0      0 214348 111728 6828052    0    0  1666 66128 2689 2563 40 12 45  3  0
 2  0      0 166468 111728 6875952    0    0     0 40960 1780 1361 38 13 46  2  0
 2  0      0 442648 111728 6597884    0    0     0 37184 1862 1575 28 10 58  3  0
 1  0      0 454896 111728 6573388    0    0     0 31156 1336 1232 34  9 56  1  0
 1  0      0 446300 111728 6584744    0    0  1171    88 1670 1824 21  8 71  0  0
 1  0      0 434972 111728 6595384    0    0   496     0 1380 1436 21  8 72  0  0
 1  0      0 423632 111728 6606408    0    0     0    24 1074 1090 20  8 72  0  0
 1  0      0 414056 111728 6615904    0    0     0   200 1116 1089 22  6 72  0  0
 2  0      0 402012 111728 6638804    0    0     0   580 1354 1211 26  9 65  0  0
 1  0      0 436224 111728 6606344    0    0     0 31092 1400 1344 30  8 60  1  0
 1  0      0 423740 111728 6618260    0    0     0     0 1117 1137 20  8 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 412428 111732 6629508    0    0     0   460 1298 1225 22  7 72  0  0
 1  0      0 401852 111732 6640112    0    0     0     0 1115 1114 21  6 72  0  0
 1  0      0 393960 111732 6650732    0    0     0     8 1088 1070 21  7 72  0  0
 9  0      0 410968 111732 6631280    0    0     0 31260 1522 1364 35  9 55  2  0
13  0      0 266860 111732 6776432    0    0     0     4 1528 1187 83 15  1  0  0
 6  0      0 138340 111732 6901764    0    0     0 88488 2906 1694 82 15  0  2  0
 2  2      0 131316 111712 6911292    0    0     0 157296 3386 1919 77 16  3  3  0
 2  0      0 466448 111712 6571828    0    0     0 122508 5763 2162 33 16 39 11  0
 1  1      0 416584 111712 6620992    0    0     0 49236 1897 1304 40 11 46  3  0
 2  0      0 480804 111712 6553876    0    0     0 44012 2379 1772 40 12 46  3  0
 2  0      0 431680 111712 6600456    0    0     0     0 1367 1115 43 10 47  0  0
 2  0      0 420364 111712 6616388    0    0     0 97196 2359 1714 52 15 29  5  0
 2  0      0 371556 111716 6668220    0    0     0   252 1426 1131 40 12 47  0  0
 2  0      0 323460 111720 6715816    0    0     0 66064 1933 1454 38 11 47  4  0
 1  1      0 280368 111720 6763160    0    0    24 59480 1850 1275 38 11 47  3  0
 1  1      0 233272 111720 6809268    0    0     0 14900 1552 1230 41 11 46  1  0
 1  0      0 474864 111720 6554932    0    0     0 29008 1526 1313 22  8 69  1  0
 1  0      0 481752 111720 6534948    0    0     0 31940 1418 1328 30 10 59  1  0
 1  0      0 478412 111720 6546828    0    0     0     0 1201 1138 20  8 72  0  0
 1  0      0 467828 111720 6557284    0    0     0    88 1157 1150 21  7 72  0  0
 1  0      0 457244 111720 6567820    0    0     0     0 1197 1171 23  5 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 447672 111720 6577296    0    0     0     0 1031 1082 22  6 72  0  0
 1  0      0 438908 111720 6586308    0    0     0   432 1105 1091 20  7 72  0  0
 2  0      0 446888 111720 6565584    0    0   284 31096 1453 1374 35 11 52  2  0
 1  0      0 437244 111720 6575984    0    0     0    84 1077 1060 20  8 72  0  0
 1  0      0 427196 111720 6586128    0    0     0     4 1126 1107 21  7 72  0  0
 1  0      0 417400 111720 6596188    0    0     0     0 1249 1152 21  7 72  0  0
 1  0      0 406564 111720 6606568    0    0     0   332 1190 1101 22  6 72  0  0
 1  0      0 396712 111720 6617592    0    0     0   476 1300 1260 23  6 71  0  0
10  0      0 416328 111732 6625124    0    0     0 31540 2538 2214 48 13 39  1  0
 8  0      0 287444 111732 6766028    0    0     0     0 1533 1229 82 18  0  0  0
 7  0      0 155956 111732 6889812    0    0     0     8 1680 1323 83 17  0  0  0
 1  1      0 126168 111724 6917792    0    0     0 323128 6738 3527 59 19  7 15  0
 2  0      0 465804 111728 6573944    0    0     0 49412 3942 1605 36 19 43  3  0
 2  0      0 414976 111736 6622124    0    0     0 66296 2240 1545 40 10 47  3  0
 2  0      0 363568 111736 6673896    0    0     0     4 1360 1127 43 10 47  0  0
 3  0      0 314464 111740 6722128    0    0     0 66068 2139 1419 38 12 47  4  0
 2  0      0 273412 111740 6746208    0    0   696 31092 1947 1355 49 16 33  1  0
 2  0      0 227332 111740 6790272    0    0     0 66028 2146 1523 37 13 47  3  0
 2  0      0 447640 111744 6572548    0    0     0 38768 1894 1441 38 13 47  2  0
 1  1      0 396016 111744 6622196    0    0   488 32028 1796 1316 40 11 47  2  0
 2  0      0 344860 111748 6674388    0    0     0 34148 1713 1282 39 11 48  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 309628 111748 6718216    0    0     0 66088 1958 1373 39 10 47  4  0
 2  0      0 295192 111748 6736120    0    0     0 31744 2061 1467 53 14 30  2  0
 2  0      0 255408 111748 6775116    0    0     0 66172 2110 1442 38 10 47  4  0
 1  0      0 481424 111748 6548312    0    0     0 31664 1625 1416 31 11 56  2  0
 1  0      0 471652 111748 6558164    0    0     0     0 1026 1046 21  7 72  0  0
 1  0      0 461600 111748 6567716    0    0     0     8 1036 1097 21  7 72  0  0
 1  0      0 452060 111748 6577732    0    0     0    80 1037 1066 21  6 72  0  0
 1  0      0 455360 111748 6557416    0    0  1666 31316 2303 2140 34 10 54  1  0
 1  0      0 443796 111748 6568580    0    0     0    20 1112 1088 21  6 72  0  0
 1  0      0 433212 111748 6579232    0    0     0     0 1100 1181 21  8 72  0  0
 1  0      0 422136 111748 6589860    0    0     0   188 1111 1077 21  7 72  0  0
 1  0      0 411052 111748 6601040    0    0     0   320 1286 1234 21  8 72  0  0
 2  0      0 399976 111748 6618072    0    0  1667   316 1861 2127 25  7 68  0  0
 9  0      0 380120 111748 6656824    0    0     0 31228 1905 1487 62 14 23  2  0
 7  0      0 260680 111748 6787476    0    0     0     0 1511 1164 83 16  1  0  0
 5  0      0 120888 111756 6922968    0    0     0 161708 3390 2166 82 18  0  1  0
 3  0      0 481452 111752 6568864    0    0     0 203408 4564 2497 47 17 26 10  0
 2  0      0 430280 111752 6622612    0    0     0     0 1424 1085 41 13 46  0  0
 2  0      0 382684 111752 6669752    0    0     0 66312 2155 1370 38 11 47  4  0
 3  0      0 328252 111752 6721076    0    0     0 65932 2393 1549 41 11 45  3  0
 2  0      0 294068 111752 6739440    0    0     0 31268 1835 1216 53 15 30  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 254576 111756 6786656    0    0     0 66332 2280 1500 37 13 47  2  0
 2  0      0 460716 111760 6577580    0    0     0 28052 1725 1262 38 13 47  2  0
 3  0      0 407824 111760 6629440    0    0     0    88 1449 1209 43 10 47  0  0
 2  0      0 372548 111760 6670144    0    0     0 66184 2070 1400 40 10 47  3  0
 2  0      0 325676 111760 6715264    0    0     0     0 1294 1057 42 11 47  0  0
 3  0      0 260660 111760 6784780    0    0     0 66724 2242 1374 50 14 31  5  0
 2  0      0 283560 111760 6770508    0    0     0 31228 1767 1382 41 13 44  1  0
 2  0      0 245760 111760 6808432    0    0     0 66144 1888 1373 38 11 47  5  0
 2  0      0 191608 111760 6857828    0    0     0 28620 1649 1335 40 11 47  2  0
 1  0      0 465424 111768 6573296    0    0     0 48248 2013 1575 27  9 61  3  0
 1  0      0 454588 111768 6583780    0    0     0   212 1197 1152 21  6 73  0  0
 2  0      0 406988 111768 6624132    0    0     0     0 1349 1157 31  9 60  0  0
 1  0      0 454760 111772 6575988    0    0     0 31264 1594 1335 21  8 68  2  0
 1  0      0 443924 111772 6586688    0    0     0     4 1199 1124 21  7 72  0  0
 1  0      0 433340 111772 6597036    0    0     0    16 1155 1109 20  7 72  0  0
 1  0      0 422756 111772 6607588    0    0     0     4 1166 1169 22  7 72  0  0
 1  0      0 411668 111772 6617972    0    0     0   584 1380 1238 22  6 71  1  0
 8  0      0 420528 111776 6618748    0    0     0 31520 1666 1264 45 10 44  1  0
 9  0      0 286720 111776 6762148    0    0     0     0 1419 1120 82 17  1  0  0
 8  0      0 134284 111776 6907608    0    0     0 36444 1671 1310 79 20  1  0  0
 2  0      0 381396 111728 6664768    0    0     0 322656 5311 3468 51 17 10 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 439048 111728 6610500    0    0     0   812 1563 1128 41 14 45  0  0
 2  0      0 389656 111736 6657148    0    0     0 66308 2150 1558 40 11 46  3  0
 1  1      0 350848 111736 6705572    0    0     0 48208 1742 1241 39 11 47  3  0
 2  0      0 446864 111736 6590444    0    0     0 34748 1934 1362 51 16 31  2  0
 2  0      0 396788 111736 6639160    0    0     0 66072 2068 1330 38 12 48  3  0
 2  0      0 340844 111736 6694596    0    0     0     0 1203 1036 41 11 47  0  0
 2  0      0 295484 111736 6739692    0    0     0 66288 2120 1393 37 13 46  4  0
 1  1      0 245588 111736 6789268    0    0     0 24628 1489 1115 42  9 47  1  0
 2  0      0 407652 111736 6623704    0    0     0 74216 2179 1595 38 11 47  4  0
 2  0      0 470512 111736 6550272    0    0     0 31160 1767 1288 36 10 52  2  0
 1  0      0 458672 111736 6561740    0    0     0   428 1203 1090 22  6 72  0  0
 1  0      0 447332 111736 6572596    0    0     0   180 1118 1131 21  6 72  0  0
 1  0      0 436524 111736 6583080    0    0     0    80 1239 1143 21  8 72  0  0
 1  0      0 425436 111736 6594100    0    0     0     0 1088 1112 21  6 73  0  0
 2  0      0 409308 111736 6616696    0    0     0   292 1362 1217 28  7 64  0  0
 1  0      0 449680 111736 6584608    0    0     0 31080 1646 1278 28 11 59  2  0
 1  0      0 437868 111736 6595712    0    0     0   244 1169 1131 21  7 72  0  0
 1  0      0 428296 111736 6605764    0    0     0    88 1158 1141 20  7 72  0  0
 1  0      0 418008 111736 6616584    0    0     0     0 1108 1100 21  7 72  0  0
 1  0      0 406448 111736 6628096    0    0     0     4 1194 1180 20  8 72  0  0
 3  0      0 393720 111736 6634596    0    0     0 31656 1808 1404 32 10 57  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 316532 111736 6725968    0    0     0    44 1503 1185 84 16  1  0  0
 7  0      0 182216 111736 6857100    0    0     0   312 1548 1207 82 16  1  0  0
 7  0      0 122456 111596 6919036    0    0     0 171528 3686 2320 77 19  1  3  0
 2  0      0 492224 111560 6546004    0    0     0 200536 4743 2619 39 17 25 18  0
 5  0      0 442528 111560 6590936    0    0  1171   396 1772 1828 44 11 45  0  0
 2  0      0 404280 111560 6627512    0    0   495 66280 2291 1682 37 13 45  5  0
 2  0      0 354384 111560 6677332    0    0     0   300 1379 1193 43 10 47  0  0
 3  0      0 300220 111560 6741088    0    0     0 66128 2053 1448 48 14 35  4  0
 2  0      0 301320 111564 6736052    0    0     0 31048 1794 1289 45 13 41  2  0
 2  0      0 259572 111564 6775592    0    0  1667 66068 2716 2394 39 11 45  4  0
 2  0      0 471780 111564 6564384    0    0     0 26980 1569 1294 40 11 47  2  0
 1  1      0 414328 111564 6619180    0    0     0 13480 1423 1129 40 13 47  0  0
 2  0      0 369976 111564 6663668    0    0     0 53004 1922 1351 38 14 46  3  0
 3  0      0 300960 111564 6735884    0    0     0 66080 2074 1334 46 14 37  3  0
 2  0      0 302968 111564 6733540    0    0     0 31040 1823 1338 43 14 42  1  0
 2  0      0 260128 111564 6776516    0    0     0 66648 1931 1362 40 10 47  4  0
 2  0      0 210484 111564 6826012    0    0     0   104 1294 1117 42 11 47  0  0
 1  0      0 478432 111564 6547848    0    0     0 56308 2002 1518 21 10 65  3  0
 1  0      0 468352 111564 6557944    0    0     0     0 1147 1112 22  6 72  0  0
 2  0      0 436856 111564 6587304    0    0     0   264 1158 1056 27  9 64  0  0
 1  0      0 470064 111564 6548536    0    0     0 31188 1739 1399 27  9 62  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 459228 111564 6558480    0    0     0     0 1110 1101 22  6 72  0  0
