2025-06-08 06:32:19,3.15,2.69,2.32
2025-06-08 06:32:20,2.90,2.64,2.31
2025-06-08 06:32:21,2.90,2.64,2.31
2025-06-08 06:32:22,2.90,2.64,2.31
2025-06-08 06:32:23,2.90,2.64,2.31
2025-06-08 06:32:24,2.90,2.64,2.31
2025-06-08 06:32:25,2.99,2.67,2.32
2025-06-08 06:32:26,2.99,2.67,2.32
2025-06-08 06:32:27,2.99,2.67,2.32
2025-06-08 06:32:28,2.99,2.67,2.32
2025-06-08 06:32:29,2.99,2.67,2.32
2025-06-08 06:32:30,2.83,2.64,2.31
2025-06-08 06:32:31,2.83,2.64,2.31
2025-06-08 06:32:32,2.83,2.64,2.31
2025-06-08 06:32:33,2.83,2.64,2.31
2025-06-08 06:32:34,2.68,2.61,2.30
2025-06-08 06:32:35,2.68,2.61,2.30
2025-06-08 06:32:36,2.68,2.61,2.30
2025-06-08 06:32:37,2.68,2.61,2.30
2025-06-08 06:32:38,2.68,2.61,2.30
2025-06-08 06:32:39,2.55,2.58,2.30
2025-06-08 06:32:40,2.55,2.58,2.30
2025-06-08 06:32:41,2.55,2.58,2.30
2025-06-08 06:32:42,2.55,2.58,2.30
2025-06-08 06:32:43,2.55,2.58,2.30
2025-06-08 06:32:44,2.42,2.56,2.29
2025-06-08 06:32:45,2.42,2.56,2.29
2025-06-08 06:32:46,2.42,2.56,2.29
2025-06-08 06:32:47,2.42,2.56,2.29
2025-06-08 06:32:48,2.42,2.56,2.29
2025-06-08 06:32:49,2.47,2.57,2.29
2025-06-08 06:32:50,2.47,2.57,2.29
2025-06-08 06:32:51,2.47,2.57,2.29
2025-06-08 06:32:52,2.47,2.57,2.29
2025-06-08 06:32:53,2.47,2.57,2.29
2025-06-08 06:32:54,2.35,2.54,2.29
2025-06-08 06:32:55,2.35,2.54,2.29
2025-06-08 06:32:56,2.35,2.54,2.29
2025-06-08 06:32:57,2.35,2.54,2.29
2025-06-08 06:32:58,2.35,2.54,2.29
2025-06-08 06:32:59,2.32,2.53,2.28
2025-06-08 06:33:00,2.32,2.53,2.28
2025-06-08 06:33:01,2.32,2.53,2.28
2025-06-08 06:33:02,2.32,2.53,2.28
2025-06-08 06:33:03,2.32,2.53,2.28
2025-06-08 06:33:04,2.22,2.50,2.28
2025-06-08 06:33:05,2.22,2.50,2.28
2025-06-08 06:33:06,2.22,2.50,2.28
2025-06-08 06:33:07,2.22,2.50,2.28
2025-06-08 06:33:08,2.22,2.50,2.28
2025-06-08 06:33:09,2.12,2.48,2.27
2025-06-08 06:33:10,2.12,2.48,2.27
2025-06-08 06:33:11,2.12,2.48,2.27
2025-06-08 06:33:12,2.12,2.48,2.27
2025-06-08 06:33:13,2.12,2.48,2.27
2025-06-08 06:33:14,2.11,2.47,2.27
2025-06-08 06:33:15,2.11,2.47,2.27
2025-06-08 06:33:16,2.11,2.47,2.27
2025-06-08 06:33:17,2.11,2.47,2.27
2025-06-08 06:33:18,2.11,2.47,2.27
2025-06-08 06:33:19,2.02,2.45,2.26
2025-06-08 06:33:20,2.02,2.45,2.26
2025-06-08 06:33:21,2.02,2.45,2.26
2025-06-08 06:33:22,2.02,2.45,2.26
2025-06-08 06:33:23,2.02,2.45,2.26
2025-06-08 06:33:24,2.02,2.44,2.26
2025-06-08 06:33:26,2.02,2.44,2.26
2025-06-08 06:33:27,2.02,2.44,2.26
2025-06-08 06:33:28,2.02,2.44,2.26
2025-06-08 06:33:29,2.02,2.44,2.26
2025-06-08 06:33:30,1.94,2.41,2.25
2025-06-08 06:33:31,1.94,2.41,2.25
2025-06-08 06:33:32,1.94,2.41,2.25
2025-06-08 06:33:33,1.94,2.41,2.25
2025-06-08 06:33:34,1.94,2.41,2.25
2025-06-08 06:33:35,1.86,2.39,2.25
2025-06-08 06:33:36,1.86,2.39,2.25
2025-06-08 06:33:37,1.86,2.39,2.25
2025-06-08 06:33:38,1.86,2.39,2.25
2025-06-08 06:33:39,1.86,2.39,2.25
2025-06-08 06:33:40,2.27,2.47,2.27
2025-06-08 06:33:41,2.27,2.47,2.27
2025-06-08 06:33:42,2.27,2.47,2.27
2025-06-08 06:33:43,2.27,2.47,2.27
2025-06-08 06:33:44,2.27,2.47,2.27
2025-06-08 06:33:45,2.17,2.44,2.26
2025-06-08 06:33:46,2.17,2.44,2.26
2025-06-08 06:33:47,2.17,2.44,2.26
2025-06-08 06:33:48,2.17,2.44,2.26
2025-06-08 06:33:49,2.17,2.44,2.26
2025-06-08 06:33:50,2.08,2.42,2.26
2025-06-08 06:33:51,2.08,2.42,2.26
2025-06-08 06:33:52,2.08,2.42,2.26
2025-06-08 06:33:53,2.08,2.42,2.26
2025-06-08 06:33:54,2.08,2.42,2.26
2025-06-08 06:33:55,1.99,2.39,2.25
2025-06-08 06:33:56,1.99,2.39,2.25
2025-06-08 06:33:57,1.99,2.39,2.25
2025-06-08 06:33:58,1.99,2.39,2.25
2025-06-08 06:33:59,1.99,2.39,2.25
2025-06-08 06:34:00,1.91,2.37,2.24
2025-06-08 06:34:01,1.91,2.37,2.24
2025-06-08 06:34:02,1.91,2.37,2.24
2025-06-08 06:34:03,1.91,2.37,2.24
2025-06-08 06:34:04,2.08,2.40,2.25
2025-06-08 06:34:05,2.08,2.40,2.25
2025-06-08 06:34:06,2.08,2.40,2.25
2025-06-08 06:34:07,2.08,2.40,2.25
2025-06-08 06:34:08,2.08,2.40,2.25
2025-06-08 06:34:09,2.07,2.39,2.25
2025-06-08 06:34:10,2.07,2.39,2.25
2025-06-08 06:34:11,2.07,2.39,2.25
2025-06-08 06:34:12,2.07,2.39,2.25
2025-06-08 06:34:13,2.07,2.39,2.25
2025-06-08 06:34:14,1.99,2.37,2.25
2025-06-08 06:34:15,1.99,2.37,2.25
2025-06-08 06:34:16,1.99,2.37,2.25
2025-06-08 06:34:17,1.99,2.37,2.25
2025-06-08 06:34:18,1.99,2.37,2.25
2025-06-08 06:34:19,1.91,2.35,2.24
2025-06-08 06:34:20,1.91,2.35,2.24
2025-06-08 06:34:21,1.91,2.35,2.24
2025-06-08 06:34:22,1.91,2.35,2.24
2025-06-08 06:34:23,1.91,2.35,2.24
2025-06-08 06:34:24,1.83,2.32,2.23
2025-06-08 06:34:25,1.83,2.32,2.23
2025-06-08 06:34:26,1.83,2.32,2.23
2025-06-08 06:34:27,1.83,2.32,2.23
2025-06-08 06:34:28,1.83,2.32,2.23
2025-06-08 06:34:29,2.33,2.42,2.26
2025-06-08 06:34:30,2.33,2.42,2.26
2025-06-08 06:34:31,2.33,2.42,2.26
2025-06-08 06:34:32,2.33,2.42,2.26
2025-06-08 06:34:33,2.33,2.42,2.26
2025-06-08 06:34:34,2.30,2.41,2.26
2025-06-08 06:34:35,2.30,2.41,2.26
2025-06-08 06:34:36,2.30,2.41,2.26
2025-06-08 06:34:37,2.30,2.41,2.26
2025-06-08 06:34:38,2.30,2.41,2.26
2025-06-08 06:34:39,2.20,2.39,2.25
2025-06-08 06:34:40,2.20,2.39,2.25
2025-06-08 06:34:41,2.20,2.39,2.25
2025-06-08 06:34:42,2.20,2.39,2.25
2025-06-08 06:34:43,2.20,2.39,2.25
2025-06-08 06:34:44,2.10,2.36,2.25
2025-06-08 06:34:45,2.10,2.36,2.25
