procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 468052 111404 6594032    0    0     0 211932 7560 2671 47 18 21 13  0
 2  0      0 417548 111404 6643652    0    0     0    20 1397 1128 41 12 47  0  0
 2  0      0 377516 111404 6686480    0    0     0 66036 2043 1397 40 10 47  3  0
 2  1      0 352532 111404 6703364    0    0     0 31476 2080 1406 54 15 29  2  0
 2  0      0 306772 111404 6749140    0    0     0 66124 2027 1395 40 11 46  3  0
 2  0      0 450408 111404 6601660    0    0     0 42752 2112 1395 37 14 47  2  0
 1  1      0 396984 111404 6653868    0    0     0 49056 1852 1202 39 10 48  3  0
 2  0      0 341572 111404 6708964    0    0   124 17048 1460 1200 40 12 47  1  0
 3  0      0 290164 111404 6759956    0    0     0 66212 2112 1457 38 12 47  4  0
 3  0      0 264336 111404 6788588    0    0     0 31348 1873 1205 54 13 32  1  0
 1  0      0 470052 111404 6579692    0    0     0 77348 2304 1495 26 11 61  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 457760 111404 6591284    0    0     0     0 1138 1120 22  6 72  0  0
 1  0      0 445120 111404 6602360    0    0     0    20 1243 1180 21  7 72  0  0
 1  0      0 433632 111404 6613396    0    0     0   152 1145 1152 20  7 72  0  0
 2  0      0 392808 111404 6653896    0    0     0   224 1135 1032 30 10 60  0  0
 1  0      0 449068 111408 6605924    0    0     0 31264 1569 1238 20  9 70  1  0
 4  0      0 435740 111408 6617532    0    0     0     8 1283 1151 19  9 72  0  0
 1  0      0 424652 111408 6628652    0    0     0     0 1125 1124 21  6 72  0  0
 1  0      0 412556 111408 6639816    0    0     0    24 1137 1143 21  6 72  0  0
 2  0      0 401976 111408 6651012    0    0     0   104 1092 1076 22  6 72  0  0
 5  0      0 392712 111408 6678948    0    0     0 31244 1814 1273 57 13 28  2  0
 6  0      0 260692 111408 6808224    0    0   748     4 1546 1134 83 17  0  0  0
 5  0      0 138220 111416 6928808    0    0     0 211764 4464 2441 76 16  0  7  0
 2  0      0 412036 111412 6653936    0    0   480 92148 3010 2000 41 15 38  5  0
 1  1      0 364840 111416 6708600    0    0     0 49496 1971 1335 40 11 47  2  0
 2  0      0 310192 111420 6761968    0    0   700 17512 1720 1413 40 11 47  2  0
 2  1      0 221516 111420 6840276    0    0     0 90660 2366 1422 49 14 32  5  0
 2  0      0 217220 111420 6835476    0    0     0  6516 1552 1257 42 11 46  1  0
 2  0      0 171360 111420 6880152    0    0     0 66060 2121 1411 38 11 47  4  0
 1  0      0 398328 111420 6645380    0    0     0 44680 1734 1401 31 10 57  2  0
 1  0      0 385980 111420 6656836    0    0     0     0 1095 1103 19  8 73  0  0
 1  0      0 374928 111420 6667356    0    0     0     4 1259 1209 20  8 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 399740 111420 6648572    0    0     0 31132 1707 1351 32 10 56  2  0
 1  0      0 386640 111420 6660452    0    0     0     0 1165 1174 21  6 73  0  0
 1  0      0 374292 111420 6671704    0    0   132    28 1192 1133 21  7 72  0  0
 1  0      0 362236 111420 6682064    0    0     4    52 1316 1288 22  6 71  0  0
 1  0      0 351652 111420 6692060    0    0     0     0 1146 1135 21  7 72  0  0
 2  0      0 311336 111420 6724564    0    0     0   204 1208 1138 29  9 62  0  0
 2  0      0 347804 111420 6683272    0    0     0 31072 1359 1309 25  7 66  1  0
 1  0      0 336224 111420 6694208    0    0     0   436 1318 1205 22  7 71  0  0
 1  0      0 325136 111420 6704960    0    0     0    28 1127 1094 22  5 73  0  0
 1  0      0 314060 111420 6715484    0    0     0     0 1081 1060 22  6 72  0  0
 1  0      0 303728 111420 6725624    0    0     0     0 1088 1075 21  7 72  0  0
 2  0      0 261648 111420 6765268    0    0  1666   268 1844 1868 35 10 56  0  0
 7  0      0 237348 111424 6807500    0    0     0 31216 1583 1393 73 18  6  2  0
 5  0      0 116892 111424 6924876    0    0     0    24 1475 1116 82 17  1  0  0
 5  0      0 129808 111408 6923892    0    0     0 150244 2971 1881 77 17  0  5  0
 3  0      0 478140 111404 6566876    0    0  1667 202692 3738 2968 52 19 19  9  1
 2  0      0 436876 111404 6618928    0    0   424     0 1681 1151 42 13 46  0  0
 1  1      0 403652 111404 6650368    0    0   256 65932 1380 1301 34 11 44 10  0
 5  0      0 371676 111404 6679964    0    0     0   768 1357 1098 48 14 37  1  1
 2  0      0 355140 111404 6696256    0    0     0 31224 1733 1311 54 15 29  2  0
 2  0      0 306812 111404 6743840    0    0   204 66020 1446 1356 40 10 47  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 473376 111404 6576112    0    0     0 54120 1389 1347 38 12 47  3  0
 2  0      0 427616 111404 6624432    0    0     0   208 1175 1001 43  9 47  0  0
 2  0      0 460032 111404 6587312    0    0     0 71184 1563 1523 38 12 46  4  0
 2  0      0 407644 111404 6638024    0    0   104    20 1356 1122 43 11 46  0  0
 2  0      0 377512 111404 6652144    0    0     0 97396 2510 1633 51 13 31  5  0
 2  0      0 325880 111404 6703360    0    0     0     0 1246 1088 41 12 47  0  0
 3  0      0 280280 111404 6747084    0    0     0 66108 2250 1414 38 13 46  4  0
 1  1      0 230636 111404 6796664    0    0     0 49460 1847 1341 41 10 46  3  0
 2  0      0 185528 111404 6841144    0    0     0 16996 1566 1333 41 11 47  2  0
 1  0      0 434108 111404 6591008    0    0   140 37692 1531 1414 22 10 66  3  0
 1  0      0 463004 111404 6569296    0    0     0 31156 1373 1240 33 11 53  2  0
 1  0      0 451448 111404 6579548    0    0     0     0 1102 1098 21  6 72  0  0
 1  0      0 441116 111404 6589760    0    0     0     0 1020 1069 21  6 72  0  0
 1  0      0 430280 111404 6600288    0    0     0     0 1025 1047 20  7 72  0  0
 1  0      0 419696 111404 6610656    0    0     0    16 1117 1115 22  6 72  0  0
 1  0      0 408888 111404 6620876    0    0     0   324 1142 1112 21  7 72  0  0
 6  0      0 419916 111404 6613588    0    0     0 31076 1349 1245 44  9 45  2  0
 5  0      0 317916 111404 6730660    0    0     0   240 1392 1039 83 16  0  0  0
 5  0      0 196984 111404 6844772    0    0     0 122092 3271 1985 75 18  0  7  0
 2  0      0 116420 111404 6930100    0    0     0 175936 3998 3381 72 17  7  4  0
 2  0      0 446304 111400 6612284    0    0     0 20068 1805 1478 40 15 44  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 388388 111400 6666148    0    0     0   184 1317 1164 43 12 45  0  0
 2  1      0 310804 111400 6742272    0    0   812 70996 2151 1428 51 13 31  4  0
 1  1      0 333344 111400 6725772    0    0   952 78976 1875 1470 40 11 44  6  0
 2  0      0 469064 111404 6581896    0    0     0 31584 1499 1271 31  9 57  2  0
 2  0      0 458760 111404 6591940    0    0   416    28 1059 1092 22  7 71  0  0
 1  0      0 447716 111404 6601864    0    0  2396   204 1334 1189 23  6 70  1  0
 1  0      0 437412 111404 6611832    0    0     0    28 1081 1113 21  7 72  0  0
 2  0      0 388788 111404 6652568    0    0   976    68 1180 1087 34  9 57  0  0
 1  0      0 434640 111404 6602216    0    0   308 31180 1593 1347 21  8 68  2  0
 1  0      0 423808 111404 6612120    0    0   564     0 1112 1091 21  7 72  0  0
 1  0      0 414260 111404 6621484    0    0     0   284 1099 1058 21  7 72  0  0
 1  0      0 403928 111404 6630936    0    0     0   472 1038 1068 22  5 72  0  0
 1  0      0 393848 111404 6641048    0    0  1504     0 1098 1076 21  7 71  1  0
 3  0      0 360332 111404 6673992    0    0     0   320 1096 1040 31  8 61  0  0
 1  0      0 397620 111404 6632932    0    0   928 31060 1651 1370 26  7 65  2  0
 1  0      0 384532 111404 6644696    0    0     0   188 1039 1040 21  6 72  0  0
 1  0      0 372464 111404 6656396    0    0   848    28 1137 1153 21  7 72  0  0
 1  0      0 360624 111404 6667208    0    0   164     4 1161 1117 21  8 72  0  0
 1  0      0 350544 111404 6677120    0    0   324     0 1007 1043 21  7 71  0  0
 6  0      0 371388 111404 6665136    0    0    56 31220 1529 1165 42 10 46  2  0
 5  0      0 255028 111404 6794576    0    0     0     0 1408 1062 83 17  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 128048 111404 6918104    0    0     0   216 1480 1069 83 17  0  0  0
 5  0      0 121096 111392 6930728    0    0     0 279088 5175 2964 65 16  5 15  0
 3  0      0 507608 111376 6534776    0    0     0 93236 2316 1822 49 16 33  3  0
 2  0      0 460504 111376 6584540    0    0     0     0 1497 1107 41 13 46  0  0
 3  0      0 462644 111376 6574024    0    0     0 53768 1783 1319 41 10 45  4  0
 2  0      0 454524 111376 6589076    0    0     0 97336 2691 1628 49 13 33  5  0
 2  0      0 404128 111376 6643656    0    0   156   468 1399 1114 42 11 47  0  0
 2  0      0 357284 111376 6688204    0    0     0 66124 2200 1420 37 11 48  3  0
 4  0      0 302096 111376 6741772    0    0   688     0 1587 1521 43 11 46  0  0
 2  1      0 258632 111376 6781168    0    0  1614 74024 2486 2027 37 12 46  5  0
 3  0      0 471072 111376 6573940    0    0     0 10524 1452 1177 40 11 47  1  0
 3  0      0 441412 111376 6586992    0    0   724 97204 1913 1541 49 17 29  5  0
 2  0      0 495996 111376 6521832    0    0  1667 12892 2115 2198 28 10 61  1  0
 3  0      0 485440 111376 6532096    0    0    32     4 1150 1156 21  7 72  0  0
 1  0      0 475656 111376 6541648    0    0     0     0 1100 1074 22  7 72  0  0
 5  0      0 466964 111376 6550768    0    0     0     0 1095 1093 22  6 72  0  0
 1  0      0 457828 111376 6560392    0    0     0   228 1172 1079 22  6 72  0  0
 2  0      0 434172 111376 6600168    0    0     0   396 1367 1161 34  9 56  0  0
 1  0      0 469248 111376 6550356    0    0     0 31044 1442 1219 21  8 69  2  0
 1  0      0 459168 111376 6560248    0    0     0     4 1097 1097 21  7 72  0  0
 1  0      0 448584 111376 6570128    0    0    60     4 1068 1053 22  6 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 439260 111376 6579012    0    0     0   172 1099 1125 22  7 71  0  0
 1  0      0 429432 111376 6588376    0    0     0    24 1243 1162 24  5 71  0  0
 2  0      0 409272 111376 6615312    0    0     0   232 1186 1144 30  6 64  0  0
 6  0      0 416624 111376 6631284    0    0     0 31256 1776 1280 61 13 23  3  0
 5  0      0 304992 111376 6756196    0    0     0     0 1519 1160 81 17  2  0  0
 6  0      0 187392 111376 6869068    0    0     0 196184 3606 1969 73 19  3  5  0
 2  1      0 128536 111360 6931608    0    0     0 115272 3378 1924 77 18  2  3  0
 3  0      0 473140 111360 6588788    0    0     0 60844 2194 1533 39 14 43  4  0
 1  1      0 427860 111360 6634552    0    0     0 49152 1790 1260 39 10 48  3  0
 3  0      0 367668 111360 6687168    0    0     0 17308 1781 1334 42 13 44  1  0
 2  0      0 477320 111360 6547712    0    0     0 93136 2626 1695 48 15 32  5  0
 2  0      0 432804 111360 6599404    0    0     0     0 1227 1076 41 12 47  0  0
 2  0      0 390976 111360 6641048    0    0     0 66180 2180 1497 37 12 47  4  0
 2  0      0 337592 111360 6693584    0    0   248     0 1265 1093 41 12 47  0  0
 2  0      0 288956 111360 6741648    0    0     0 66272 2151 1444 38 12 47  3  0
 2  1      0 233768 111360 6801964    0    0     0 65536 1946 1289 42 13 42  3  0
 2  0      0 231312 111360 6812252    0    0     0 31592 1766 1521 49 13 36  2  0
 1  0      0 476936 111360 6553972    0    0   132 50980 1773 1412 25 10 61  3  0
 1  0      0 465120 111360 6565180    0    0     0     0 1088 1098 21  7 73  0  0
 1  0      0 454032 111360 6575980    0    0   200     0 1112 1120 22  6 72  0  0
 1  0      0 443952 111360 6585744    0    0     0   328 1308 1233 21  7 71  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 425308 111360 6612140    0    0   932   168 1285 1151 26  9 65  0  0
 1  0      0 442220 111360 6575064    0    0     0 31320 1635 1385 27  8 63  2  0
 1  0      0 433328 111360 6585636    0    0     0    16 1130 1099 22  7 72  0  0
 1  0      0 431212 111360 6595268    0    0   580     0 1236 1173 21  8 71  1  0
 1  0      0 421636 111360 6603852    0    0     0   268 1195 1169 20  8 72  0  0
 1  0      0 410332 111360 6613248    0    0   124     4 1114 1151 21  7 72  0  0
 3  0      0 401012 111360 6622860    0    0     0   188 1145 1133 22  6 72  0  0
 7  0      0 422152 111360 6620576    0    0   552 31108 1816 1321 50 13 35  2  0
 5  0      0 345108 111360 6719780    0    0   416     0 1516 1152 76 18  5  0  1
 5  0      0 240532 111360 6821044    0    0     0 44748 2039 1393 77 16  4  3  0
 3  2      0 147068 111360 6909828    0    0     0 42736 1956 1340 77 17  2  4  0
 8  1      0 135776 111348 6931292    0    0     0 229208 3298 2452 65 17  3 16  0
 2  0      0 499380 111344 6564040    0    0     0 60396 2874 1413 42 16 37  4  0
 2  0      0 454212 111344 6608284    0    0     0    28 1258 1098 42 11 47  0  0
 2  0      0 419968 111344 6642748    0    0     0 66276 2146 1488 39 10 46  5  0
 2  0      0 393456 111344 6656276    0    0     0 31952 1678 1267 56 13 28  2  0
 2  0      0 352160 111344 6695780    0    0     0 66028 1795 1329 38 12 47  4  0
 2  0      0 307556 111344 6739824    0    0     0     0 1205 1037 42 11 47  0  0
 2  0      0 267516 111344 6778740    0    0     0 66076 1936 1359 39 10 46  5  0
 2  0      0 487036 111344 6549800    0    0   856 36880 1766 1332 39 12 46  3  0
 3  0      0 443332 111344 6594036    0    0   992   216 1357 1114 43 10 46  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 404020 111344 6634672    0    0     0 66164 1907 1362 40 10 46  4  0
 2  0      0 386252 111344 6647808    0    0   340 31064 1693 1244 55 14 29  2  0
 2  0      0 340692 111344 6693476    0    0  1084 66052 2094 1480 40 10 46  4  0
 1  0      0 497196 111344 6546780    0    0     0 24408 2374 1397 30 12 56  1  0
 1  0      0 488412 111344 6556040    0    0  1864   344 1346 1262 22  7 71  1  0
 1  0      0 478584 111344 6565324    0    0   280     0 1184 1125 20  8 71  0  0
 1  0      0 469312 111344 6574324    0    0  1870    64 2011 2119 22  8 70  0  0
 2  0      0 438344 111344 6608172    0    0     0     8 1393 1167 34 10 56  0  0
 1  0      0 480632 111344 6561612    0    0     0 31260 1551 1382 24  8 65  3  0
 2  0      0 464520 111344 6571476    0    0  1064   328 1697 1738 22  9 69  0  0
 1  0      0 453936 111344 6580984    0    0   863   264 1645 1632 22  7 71  0  0
 1  0      0 441660 111344 6590364    0    0   564     0 1346 1224 22  7 71  0  0
 1  0      0 430324 111344 6600680    0    0     0     0 1196 1190 22  5 72  0  0
 2  0      0 405376 111344 6626024    0    0   576   264 1296 1173 28  7 65  0  0
 6  0      0 412528 111348 6647304    0    0   504 31232 1945 1389 63 15 20  2  0
12  0      0 290312 111348 6768884    0    0     0 43992 2448 1457 82 18  0  0  0
 5  0      0 166340 111348 6891436    0    0   972 173508 3743 2253 80 18  1  2  0
 2  0      0 124052 111348 6941712    0    0    24 127744 2866 1701 72 14  8  5  0
 2  0      0 469448 111348 6592416    0    0    20 31312 3120 1305 40 13 45  2  0
 1  1      0 417288 111348 6642328    0    0     0  4080 1346 1127 42 11 47  0  0
 5  0      0 362892 111348 6696224    0    0     0 62796 2200 1554 44 13 39  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 350196 111348 6699500    0    0    40 97128 2544 1539 49 12 35  4  0
 1  1      0 295292 111348 6753392    0    0     0 22500 1586 1185 39 12 47  1  0
 2  0      0 440884 111348 6600136    0    0     0 22792 1602 1274 40 11 47  2  0
 2  0      0 400820 111348 6646844    0    0     0 66108 2025 1380 38 11 47  4  0
 3  0      0 344120 111348 6703672    0    0     0    96 1298 1072 42 11 47  0  0
 3  0      0 427148 111348 6625624    0    0   840 69224 2319 1490 47 13 35  4  0
 1  1      0 427392 111348 6623120    0    0    44 58908 1998 1423 41 12 44  3  0
 2  0      0 378252 111348 6671984    0    0     0 38392 1818 1256 40 11 47  2  0
 2  0      0 330624 111348 6719056    0    0   188 66152 2129 1446 37 12 47  4  0
 1  0      0 465956 111348 6569580    0    0     0 24444 1626 1337 27 10 62  1  0
 1  0      0 454908 111348 6580132    0    0     0    52 1164 1112 21  7 72  0  0
 1  0      0 457480 111348 6560324    0    0     0 31204 1388 1246 33 12 53  2  0
 1  0      0 445164 111348 6571240    0    0     0   196 1120 1084 21  6 72  0  0
 1  0      0 433832 111348 6581884    0    0     0     0 1079 1086 22  6 72  0  0
 2  0      0 422772 111348 6592220    0    0     0    96 1066 1043 21  6 73  0  0
 1  0      0 411444 111348 6603156    0    0     0    24 1111 1107 19  8 73  0  0
 2  0      0 398340 111348 6621260    0    0     0   232 1172 1125 24  7 69  0  0
 6  0      0 392736 111348 6650488    0    0   140 31052 1572 1257 61 14 23  2  0
 7  0      0 273824 111348 6787604    0    0     0     0 1495 1115 82 18  0  0  0
 5  0      0 155160 111348 6906244    0    0     0 174120 4223 2000 78 18  0  3  0
 3  0      0 470488 111340 6590300    0    0     0 180124 4801 2415 56 19 20  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 410660 111340 6648236    0    0     0    20 1328 1150 42 11 48  0  0
 3  0      0 456500 111340 6602008    0    0     0 83772 2663 1769 39 10 48  4  0
 2  0      0 413376 111340 6628772    0    0     0 31120 1700 1235 52 13 34  1  0
 2  0      0 361500 111340 6679096    0    0     0 66540 2368 1492 39 12 46  3  0
 2  0      0 310848 111340 6729528    0    0     0 66180 2119 1431 39 11 47  3  0
 2  0      0 251628 111340 6788300    0    0     0    24 1170 1043 42 10 48  0  0
 3  0      0 201984 111340 6837628    0    0     0 66064 2116 1439 39 10 47  3  0
 2  1      0 142512 111340 6901596    0    0     0 24576 1599 1176 45 11 42  1  0
 2  0      0 155148 111336 6894572    0    0     0 72820 2414 1585 45 13 38  3  0
 1  0      0 486908 111336 6555656    0    0     0 63184 1940 1340 31 12 53  3  0
 1  0      0 477724 111336 6565716    0    0   480     0 1744 1118 22  8 70  0  0
 1  0      0 475132 111336 6575840    0    0   652    20 1230 1141 21  8 71  0  0
 1  0      0 462784 111336 6586104    0    0     0     0 1080 1085 21  7 72  0  0
 3  0      0 434812 111336 6611868    0    0     0   216 1188 1126 28  8 64  0  0
 1  0      0 455492 111336 6576060    0    0   236 31596 1657 1299 27  8 63  2  0
 1  0      0 445160 111336 6586664    0    0     0     0 1147 1103 22  6 72  0  0
 1  0      0 435080 111336 6596664    0    0     0    28  994 1055 21  6 72  0  0
 1  0      0 425000 111336 6606904    0    0     0     0  968 1020 20  8 73  0  0
 1  0      0 414232 111336 6617252    0    0     0   364 1234 1140 21  7 72  0  0
 2  0      0 381988 111336 6653332    0    0     0   316 1163 1052 29  9 62  0  0
 5  0      0 346228 111336 6705796    0    0     0 31124 1783 1274 75 15  9  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 212696 111336 6833864    0    0     0  5888 1394 1038 84 15  1  0  0
 3  1      0 131412 111332 6918252    0    0     0 161468 4058 2158 75 16  1  8  0
 3  0      0 475508 111324 6572800    0    0   324 182548 5252 2269 41 17 32 10  0
 2  1      0 423336 111324 6625388    0    0  1666   716 4824 1968 42 13 45  0  0
 2  0      0 381028 111324 6666608    0    0     0 66268 1910 1362 38 12 47  3  0
 3  0      0 326372 111324 6719652    0    0     0     0 1228 1054 47 10 43  0  0
 2  0      0 337600 111328 6715304    0    0     0 97100 2255 1591 49 12 31  8  0
 2  0      0 287748 111328 6759084    0    0  1667     4 1934 2107 40 14 45  0  0
 2  0      0 244924 111328 6800492    0    0     0 66360 1897 1379 39 11 46  4  0
 2  0      0 447372 111328 6596848    0    0     0 17728 1429 1288 39 13 47  1  0
 1  1      0 402520 111328 6641608    0    0     0 69040 1908 1318 39 10 47  4  0
 2  0      0 425360 111328 6615412    0    0     0    72 1244 1096 42 10 47  0  0
 2  0      0 398124 111328 6633008    0    0     0 97116 2483 1559 50 15 31  4  0
 3  0      0 341956 111328 6688108    0    0     0   516 1325 1078 41 11 47  1  0
 2  0      0 292060 111328 6736500    0    0     0 66284 2499 1725 40  9 46  4  0
 2  0      0 244208 111328 6790400    0    0     0 66088 2253 1493 39 11 48  3  0
 2  0      0 185996 111328 6847680    0    0   912     4 1258 1073 41 11 47  1  0
 3  0      0 119972 111328 6914920    0    0     0 66104 2091 1466 42 13 40  4  0
 1  1      0 151384 111320 6891116    0    0   308 47452 1949 1315 47 13 38  2  0
 1  0      0 512432 111328 6531916    0    0     0 54720 3549 1554 23 13 63  2  0
 1  0      0 501092 111328 6543028    0    0   888     0 1108 1101 21  7 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 489528 111328 6553468    0    0     0     0 1237 1148 20  8 72  0  0
 2  0      0 477936 111328 6564460    0    0     0     8 1111 1092 20  8 73  0  0
 5  0      0 481580 111328 6544880    0    0     0 31508 1673 1337 34  8 57  2  0
 7  0      0 366244 111328 6671208    0    0     0   248 1489 1103 83 16  1  0  0
 5  0      0 256688 111328 6787196    0    0     0     4 1588 1247 83 15  2  0  0
 4  0      0 177308 111328 6866756    0    0     0 278948 5276 3076 58 18  2 22  0
 2  0      0 442080 111328 6599548    0    0     0 34036 1744 1444 44 13 39  4  0
 2  0      0 395976 111328 6651340    0    0     0 66732 1734 1498 38 12 47  3  0
 2  0      0 342804 111328 6704464    0    0    52    88 1380 1162 42 12 46  0  0
 2  0      0 314236 111328 6721440    0    0     0 97432 1936 1496 50 15 30  5  0
 2  0      0 258076 111328 6777492    0    0     0     0 1201 1063 41 12 47  0  0
 1  1      0 215768 111328 6827196    0    0     0 82548 1596 1462 39 10 47  4  0
 2  0      0 462760 111332 6568896    0    0     0 19932 1214 1230 22  7 70  1  0
 2  0      0 451700 111332 6579364    0    0     0    20  999 1038 21  7 72  0  0
 3  0      0 427256 111332 6604020    0    0     0    92 1153 1119 26  8 67  0  0
 1  0      0 474316 111332 6571108    0    0     0 31504 1768 1358 27  9 62  2  0
 1  0      0 462224 111332 6581840    0    0     0     0 1013 1047 21  6 72  0  0
 2  0      0 450644 111332 6592668    0    0     0     4 1054 1040 21  7 72  0  0
 1  0      0 439080 111332 6604048    0    0     0   348 1322 1207 23  5 72  0  0
 1  0      0 430288 111332 6614996    0    0     0    92 1105 1092 22  6 72  0  0
 1  0      0 436640 111332 6595536    0    0     0 31336 1603 1278 33 10 55  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 424072 111332 6607228    0    0     0     0 1155 1068 21  7 72  0  0
 1  0      0 412984 111332 6618032    0    0    36     0 1081 1092 20  8 72  0  0
 1  0      0 402652 111332 6628140    0    0   364     0 1060 1071 22  6 72  0  0
 1  0      0 392824 111332 6637708    0    0     0   112 1091 1099 21  7 72  0  0
 1  0      0 382272 111332 6647444    0    0     0   516 1239 1158 22  6 72  0  0
 5  0      0 413648 111332 6636548    0    0  1064 31100 1486 1305 41 11 46  2  0
 5  0      0 289976 111332 6764352    0    0     0     8 1396  994 84 16  0  0  0
 5  0      0 157452 111332 6893748    0    0     0 64256 2663 1517 82 17  0  2  0
 3  0      0 135856 111316 6924104    0    0     0 285524 7256 3829 70 19  5  6  0
 2  0      0 453944 111316 6603216    0    0     0 39596 4258 1376 40 14 44  2  0
 2  0      0 407828 111316 6647280    0    0   144 66184 2065 1423 37 12 47  4  0
 3  0      0 346152 111316 6709592    0    0     0     0 1401 1147 45 11 44  0  0
 2  0      0 320636 111316 6717956    0    0     0 97088 2530 1550 45 14 37  4  0
 2  0      0 266488 111316 6770960    0    0   420   276 1336 1118 42 10 47  0  0
 2  0      0 216844 111316 6819356    0    0   544 66112 2293 1482 41 10 46  3  0
 2  0      0 459824 111316 6575188    0    0     0 46292 1942 1428 38 12 47  3  0
 2  0      0 411112 111316 6626960    0    0     0     0 1185 1000 42 11 47  0  0
 4  0      0 348644 111316 6693392    0    0     0 66108 2184 1456 47 13 37  4  0
 2  0      0 337788 111316 6687820    0    0     0 97792 2374 1637 41 14 40  5  0
 3  0      0 282348 111316 6743224    0    0     0   280 1196 1065 42 11 47  0  0
 2  0      0 232704 111316 6793168    0    0     0 66068 2044 1334 39 10 47  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 177768 111316 6845040    0    0  1666     0 1998 2046 42 12 45  0  0
 2  0      0 129888 111316 6892856    0    0     0 66060 1991 1412 37 12 47  4  0
 3  0      0 115096 111316 6939188    0    0     0 55284 1924 1284 47 10 40  3  0
 1  0      0 550292 111312 6513212    0    0     0 31192 1345 1387 22 10 66  1  0
 2  0      0 528924 111312 6525104    0    0  1667   216 1758 1930 20  9 71  0  0
 1  0      0 517092 111312 6536476    0    0     0     0 1033 1016 21  6 73  0  0
 1  0      0 506004 111312 6547444    0    0     0     0  967  993 20  7 73  0  0
 2  0      0 490128 111312 6564196    0    0   744     0 1020  995 24  7 69  0  0
 6  0      0 453888 111312 6592488    0    0     0 31448 1534 1265 57 15 27  2  0
 5  0      0 323888 111312 6724588    0    0  1504   152 1540 1141 82 17  1  0  0
 5  0      0 205728 111316 6838724    0    0     0 215760 4552 2348 75 18  1  5  0
 3  1      0 474024 111316 6572972    0    0     0 106516 2815 1784 42 13 41  4  0
 5  0      0 439656 111320 6605660    0    0     0 12004 1419 1134 41 10 48  1  0
 2  0      0 389256 111320 6657228    0    0   416 66792 2242 1533 40 11 47  3  0
 2  0      0 370876 111320 6679672    0    0     0 31128 1973 1339 51 15 32  1  0
 2  0      0 312768 111320 6736108    0    0     0 66144 2156 1385 39 12 47  2  0
 2  0      0 259384 111320 6788012    0    0     0 66340 2106 1436 37 12 48  4  0
 3  0      0 197144 111320 6847392    0    0     0     0 1256 1028 41 12 47  0  0
 2  0      0 145236 111320 6898296    0    0     0 66360 2184 1545 40  9 47  4  0
 2  0      0 437952 111328 6590820    0    0     0 34632 1690 1303 28 10 61  2  0
 1  0      0 455584 111328 6555964    0    0     0 31144 1521 1215 25 10 64  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 444528 111328 6567328    0    0     0     4 1053 1033 21  6 73  0  0
 1  0      0 432464 111328 6579160    0    0     0     0 1115 1095 21  7 72  0  0
 1  0      0 420932 111328 6589772    0    0     0    96 1203 1145 21  7 71  0  0
 1  0      0 410104 111328 6600228    0    0     0     0 1039 1058 20  7 72  0  0
