procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 2309972 131824 13069392    0    0     0 40952 1712 1024 19  6 74  1  0
 3  0      0 2267132 131832 13114032    0    0     0 25080 1594 1065 19  7 73  1  0
 3  0      0 2224840 131836 13154324    0    0     0 65984 1975 1201 19  5 74  2  0
 4  0      0 2204804 131844 13171324    0    0     0 30996 2016 1164 27  8 65  1  0
 3  0      0 2158216 131844 13217252    0    0     0 65992 1953 1164 19  6 74  2  0
 4  0      0 2109088 131844 13265124    0    0     0     0 1248  884 21  5 74  0  0
 2  0      0 2428252 131852 12942856    0    0     0 65908 1904 1387 17  6 76  2  0
 3  0      0 2416916 131852 12953136    0    0     0     0 1030  915 10  4 86  0  0
 3  0      0 2406872 131852 12963432    0    0     0   144 1128  915 11  3 86  0  0
 3  0      0 2435268 131860 12942932    0    0     0 30976 1576 1094 16  4 78  1  0
 3  0      0 2423932 131860 12953252    0    0     0     0 1096  932 10  4 86  0  0
 3  0      0 2413628 131860 12963944    0    0     0    72 1063  912 10  4 86  0  0
 3  0      0 2403800 131860 12973628    0    0     0     0 1051  894 11  3 86  0  0
 3  0      0 2395244 131860 12982468    0    0     0    24  990  868 10  3 86  0  0
 3  0      0 2385656 131860 12992368    0    0     0    64 1037  925 11  3 86  0  0
 5  0      0 2355668 131860 13022484    0    0     0     0 1111  907 15  4 81  0  0
 4  0      0 2390032 131876 12981476    0    0     0 30960 1452 1102 13  4 81  1  0
 4  0      0 2380240 131876 12991356    0    0     0     0 1049  939 11  3 86  0  0
 4  0      0 2365908 131876 13001524    0    0     0     4 1455 1301 14  4 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 2355828 131876 13011260    0    0     0     0 1078  999 10  3 86  0  0
 5  0      0 2346000 131876 13020988    0    0     0    32 1038  937 11  3 86  0  0
 4  0      0 2336680 131876 13033468    0    0     0    56 1009  890 12  3 85  0  0
 4  0      0 2358720 131880 13021720    0    0     0 30964 1657 1147 20  5 74  1  0
 9  1      0 2308860 131880 13069956    0    0     0 46128 1789 1229 21  5 72  1  0
 4  0      0 2253204 131888 13124660    0    0     0  2924 1509 1092 22  6 72  0  0
 4  0      0 2210624 131892 13167596    0    0     0 48908 1780 1152 19  5 74  2  0
 5  0      0 2178420 131892 13199188    0    0     0    64 1388  990 18  8 73  0  1
 4  0      0 2139140 131892 13237296    0    0     0     0 1309  921 20  7 73  0  1
 3  0      0 2320776 131896 13056604    0    0     0 88564 2205 1327 12  7 75  5  1
 6  0      0 2285532 131896 13093904    0    0     0     0 1338  953 17  8 75  0  0
 3  0      0 2337596 131908 13038252    0    0     0 31004 1524 1092  9  6 82  3  0
 2  0      0 2330040 131908 13045508    0    0     0     0 1028  893  9  5 85  0  0
 2  0      0 2323492 131908 13051880    0    0     0     0 1095  914  9  5 85  0  1
 3  0      0 2315680 131908 13058904    0    0     0   108 1091  921 10  4 86  0  0
 1  0      0 2306356 131908 13068760    0    0     0     0 1024  962 11  3 86  0  0
 3  0      0 2295272 131912 13078800    0    0     0    76 1051  944 11  3 86  0  0
 1  0      0 2285700 131912 13088532    0    0     0     0 1059  959 10  3 86  0  0
 1  0      0 2303272 131912 13069224    0    0     0 30960 1569 1131 16  5 78  1  0
 1  0      0 2290100 131912 13081352    0    0     0     0 1060  968 10  3 86  0  0
 1  0      0 2277500 131912 13093160    0    0     0     0 1060  966 10  4 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2267704 131912 13103988    0    0     0    32 1085  974 10  3 86  0  0
 2  0      0 2256620 131912 13114908    0    0     0     0  981  900 10  3 86  0  0
 2  0      0 2235704 131912 13137124    0    0     0    56 1139  970 13  4 83  0  0
 2  0      0 2274352 131912 13104108    0    0     0 30940 1558 1133 13  5 80  1  0
 1  0      0 2264524 131912 13114776    0    0     0    12 1084  921 10  4 86  0  0
 1  0      0 2254192 131912 13125436    0    0     0     0 1040  894 11  3 86  0  0
 1  0      0 2243356 131912 13135816    0    0     0     0 1053  971 10  4 86  0  0
 1  0      0 2233280 131912 13146028    0    0     0     8 1084  972 11  3 86  0  0
 2  0      0 2212364 131912 13166156    0    0     0    56 1127  945 13  4 84  0  0
 2  0      0 2213496 131916 13155372    0    0     0 31000 1602 1153 20  5 74  1  0
 5  0      0 2166384 131916 13201492    0    0   547 48192 2145 1588 19  5 73  2  0
 2  0      0 2105504 131916 13254060    0    0  2786 12216 2809 2605 21  6 72  1  0
 2  0      0 2058900 131916 13300280    0    0     0 35944 1502 1142 20  5 74  2  0
 2  0      0 2012592 131920 13346768    0    0     0 48052 1848 1176 20  5 74  2  0
 2  0      0 1964976 131920 13394572    0    0     0 48172 1781 1266 19  6 74  2  0
 3  0      0 1906808 131920 13460320    0    0     0 31020 1906 1132 27  9 61  2  1
 2  0      0 1922592 131920 13451088    0    0     0     0 1295  947 21  5 74  0  0
 1  1      0 1879512 131920 13491776    0    0     0 106116 2085 1278 17  5 73  4  0
 1  0      0 2183284 131928 13184500    0    0     0  4104 1206 1064 11  4 85  0  0
 2  0      0 2172700 131928 13194648    0    0     0   144 1082  939 11  3 86  0  0
 1  0      0 2162872 131928 13204392    0    0     0     0  997  907 11  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 2124096 131928 13241376    0    0     0     0 1143  875 16  4 80  0  0
 1  0      0 2167528 131944 13193916    0    0     0 30964 1454 1127 12  3 84  1  0
 1  0      0 2156944 131944 13204112    0    0     0     0 1044  907 10  3 86  0  0
 1  0      0 2147368 131944 13214252    0    0     0     0 1095  923 10  4 86  0  0
 1  0      0 2136532 131944 13224584    0    0     0     0 1054  910 11  3 86  0  0
 1  0      0 2126456 131944 13234716    0    0     0     4 1023  950 11  3 86  0  0
 2  0      0 2094984 131944 13266984    0    0     0   108 1160  920 15  4 81  0  0
 1  0      0 2143716 131944 13225328    0    0     0 30956 1484 1111 12  4 83  1  0
 1  0      0 2131876 131944 13236556    0    0     0     0 1052  894 10  3 86  0  0
 1  0      0 2121580 131944 13246620    0    0     0     0 1069  958 11  3 86  0  0
 1  0      0 2110996 131944 13256864    0    0     0     0 1088  932  9  5 86  0  0
 1  0      0 2100916 131944 13267160    0    0     0     0 1070  933 10  4 86  0  0
 2  0      0 2067176 131944 13299728    0    0     0    96 1241  940 15  4 81  0  0
 2  0      0 2079616 131948 13287144    0    0     0 30960 1756 1212 19  6 74  1  0
 1  1      0 2024932 131948 13340504    0    0     0 15360 1439 1019 20  5 74  1  0
 2  0      0 1976128 131948 13389964    0    0     0 55616 1918 1168 19  5 74  2  0
 3  0      0 1928292 131952 13437192    0    0     0 70964 2089 1238 19  5 73  2  0
 2  0      0 1877436 131952 13487544    0    0     0     0 1325  953 21  5 74  0  1
 3  0      0 1816980 131956 13548196    0    0     0 70836 2037 1320 22  6 69  2  0
 2  0      0 1821184 131960 13550432    0    0     0 31016 1693 1201 24  6 69  1  0
 2  0      0 1779364 131984 13592076    0    0     0 70816 1719 1226 18  5 73  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2055012 131984 13316668    0    0     0 24536 1566 1133 20  6 74  1  0
 2  0      0 2004864 131984 13367836    0    0     0    40 1301  930 22  4 74  0  0
 2  0      0 1958500 131984 13413156    0    0     0 66060 1935 1199 19  5 74  2  0
 2  0      0 1910148 131984 13461520    0    0     0 59376 1765 1119 20  5 73  2  0
 1  0      0 2069888 131992 13297004    0    0     0 30944 1556 1108 16  4 78  1  0
 1  0      0 2058076 131992 13307412    0    0     0    24 1105  946 10  4 86  0  0
 1  0      0 2047996 131992 13317068    0    0     0     0 1071  945 10  3 86  0  0
 1  0      0 2037664 131992 13327536    0    0     0     0 1004  895 10  4 86  0  0
 1  0      0 2027336 131992 13336996    0    0     0     0 1050  925 10  3 86  0  0
 1  0      0 2016256 131992 13347548    0    0     0   160 1082  915 10  3 86  0  0
 1  0      0 2040540 131996 13328104    0    0     0 30960 1597 1087 16  5 78  1  0
 1  0      0 2028196 131996 13339956    0    0     0     0 1047  908 10  3 86  0  0
 1  0      0 2016856 131996 13351248    0    0     0     0 1052  892 10  4 87  0  0
 1  0      0 2006048 131996 13362380    0    0     0     0 1134  974 10  4 86  0  0
 1  0      0 1994460 131996 13373336    0    0     0    80 1232 1112 10  4 86  0  0
 2  0      0 1958456 132000 13408412    0    0     0    64 1206  935 15  4 81  0  0
 2  0      0 1963616 132004 13398492    0    0     0 30944 1732 1130 20  6 73  1  0
 2  0      0 1910192 132004 13451656    0    0     0     0 1334  920 20  6 74  0  0
 2  0      0 1854764 132004 13504812    0    0     0 17408 1523 1029 19  6 74  1  0
 3  0      0 1809908 132016 13553784    0    0     0 99932 2499 1303 18  5 74  3  0
 2  0      0 1748180 132016 13613876    0    0     0    20 1343  932 20  6 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1672132 132020 13691580    0    0     0 92712 2496 1389 25  6 67  2  0
 2  0      0 1683880 132024 13683920    0    0     0 31040 1725 1202 21  6 72  1  0
 2  0      0 1640044 132028 13729428    0    0     0 92804 2279 1490 18  5 74  3  0
 2  0      0 1958888 132040 13408864    0    0     0 48188 1956 1314 19  6 74  1  0
 2  0      0 1900572 132040 13466316    0    0     0     0 1285  923 21  5 74  0  0
 2  0      0 1852696 132044 13514120    0    0     0 66096 1942 1223 19  5 74  3  0
 2  0      0 1822068 132052 13539008    0    0     0 30976 1833 1095 27  7 66  1  0
 1  0      0 1948260 132064 13405620    0    0     0 77508 2067 1310 14  5 79  2  0
 3  0      0 1935708 132064 13416772    0    0  1718     0 2226 2214 11  4 85  0  0
 1  0      0 1921140 132064 13427684    0    0  1615     0 1710 1610 10  4 86  0  0
 1  0      0 1910560 132064 13438156    0    0     0    24 1032  882 11  3 86  0  0
 2  0      0 1900256 132064 13448872    0    0     0     0 1006  901 10  4 86  0  0
 1  0      0 1927592 132068 13429428    0    0    36 31028 1594 1115 16  4 79  1  0
 2  0      0 1916256 132068 13440468    0    0     0     0  987  915 10  4 86  0  0
 1  0      0 1905676 132068 13451620    0    0     0     0  996  862 11  3 86  0  0
 1  0      0 1894648 132068 13462404    0    0     0     0 1006  910 11  3 86  0  0
 1  0      0 1884880 132068 13472732    0    0     0     0 1001  882 10  3 86  0  0
 2  0      0 1862264 132072 13497152    0    0     0   232 1173  955 14  3 83  0  0
 2  0      0 1872432 132088 13486732    0    0     0 30964 1715 1139 19  6 74  1  0
 2  0      0 1818284 132088 13539932    0    0     0 48268 1851 1185 20  5 74  1  0
 2  0      0 1760588 132088 13597912    0    0     0     0 1324  912 21  5 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1705928 132088 13650792    0    0     0     0 1307  912 21  5 74  0  0
 2  0      0 1677212 132092 13682548    0    0     0 114172 2352 1446 16  7 73  4  0
 2  0      0 1625816 132092 13733048    0    0     0    44 1252  918 21  5 74  0  0
 2  0      0 1611060 132100 13754096    0    0     0 31032 1728 1143 27  7 64  2  0
 2  0      0 1571024 132104 13796132    0    0     0 113812 2393 1431 18  6 73  3  0
 2  0      0 1514168 132104 13852400    0    0     0     0 1262  871 21  5 74  0  0
 1  1      0 1461512 132104 13902852    0    0     0 57344 1732 1118 19  5 74  2  0
 2  0      0 1812128 132108 13554004    0    0     0 37668 1584 1132 20  5 74  2  0
 1  1      0 1766064 132108 13599036    0    0     0 44104 1568 1086 19  6 73  2  0
 2  0      0 1744300 132112 13615764    0    0     0 52960 2056 1171 26  7 65  1  0
 2  0      0 1701236 132116 13658192    0    0     0 65976 1613 1129 18  6 74  3  0
 1  0      0 1844180 132124 13511752    0    0     0 29252 1440 1077 17  5 76  1  0
 1  0      0 1833620 132124 13521836    0    0     0     0 1204  989 11  3 86  0  0
 1  0      0 1824548 132124 13530996    0    0     0     0 1080  930 11  3 86  0  0
 1  0      0 1814752 132124 13540472    0    0     0    52 1096  942 11  3 86  0  0
 3  0      0 1778216 132124 13577420    0    0     0     0 1159  874 16  4 80  0  0
 1  0      0 1822904 132128 13530816    0    0     0 31008 1552 1176 11  4 84  1  0
 1  0      0 1811096 132128 13542312    0    0     0   252 1105  902 11  3 86  0  0
 1  0      0 1799004 132128 13553636    0    0     0     0 1052  952 10  3 86  0  0
 1  0      0 1787664 132128 13564976    0    0     0     0 1005  878 11  3 86  0  0
 1  0      0 1776324 132128 13576076    0    0     0     0  997  901 10  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1793556 132136 13570932    0    0     0 31184 1764 1184 19  5 75  1  0
 2  0      0 1732604 132136 13630768    0    0     0     8 1285  925 21  5 74  0  0
 2  0      0 1681728 132136 13681048    0    0     0 71188 2380 1309 20  5 73  2  0
 3  0      0 1624548 132136 13737552    0    0     0     0 1332  963 20  6 74  0  0
 2  0      0 1565844 132136 13794188    0    0     0     0 1270  866 21  5 74  0  0
 3  0      0 1521000 132140 13844520    0    0     0 131972 2776 1583 18  6 72  4  0
 2  0      0 1498348 132140 13859732    0    0     0 79968 2326 1360 24  7 67  2  0
 2  0      0 1437736 132140 13920052    0    0     0     0 1335  934 20  6 74  0  0
 2  0      0 1377788 132140 13977340    0    0     0   280 1356  904 21  5 74  0  0
 2  0      0 1737708 132152 13620736    0    0     0 118748 2171 1475 16  6 74  4  0
 3  0      0 1684536 132152 13673628    0    0     0     0 1273  879 22  5 74  0  0
 3  0      0 1629128 132152 13730712    0    0     0 66152 1996 1216 23  6 70  2  0
 2  0      0 1629252 132160 13734788    0    0     0 31024 1661 1064 24  6 68  1  0
 2  0      0 1584960 132164 13778652    0    0     0 66028 1909 1191 19  6 74  2  0
 2  0      0 1534344 132164 13830004    0    0     0     0 1229  860 21  5 74  0  0
 2  0      0 1493360 132164 13870920    0    0     0 65980 1732 1198 19  5 73  3  0
 1  1      0 1443024 132164 13922112    0    0     0 16384 1400  917 19  6 74  1  0
 1  0      0 1729136 132176 13628156    0    0     0 59088 1912 1446 13  4 81  2  0
 1  0      0 1747396 132176 13607392    0    0     0 31056 1533 1112 16  5 78  1  0
 1  0      0 1734552 132176 13619220    0    0     0     0  974  876 10  3 86  0  0
 1  0      0 1722456 132176 13630860    0    0     0     0  937  860 10  4 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1710616 132176 13641856    0    0     0     0  959  882 11  3 86  0  0
 1  0      0 1700040 132176 13652952    0    0     0     0  945  876 10  3 86  0  0
 2  0      0 1673836 132176 13680392    0    0     0   176 1092  916 14  4 82  0  0
 2  0      0 1693580 132188 13669808    0    0     0 30976 1531 1113 20  6 74  1  0
 2  0      0 1646504 132188 13716728    0    0     0 49088 1699 1145 19  5 74  2  0
 2  0      0 1591848 132188 13766924    0    0  1666 44032 2548 2055 19  6 73  1  0
 2  0      0 1538476 132188 13820192    0    0  1667    36 2217 1999 21  6 73  0  0
 2  0      0 1485452 132188 13874052    0    0     0     0 1201  853 20  6 74  0  0
 2  1      0 1433344 132188 13926468    0    0     0 32612 1691 1177 21  6 72  1  1
 2  0      0 1422404 132200 13937080    0    0     0 130376 2921 1795 23  7 66  4  0
 1  1      0 1373720 132200 13985240    0    0     0 48876 1619 1103 18  6 74  1  0
 2  0      0 1323600 132200 14035068    0    0     0 21176 1521 1067 20  6 74  1  0
 1  1      0 1281804 132204 14076932    0    0     0 68112 1941 1202 18  5 73  2  1
 2  0      0 1628092 132216 13730864    0    0     0  2260 1484 1141 20  6 74  0  0
 2  0      0 1586260 132216 13773968    0    0     0    60 1332  954 21  5 74  0  1
 3  0      0 1521816 132220 13842068    0    0     0 66052 2048 1202 25  6 66  2  0
 2  0      0 1545140 132220 13824580    0    0     0 64884 1884 1243 20  6 72  2  0
 2  0      0 1647528 132232 13723172    0    0     0 24564 1480 1076 20  5 74  1  0
 2  0      0 1603212 132232 13766964    0    0     0     0 1212  866 21  5 74  0  0
 2  0      0 1562672 132236 13806328    0    0     0 66008 1870 1172 18  5 74  3  0
 1  0      0 1652992 132248 13711404    0    0     0 26144 1374 1156 11  4 85  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1641652 132248 13721132    0    0     0     0 1025  896 10  4 86  0  0
 1  0      0 1658624 132248 13700928    0    0     0 31020 1573 1113 16  5 78  1  0
 2  0      0 1639000 132248 13712312    0    0     0     0 1265 1025 13  4 83  0  0
 1  0      0 1616640 132248 13722252    0    0     0   104 4110 2579 19  7 74  0  0
 1  0      0 1607044 132248 13731864    0    0     0     0 1252 1159 11  4 86  0  0
 1  0      0 1597468 132248 13741168    0    0     0     0 1081  980 11  3 86  0  0
 1  0      0 1587928 132248 13751108    0    0     0   100 1332 1195 11  3 86  0  0
 2  0      0 1617236 132260 13730360    0    0     0 31008 1698 1405 19  4 75  2  0
 2  0      0 1574408 132260 13776232    0    0     0     0 1508 1154 25  6 70  0  0
 2  0      0 1538180 132260 13813360    0    0     0 60216 1823 1236 19  5 73  3  0
 2  0      0 1489292 132260 13862000    0    0     0     0 1319  920 21  5 74  0  0
 2  0      0 1445248 132260 13904824    0    0     0 69748 1917 1204 19  5 74  3  0
 2  0      0 1392340 132260 13957484    0    0     0     0 1313  902 21  5 74  0  0
 3  0      0 1335392 132260 14016328    0    0     0    52 1421  983 24  5 70  0  0
 3  0      0 1329976 132272 14013232    0    0     0 141752 2795 1627 23  6 67  4  0
 2  0      0 1282556 132272 14063024    0    0     0    12 1261  892 21  5 74  0  0
 2  0      0 1238980 132276 14106556    0    0     0 50104 1859 1176 19  6 73  2  0
 1  1      0 1195928 132276 14149556    0    0     0 53636 1736 1194 19  5 73  2  0
 2  0      0 1542960 132276 13804924    0    0     0 20424 1451 1048 19  6 74  1  0
 2  0      0 1497348 132276 13850744    0    0     0    48 1307  974 22  4 74  0  0
 2  1      0 1430316 132284 13918844    0    0     0 80412 2132 1255 25  7 65  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1451628 132296 13901448    0    0     0 16724 1526 1093 20  6 73  1  0
 2  0      0 1414616 132300 13938804    0    0     0 65996 1996 1226 18  6 74  3  0
 2  0      0 1366552 132300 13986484    0    0     0     0 1294  932 21  6 74  0  0
 1  0      0 1548216 132300 13797976    0    0     0 52940 1734 1189 14  5 79  2  0
 1  0      0 1538416 132300 13807636    0    0     0   128 1009  889 10  4 86  0  0
 2  0      0 1526328 132300 13818916    0    0     0     0 1031  898 10  4 86  0  0
 1  0      0 1542572 132304 13796648    0    0    20 31028 1616 1207 15  5 78  1  0
 1  0      0 1530504 132304 13808268    0    0     0     0 1028  899 10  4 86  0  0
 1  0      0 1519416 132304 13818664    0    0     0     0 1127 1066 11  3 86  0  0
 1  0      0 1508580 132304 13829408    0    0     0     0 1101  955 10  4 86  0  0
 1  0      0 1498512 132304 13839428    0    0     0    64 1070  975 10  3 86  0  0
 2  0      0 1481392 132308 13857604    0    0     0   132 1112  948 12  3 84  0  0
 2  0      0 1501164 132316 13850264    0    0     0 30992 1718 1309 19  7 73  1  0
