procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3147644 130156 12133404    0    0    28     0 1021  926 10  4 86  0  0
 1  0      0 3136836 130156 12143920    0    0    28     0 1111 1021 10  4 86  0  0
 1  0      0 3126000 130156 12155140    0    0     0     0 1066  876 10  3 86  0  0
 2  1      0 3076608 130156 12198604    0    0     0  7364 1279  956 16  5 79  0  0
 6  0      0 2947700 130160 12329092    0    0     0 49632 2926 1263 67 14 18  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  5      0 2754956 130164 12512736    0    0     0 153420 3268 1755 57 11 24  7  0
 2  0      0 3096132 130172 12175304    0    0     0 168816 4189 2710 14  7 63 16  0
 2  0      0 3034140 130172 12233292    0    0     0     0 1224  908 20  5 74  0  0
 2  0      0 2981976 130176 12286844    0    0     0 66048 1468 1172 19  5 74  2  0
 2  1      0 2901868 130180 12368068    0    0     0 83460 1830 1345 25  7 66  2  0
 2  0      0 3061936 130188 12216304    0    0     0 10484 1436 1011 20  7 73  0  0
 2  0      0 3013328 130188 12266024    0    0     0 66024 1515 1220 19  6 74  2  0
 2  0      0 3105208 130196 12169332    0    0     0 37724 1209 1059 11  4 83  1  0
 1  0      0 3094624 130196 12180004    0    0     0     0 1041  915 10  4 87  0  0
 1  0      0 3081532 130196 12190644    0    0     0     0 1088  908 10  3 86  0  0
 1  0      0 3091456 130196 12171604    0    0     0 31076 1691 1138 16  4 78  1  0
 1  0      0 3079112 130196 12183456    0    0     0     0 1020  914 11  3 86  0  0
 1  0      0 3067044 130196 12194984    0    0    52     0 1037  924 10  4 86  0  0
 1  0      0 3055452 130196 12206420    0    0     0     0 1048  922 10  4 86  0  0
 1  0      0 3044112 130196 12217300    0    0     0     0 1057  926 10  4 86  0  0
 2  0      0 3004548 130196 12257496    0    0    48    64 1224  945 17  4 80  0  0
 1  0      0 3059852 130196 12209328    0    0     0 30976 1584 1201 11  4 85  1  0
 1  0      0 3048008 130196 12220736    0    0     0     0 1079  901 10  4 87  0  0
 1  0      0 3036948 130196 12231044    0    0     0     0 1057  909 10  4 86  0  0
 1  0      0 3026112 130196 12242156    0    0     0     0 1031  917 10  3 86  0  0
 1  0      0 3014520 130196 12252900    0    0     0     0  985  916 10  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 2997036 130200 12281360    0    0     0 31008 1949 1146 31  7 61  1  0
 6  0      0 2782344 130208 12491164    0    0    20 53924 2808 1144 64 13 22  1  0
 2  0      0 3024860 130212 12248752    0    0     0 281244 5093 3692 34 10 41 16  0
 2  0      0 2965892 130212 12310144    0    0     0     0 1295  954 20  6 74  0  0
 2  0      0 2919776 130216 12357072    0    0     0 66080 1496 1222 19  5 74  2  0
 3  0      0 2980424 130224 12296956    0    0     0 43312 1535 1156 21  6 72  1  0
 2  0      0 2967944 130228 12313800    0    0     0 31016 1865 1098 24  7 68  1  0
 1  0      0 3029000 130236 12248404    0    0     0 93800 1620 1319 18  5 75  3  0
 1  0      0 3017160 130236 12259504    0    0     0     0 1055  894 10  4 86  0  0
 1  0      0 3006324 130236 12269324    0    0    48    12 1076  931 11  3 86  0  0
 1  0      0 2995992 130236 12279956    0    0     0     0 1057  929 10  4 86  0  0
 3  0      0 2966256 130236 12308964    0    0     0     0 1116  930 14  4 82  0  0
 1  0      0 2997144 130244 12270580    0    0     0 31200 1562 1143 14  4 81  1  0
 1  0      0 2985552 130244 12281480    0    0    40     0 1045  946 11  3 86  0  0
 1  0      0 2970008 130244 12292576    0    0  1666     4 1996 2104 11  4 85  0  0
 1  0      0 2959172 130244 12303316    0    0  1667     0 1825 1847 11  4 86  0  0
 1  0      0 2948588 130244 12313924    0    0     0     0  987  901 10  4 86  0  0
 1  1      0 2908268 130244 12357912    0    0     0 24512 1365  986 16  5 79  1  0
 1  0      0 2967872 130252 12305728    0    0     0  6496 1181  983 11  4 85  0  0
 1  0      0 2957048 130252 12316008    0    0     0    68 1020  932 10  3 86  0  0
 1  0      0 2946268 130252 12326536    0    0     0     0 1020  901 11  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2935732 130252 12337064    0    0     0     0  997  921 10  4 86  0  0
 1  0      0 2925136 130252 12347228    0    0     0     0 1057  935 11  3 86  0  0
 8  0      0 2937176 130252 12332868    0    0     0 31020 1750 1201 20  5 74  1  0
 6  0      0 2727704 130256 12548680    0    0     0 28028 2647 1096 70 15 15  1  0
 1  5      0 2561156 130388 12706892    0    0   132 135940 3311 1869 52 13 24 12  0
 2  0      0 2905900 130404 12365852    0    0     0 186968 4520 3125 15  6 56 23  0
 2  0      0 2846700 130404 12423228    0    0     0     0 1264  904 21  5 74  0  0
 2  0      0 2796076 130404 12473756    0    0     0 66192 1515 1184 19  6 74  2  0
 2  0      0 2789132 130408 12490984    0    0     0 96996 2062 1468 24  7 66  3  0
 2  0      0 2918216 130408 12361504    0    0     0 34076 1406 1121 20  6 74  1  0
 2  0      0 2857516 130408 12420520    0    0     0     0 1239  881 21  5 74  0  0
 2  0      0 2809440 130408 12468816    0    0     0 66200 1480 1168 19  5 74  2  0
 1  1      0 2768932 130408 12508228    0    0     0 48996 1410 1084 20  5 73  2  0
 1  0      0 2904484 130416 12372004    0    0     0 38648 1381 1256 15  5 78  1  0
 2  0      0 2856896 130416 12414348    0    0     0 30928 1541 1034 16  4 78  1  0
 1  0      0 2905904 130420 12363564    0    0     0   136 1084  921 11  3 86  0  0
 2  0      0 2893808 130420 12375300    0    0     0     0 1003  918 10  4 86  0  0
 1  0      0 2881740 130420 12386912    0    0     0     0  967  863 11  3 86  0  0
 1  0      0 2870148 130420 12398072    0    0     0    68 1001  886 10  4 86  0  0
 2  0      0 2849232 130420 12419788    0    0     0     8 1036  868 13  3 84  0  0
 2  0      0 2876344 130428 12390484    0    0    32 31024 1616 1145 15  4 80  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2863772 130428 12402148    0    0     0     0 1003  866 10  3 86  0  0
 1  0      0 2852180 130428 12413240    0    0     0     0 1007  896 10  4 86  0  0
 1  0      0 2841344 130428 12423768    0    0     0     0  973  874 10  4 86  0  0
 1  0      0 2830508 130428 12434492    0    0     0     8 1018  854 11  3 86  0  0
 2  0      0 2787196 130432 12477600    0    0     0 16360 1269  943 17  4 79  1  0
 6  0      0 2661864 130432 12625864    0    0     0 28356 2703 1249 63 14 22  1  0
 1  5      0 2501608 130432 12780604    0    0     0 191336 3693 2169 48 11 28 12  0
 2  0      0 2825608 130444 12461232    0    0     0 131084 3300 2246 16  6 68 10  0
 1  1      0 2768908 130444 12514616    0    0     0 40968 1395 1048 20  5 74  1  0
 2  0      0 2718508 130444 12566836    0    0     0 25240 1426 1108 19  6 74  1  0
 2  1      0 2631568 130444 12645932    0    0     0 74180 1630 1209 25  6 66  3  0
 2  0      0 2638248 130444 12634836    0    0     0 73380 1835 1414 19  6 72  2  0
 2  0      0 2781528 130444 12491648    0    0     0     0 1276  905 20  6 74  0  0
 2  0      0 2728860 130448 12544028    0    0     0 66120 1449 1220 19  5 74  2  0
 2  1      0 2670900 130448 12599444    0    0     0  6740 1227  881 21  6 73  0  0
 1  0      0 2802756 130448 12468136    0    0   108 54756 1180 1284 10  4 81  4  0
 1  0      0 2822052 130452 12448104    0    0     0 31032 1588 1065 16  5 79  1  0
 1  0      0 2808728 130452 12459508    0    0     0     0  983  872 10  4 86  0  0
 1  0      0 2797136 130452 12470492    0    0     0     0 1027  866 11  3 86  0  0
 1  0      0 2785544 130452 12481428    0    0     0    76 1014  899 11  3 86  0  0
 1  0      0 2774708 130452 12492072    0    0     0     0  991  873 10  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2762616 130452 12504272    0    0     0    76 1065  929 11  3 86  0  0
 1  0      0 2799572 130452 12483728    0    0     0 31060 1581 1107 16  4 79  1  0
 1  0      0 2786972 130452 12495216    0    0     0     4 1065  914 11  3 86  0  0
 1  0      0 2775128 130452 12506252    0    0     0     0  946  849 11  3 86  0  0
 1  0      0 2763536 130452 12517444    0    0     0     0  981  871 10  3 86  0  0
 1  0      0 2752208 130452 12528516    0    0     0     0  972  850 10  3 87  0  0
 2  0      0 2710124 130452 12562292    0    0     0    84 1207  965 15  4 81  0  0
 6  0      0 2579236 130456 12693744    0    0     0 50316 2913 1362 58 13 28  1  0
 1  5      0 2384716 130456 12879284    0    0     0 88408 3072 1496 56 13 24  7  0
 2  0      0 2722064 130468 12544168    0    0     0 233880 4952 3753 15  6 48 31  0
 2  0      0 2667632 130468 12597272    0    0     0     0 1254  918 20  6 74  0  0
 2  0      0 2621628 130468 12642036    0    0  1666 66056 2455 2173 18  7 73  3  0
 3  1      0 2547356 130468 12715172    0    0  1667 28776 2155 1676 24  6 69  1  0
 3  0      0 2554484 130476 12716676    0    0     0 68376 1818 1341 22  6 70  2  0
 2  0      0 2707844 130476 12563144    0    0     0 45788 1407 1126 18  6 74  1  0
 1  1      0 2659228 130476 12609476    0    0     0 41984 1374 1054 18  7 74  1  0
 2  0      0 2615640 130480 12654748    0    0     0 24028 1387 1011 21  5 74  1  0
 1  1      0 2571804 130480 12696112    0    0     0 65104 1347 1069 19  5 74  2  0
 2  0      0 2526708 130480 12741520    0    0     0   952 1385 1026 20  6 74  0  0
 1  0      0 2729700 130480 12532836    0    0     0 94364 2225 1701 22  7 66  5  0
 1  0      0 2717136 130480 12543512    0    0     0     0 1042  932 10  4 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2706300 130480 12554236    0    0     0     0 1027  882 11  3 86  0  0
 1  0      0 2695968 130480 12564556    0    0     0     0 1049  933 10  3 86  0  0
 1  0      0 2678608 130480 12574592    0    0     0     4 1535 1335 14  5 82  0  0
 2  0      0 2660808 130484 12586376    0    0     0   260 1866 1631 15  4 81  0  0
 1  0      0 2689448 130488 12565020    0    0     0 30992 1596 1169 17  4 78  1  0
 1  0      0 2679624 130488 12575268    0    0     0     0 1359 1208 11  4 85  0  0
 1  0      0 2668852 130488 12585844    0    0     0     0 1304 1217 11  3 86  0  0
 3  0      0 2658312 130488 12595648    0    0     0    72 1496 1456 11  4 85  0  0
 1  0      0 2650504 130488 12605652    0    0     0     0 1519 1398 13  4 83  0  0
 1  0      0 2640792 130492 12615368    0    0     0   120 1245 1242 10  4 86  0  0
 6  0      0 2610888 130496 12660160    0    0     0 37356 2097 1192 34  8 56  1  0
 6  0      0 2410132 130496 12855836    0    0     0     0 2167  951 63 12 24  0  0
 3  0      0 2314668 130504 12951688    0    0     0 307600 5762 3507 33 10 27 30  1
 4  0      0 2622436 130504 12649564    0    0     0 15384 2031 1583 20  5 73  1  0
 3  0      0 2577844 130504 12691940    0    0     0 65916 2272 1435 19  6 73  2  0
 2  0      0 2530468 130508 12740120    0    0     0   304 1484 1097 21  5 73  0  0
 3  0      0 2456384 130508 12813688    0    0     0 65996 2215 1369 24  7 67  2  0
 2  0      0 2646488 130512 12641136    0    0     0 41924 2182 1554 20  6 72  2  0
 2  0      0 2600876 130516 12684516    0    0     0 66080 2174 1396 19  6 74  1  0
 2  0      0 2547704 130516 12737252    0    0     0     0 1548 1161 21  5 74  0  0
 2  0      0 2500076 130516 12785044    0    0     0 65976 2096 1286 19  6 74  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2654148 130520 12630616    0    0     0 35232 1666 1186 15  6 79  1  0
 2  0      0 2610832 130520 12666944    0    0     0    32 1407 1102 15  6 79  0  0
 1  0      0 2650524 130520 12621152    0    0     0 31076 1472 1194 12  4 84  1  0
 1  0      0 2639184 130520 12632208    0    0     0     0 1213 1043 10  4 86  0  0
 1  0      0 2626616 130520 12643660    0    0     0     0 1171 1040 11  3 86  0  0
 1  0      0 2610740 130520 12654304    0    0     0     0 1667 1532 12  5 83  0  0
 1  0      0 2599148 130520 12665196    0    0     0     0 1332 1225 11  3 86  0  0
 1  0      0 2618208 130536 12645960    0    0     0 31152 1678 1260 16  5 78  1  0
 1  0      0 2605568 130536 12656996    0    0     0     0 1161 1050 11  3 86  0  0
 1  0      0 2593752 130536 12668012    0    0    72     0 1046  943 11  3 86  0  0
 1  0      0 2582412 130536 12679000    0    0     0     0 1070 1001 11  3 86  0  0
 2  0      0 2571324 130536 12689856    0    0     0     0 1051  948 10  4 86  0  0
 2  0      0 2554192 130540 12707924    0    0     0   136 1138  981 12  3 85  0  0
