procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3356744 128668 11984140    0    0     0     0  994  942 11  3 86  0  0
 1  0      0 3346664 128668 11993948    0    0     0     0  991  872 10  3 86  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3328268 128668 12013680    0    0     0   184 1079  941 12  4 84  0  0
 1  0      0 3368448 128668 11984812    0    0     0 30968 1528 1088 14  5 80  1  0
 1  0      0 3356388 128668 11996100    0    0     0     4 1018  932 11  3 86  0  0
 1  0      0 3344292 128668 12007892    0    0     0     0  992  903 10  3 86  0  0
 1  0      0 3332700 128668 12019216    0    0     0     0 1003  912 10  3 86  0  0
 1  0      0 3321864 128668 12029700    0    0     0     0  959  902 10  4 86  0  0
 1  1      0 3268692 128668 12073352    0    0     0 14464 1318 1025 16  4 79  0  0
 3  0      0 3260272 128684 12078656    0    0     0 16604 1697 1079 30  8 62  0  0
 3  0      0 3184456 128684 12150760    0    0     0     0 1555  970 32  6 61  0  1
 3  0      0 3132292 128692 12207056    0    0     0 131972 3069 1763 26  6 61  7  0
 1  2      0 3058708 128692 12277312    0    0     0 49140 2131 1281 28  7 61  3  1
 1  0      0 3291516 128708 12045392    0    0     0 42708 1703 1247 11  4 83  3  0
 2  0      0 3269340 128708 12069340    0    0     0    28 1135  937 13  4 83  0  0
 1  0      0 3310024 128716 12035312    0    0     0 31052 1589 1144 13  4 81  1  0
 7  1      0 3287460 128720 12049284    0    0  3076    68 4494 1795 14  5 80  0  0
 1  0      0 3265300 128732 12062116    0    0  1468    52 5394 2602 18  6 76  0  0
 2  0      0 3254988 128732 12073600    0    0     0    84 1668 1458 11  4 85  0  0
 1  0      0 3244960 128732 12084016    0    0     0     0 1149 1005 11  3 86  0  0
 1  1      0 3197108 128732 12127460    0    0     0 27784 1530 1119 16  5 78  1  0
 1  0      0 3245916 128740 12075768    0    0     0  3316 1428 1219 10  4 86  0  0
 1  0      0 3231340 128740 12086392    0    0     0     0 2195 1759 13  5 81  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3220512 128740 12097512    0    0     0     0 1435 1276 11  4 86  0  0
 1  0      0 3208460 128740 12108532    0    0     0     0 1310 1201 10  4 86  0  0
 2  0      0 3196868 128740 12122036    0    0     0    28 1358 1225 11  3 86  0  0
 1  0      0 3224732 128756 12101576    0    0     0 31116 1881 1366 16  5 78  1  0
 1  0      0 3215160 128756 12112808    0    0     0     0 1689 1284 13  5 82  0  0
 1  0      0 3203948 128756 12123576    0    0  1666     0 2136 2045 11  4 85  0  0
 1  0      0 3191192 128756 12134096    0    0  1667     0 2158 2167 12  3 85  0  0
 1  0      0 3180904 128756 12144616    0    0     0    12 1309 1264 11  3 86  0  0
 2  0      0 3153232 128756 12172068    0    0     0    76 1236 1051 14  4 82  0  0
 3  0      0 3149332 128764 12181148    0    0     0 30980 2208 1465 29  8 62  1  0
 3  0      0 3054064 128764 12273524    0    0     0     0 1798 1165 32  7 61  0  0
 3  0      0 2988796 128768 12343296    0    0     0 131932 3332 1866 26  6 61  7  0
 3  0      0 2903372 128768 12429844    0    0     0    44 1538  941 32  7 61  0  0
 4  0      0 2840876 128772 12494728    0    0     0 131996 3086 1790 25  7 62  7  0
 2  0      0 3140864 128788 12192336    0    0     0 66036 2169 1434 19  5 74  2  0
 1  0      0 3181272 128796 12149160    0    0     0 30964 1570 1119 12  4 83  1  0
 1  0      0 3169708 128796 12159744    0    0     0     0 1000  896 11  3 86  0  0
 1  0      0 3158380 128796 12171096    0    0     0    52 1090  989 11  3 86  0  0
 1  0      0 3147292 128796 12182428    0    0     0     0  988  890 10  4 86  0  0
 1  0      0 3135448 128796 12193536    0    0     0     0 1015  899 10  3 86  0  0
 1  0      0 3160540 128796 12174932    0    0     0 31128 1636 1104 16  5 79  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3149236 128796 12186712    0    0     0     0 1009  918 10  3 87  0  0
 1  0      0 3136924 128796 12198264    0    0     0     4 1111  939 11  3 86  0  0
 1  0      0 3125336 128796 12209640    0    0     0     0 1044  958 10  3 86  0  0
 3  0      0 3115520 128796 12219564    0    0     0     0  977  891 11  3 86  0  0
 3  0      0 3097116 128796 12239596    0    0   772    48 1111  971 12  4 84  0  0
 1  0      0 3117616 128800 12211352    0    0     0 30976 1536 1030 15  4 81  1  0
 1  0      0 3105300 128800 12222232    0    0     0     4 1053  929 10  3 86  0  0
 1  0      0 3094968 128800 12232000    0    0     0     0 1120  919 11  4 86  0  0
 1  0      0 3083628 128800 12243164    0    0     0     0 1027  946 10  3 86  0  0
 1  0      0 3071784 128800 12254448    0    0     0     0 1047  949 11  3 86  0  0
 2  0      0 3032224 128804 12293724    0    0     0    52 1120  894 15  4 81  0  0
 3  0      0 3026596 128808 12316568    0    0     0 30972 1955 1161 28  8 63  1  0
 3  0      0 2936916 128816 12405416    0    0     4 48928 2114 1177 30  7 61  1  0
 1  2      0 2845948 128816 12491676    0    0     0 77820 2341 1190 29  7 61  3  0
 1  0      0 3056196 128824 12275648    0    0     0 90992 2284 1573 10  5 81  5  0
 1  0      0 3046900 128824 12284876    0    0     0    68 1047  897 11  3 86  0  0
 1  1      0 3002044 128824 12326992    0    0     0 18468 1439 1069 16  5 78  1  0
 1  0      0 3051804 128836 12275044    0    0     4 12584 1236 1049 11  3 86  1  0
 1  0      0 3040716 128836 12286488    0    0     0     0 1052  890 11  3 86  0  0
 1  0      0 3029136 128836 12297184    0    0     0     0 1082  943 10  3 86  0  0
 1  0      0 3017824 128836 12307896    0    0     0     0 1073  932 10  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3007996 128836 12317612    0    0     0     0 1027  878 10  3 86  0  0
 1  0      0 3033308 128852 12297072    0    0     0 30996 1594 1168 17  4 78  1  0
 1  0      0 3020716 128852 12308968    0    0     0     0  984  875 10  4 86  0  0
 1  0      0 3008620 128852 12320464    0    0     0     0 1013  930 10  4 86  0  0
 1  0      0 2997532 128852 12331820    0    0     0     0 1045  910 10  4 86  0  0
 1  0      0 2986696 128852 12342556    0    0     0     0 1118 1042 11  3 86  0  0
 2  0      0 2971844 128856 12359168    0    0     0   112 1077  922 11  4 85  0  0
 1  0      0 2988872 128860 12333548    0    0     0 30948 1512 1056 15  5 79  1  0
 1  0      0 2978324 128860 12344600    0    0     0    52 1096  918 10  4 86  0  0
 1  0      0 2967236 128860 12355332    0    0     0     0 1007  895 10  3 87  0  0
 1  0      0 2957440 128860 12365736    0    0     0     0 1030  883 10  4 86  0  0
 1  0      0 2947360 128860 12375688    0    0     0     0  988  912 10  4 86  0  0
 2  0      0 2921908 128860 12402568    0    0     0    68 1082  898 14  4 83  0  0
 3  0      0 2913468 128860 12416464    0    0     0 30992 1838 1214 26  6 66  1  0
 3  0      0 2836348 128864 12491980    0    0    48 48180 2184 1197 30  7 61  2  0
 3  0      0 2750192 128864 12575940    0    0     0     0 1480  923 31  7 61  0  0
 2  1      0 2669048 128872 12656080    0    0     4 65728 2218 1294 30  7 61  2  0
 3  0      0 2605568 128876 12727280    0    0     0 114496 2590 1432 28  7 61  3  0
 3  0      0 2900724 128884 12430808    0    0     0 104932 2872 1731 21  6 68  5  0
 2  0      0 2872592 128888 12452368    0    0     0 30964 1749 1063 25  9 66  1  0
 2  0      0 2823984 128892 12500344    0    0     0 65972 1829 1155 19  5 74  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 2775096 128892 12548988    0    0     0 65980 1957 1201 18  6 74  2  0
 2  0      0 2715404 128892 12609056    0    0     0   116 1171  819 21  5 74  0  0
 1  0      0 2894548 128900 12424200    0    0  1666 60600 2723 2167 12  4 81  2  0
 2  0      0 2876188 128900 12438480    0    0  1667     0 1882 1886 12  4 84  0  0
 1  0      0 2904764 128904 12414920    0    0     0 31008 1616 1129 15  5 79  1  0
 1  0      0 2892448 128904 12426500    0    0     0    16  995  880 11  3 86  0  0
 1  0      0 2882396 128904 12436916    0    0     0     0 1003  905  9  4 86  0  0
 1  0      0 2871312 128904 12447388    0    0     0    48  997  885 11  3 86  0  0
 1  0      0 2859216 128904 12458448    0    0     0     0  960  878 11  3 87  0  0
 2  0      0 2821444 128908 12495332    0    0     0    56 1077  883 15  4 81  0  0
 1  0      0 2862412 128920 12451208    0    0     0 30976 1416 1072 11  4 84  1  0
 1  0      0 2850600 128920 12462500    0    0     0     0  948  864 11  3 86  0  0
 1  0      0 2839800 128920 12473340    0    0     0     0  957  877 11  3 86  0  0
 1  0      0 2828964 128920 12484096    0    0     0     0  952  860 11  3 86  0  0
 1  0      0 2818128 128920 12494804    0    0     0     0 1012  926 11  3 86  0  0
 4  0      0 2834872 128920 12488524    0    0     0 31008 1466 1066 20  6 73  1  0
 3  0      0 2732320 128920 12589028    0    0     0     0 1570  949 31  8 61  0  0
 3  0      0 2636084 128920 12684084    0    0     0 71028 2357 1227 30  7 62  2  0
 3  0      0 2548420 128924 12774476    0    0     0 104948 1851 1390 28  8 61  2  0
 3  0      0 2792928 128932 12531792    0    0     0 108568 2545 1610 20  6 69  4  0
 3  0      0 2729424 128932 12595808    0    0     0     0 1311  930 22  6 71  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2734332 128944 12596292    0    0     0 97064 2367 1345 23  6 67  3  1
 2  0      0 2689536 128948 12635956    0    0     0 59252 1909 1217 19  5 74  2  0
 1  0      0 2812048 128948 12510380    0    0     0     0 1085  918 10  4 85  0  0
 1  0      0 2801716 128948 12521080    0    0     0     0  990  920 10  4 86  0  0
 2  0      0 2791384 128948 12530864    0    0     0    32 1054  884 11  3 86  0  0
 2  0      0 2778280 128948 12543776    0    0     0    48 1101  950 11  3 86  0  0
 1  0      0 2795280 128952 12521332    0    0     0 31004 1574 1139 15  5 79  1  0
 1  0      0 2783212 128952 12532344    0    0     0     0 1021  923 11  3 86  0  0
 1  0      0 2772656 128952 12543068    0    0     0     0 1035  885 10  4 86  0  0
 1  0      0 2761320 128952 12553976    0    0     0     0 1051  954 10  3 86  0  0
 1  0      0 2749980 128952 12565228    0    0     0     4 1026  873 10  4 86  0  0
 2  0      0 2714728 128956 12601100    0    0     0    60 1138  965 14  4 81  0  0
 1  0      0 2762484 128964 12557460    0    0     0 30968 1535 1094 11  4 84  1  0
 1  0      0 2750416 128964 12569204    0    0     0     0 1094 1004 10  4 86  0  0
 1  0      0 2739328 128964 12580040    0    0     0     0 1078  918 10  4 86  0  0
 1  0      0 2728240 128964 12591228    0    0     0    28 1084  957 10  4 86  0  0
 1  0      0 2715388 128964 12602832    0    0     0     4 1018  896 11  3 86  0  0
 3  0      0 2717772 128972 12605144    0    0     4 31032 1728 1188 22  6 71  1  0
 3  0      0 2612436 128972 12709776    0    0     0     0 1578  934 31  8 61  0  0
 3  0      0 2514936 128972 12803292    0    0     0 91560 2738 1442 28  8 61  2  0
 3  0      0 2429044 128980 12894348    0    0     0 117276 3053 1556 29  7 61  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2695976 128984 12621952    0    0     0 119336 2974 1868 23  9 63  4  0
 3  0      0 2633932 128984 12687264    0    0     0   112 1426  975 23  5 72  0  0
 2  0      0 2715860 128992 12608980    0    0     0 104436 2975 1838 23  5 68  4  0
 2  0      0 2658152 128992 12666292    0    0     0     4 1387  999 20  6 74  0  0
 2  0      0 2609768 129000 12715804    0    0     0 65996 2095 1302 18  7 74  2  0
 1  1      0 2554328 129000 12768756    0    0     0 32684 1614 1077 19  6 74  1  0
 1  0      0 2692380 129008 12630020    0    0     0 50976 1971 1375 14  5 79  1  0
 2  0      0 2652624 129008 12670220    0    0     0    80 1205  970 15  5 80  0  0
 3  0      0 2698068 129016 12620916    0    0     0 31008 1378 1172 10  4 84  2  0
 1  0      0 2686252 129016 12632452    0    0     0    64 1027  923 11  3 86  0  0
 1  0      0 2673932 129016 12643996    0    0     0     0 1042  964 10  4 86  0  0
 1  0      0 2662844 129016 12655356    0    0     0     0 1006  918 11  2 86  0  0
 2  0      0 2649992 129016 12668552    0    0     0     0 1035  978 10  3 86  0  0
 1  0      0 2676564 129032 12647044    0    0     0 30984 1597 1148 15  5 79  1  0
 1  0      0 2664472 129032 12658252    0    0     0     0 1058  947 11  3 86  0  0
 1  0      0 2653132 129032 12669308    0    0     0     0 1046  925 10  4 86  0  0
 1  0      0 2641792 129032 12680476    0    0     0    40 1045  949 11  3 86  0  0
 1  0      0 2631460 129032 12690764    0    0     0     0 1021  940 11  3 86  0  0
 2  0      0 2611080 129032 12713032    0    0     0    72 1125  944 12  5 83  0  0
 3  0      0 2593280 129036 12729684    0    0     0 30976 1878 1202 25  7 66  1  0
 3  0      0 2493796 129040 12822824    0    0  1666 48092 3194 2399 31  8 60  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 2408128 129040 12904976    0    0  1667 89996 3329 2381 30  8 60  2  0
 3  0      0 2317936 129044 12992408    0    0     0 40384 1895 1129 31  7 61  1  0
 2  0      0 2590516 129052 12723704    0    0     0 126404 2756 1688 22  7 66  5  0
 3  0      0 2534320 129052 12782828    0    0     0     0 1317  956 23  6 71  0  0
 2  0      0 2541992 129076 12780664    0    0     0 97040 2419 1491 22  6 66  5  0
 3  0      0 2486052 129076 12835656    0    0     0     0 1257  924 21  6 74  0  0
 1  0      0 2613844 129092 12706360    0    0     0 87460 2332 1475 16  7 75  2  0
 1  0      0 2601528 129092 12717640    0    0     0   112 1050  945 11  3 86  0  0
 1  0      0 2589936 129092 12729032    0    0     0     0 1020  905  9  4 87  0  0
 2  0      0 2549616 129092 12766960    0    0     0    12 1087  928 15  4 81  0  0
 1  0      0 2591128 129104 12721352    0    0     0 31004 1553 1190 10  5 84  1  0
 1  0      0 2578808 129104 12733468    0    0     0     0 1005  903 10  3 87  0  0
 1  0      0 2567216 129104 12744564    0    0     0     0  994  898 11  3 86  0  0
 1  0      0 2555932 129104 12755248    0    0     0     0 1044  961 11  3 86  0  0
 1  0      0 2545404 129104 12765932    0    0     0     8 1093  916 11  3 86  0  0
 2  0      0 2572008 129108 12746756    0    0     0 31084 1630 1217 16  5 78  1  0
 1  0      0 2559916 129108 12758440    0    0     0     0 1037  911 10  3 86  0  0
 1  0      0 2547820 129108 12770080    0    0     0     0 1046  927 10  3 87  0  0
 2  0      0 2535976 129108 12781912    0    0     0     0 1022  909 10  3 86  0  0
 1  0      0 2524384 129108 12793336    0    0     0     0 1053  968 11  3 87  0  0
 1  1      0 2477272 129108 12837008    0    0     0  3252 1243  939 16  4 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 2456952 129108 12856244    0    0     0 27812 1962 1163 30  7 62  1  0
 2  1      0 2369824 129108 12940360    0    0     0 12248 1623  959 32  7 61  0  0
 3  0      0 2312148 129112 13001860    0    0     0 133648 2978 1766 25  6 61  7  0
 3  0      0 2233284 129116 13078768    0    0     0 52996 2028 1181 30  7 61  2  0
 2  0      0 2246572 129124 13064544    0    0     0 116512 2709 1563 25  8 64  3  0
 3  0      0 2442932 129124 12874540    0    0     0    64 1343  941 23  7 71  0  0
 2  0      0 2443808 129136 12879380    0    0     0 97016 2346 1493 23  7 67  3  0
 1  0      0 2513760 129140 12802664    0    0     0 35560 1640 1126 16  6 77  1  0
 1  0      0 2501920 129140 12813588    0    0     0     0 1071  990 10  4 86  0  0
 1  0      0 2491084 129140 12824400    0    0     0     0 1040  898 10  3 86  0  0
 1  0      0 2480504 129140 12834944    0    0     0     0 1114  970 11  3 86  0  0
 2  0      0 2447996 129140 12867600    0    0     0     0 1137  911 14  4 81  0  0
 1  0      0 2482384 129140 12825880    0    0     0 31088 1562 1205 13  4 83  1  0
 1  0      0 2471552 129140 12836964    0    0     0     0 1046  930 11  3 86  0  0
 1  0      0 2463740 129140 12844268    0    0     0     0 1041  913  9  5 85  0  0
 1  0      0 2455204 129140 12852924    0    0     0     0 1053  923 10  3 86  0  0
 1  0      0 2443892 129140 12863212    0    0     0    92 1009  899 11  3 86  0  0
 3  0      0 2433560 129144 12875512    0    0     0    72 1053  907 11  3 86  0  0
 1  0      0 2462924 129148 12852196    0    0     0 31020 1614 1199 17  5 77  1  0
 1  0      0 2451628 129148 12863404    0    0     0     0 1011  898 10  4 86  0  0
 1  0      0 2439812 129148 12873928    0    0     0     0 1173 1090 11  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2429760 129148 12883892    0    0     0     0  979  859 11  3 86  0  0
 1  0      0 2419428 129148 12894268    0    0     0     0 1030  909 10  3 86  0  0
 1  0      0 2409100 129148 12904192    0    0     0    56 1044  894 10  3 86  0  0
 3  0      0 2412236 129160 12902536    0    0     0 31000 1729 1062 22  6 71  1  0
 3  0      0 2330364 129160 12983468    0    0     0     0 1564  882 31  7 61  0  1
 3  0      0 2258812 129160 13053188    0    0     0 107900 2552 1500 28  7 61  4  1
 3  0      0 2175952 129160 13136216    0    0     0 44028 2088 1183 29  8 61  2  0
 3  0      0 2088560 129160 13223404    0    0     0 79516 2330 1328 30  7 61  2  0
 2  1      0 2004152 129160 13309176    0    0     0 104824 2490 1355 29  7 61  3  0
 2  0      0 2380220 129196 12936856    0    0     0 70336 2589 1706 25  9 65  2  0
 1  1      0 2333132 129196 12983516    0    0     0 21524 1556  998 19  7 73  1  0
 2  0      0 2294376 129204 13021960    0    0     0 44516 1766 1141 19  6 73  2  0
 1  1      0 2245240 129204 13071016    0    0     0 57248 1851 1097 20  5 74  2  0
 2  0      0 2360636 129208 12956328    0    0     0 21596 1659 1162 20  6 74  1  0
 1  1      0 2310768 129208 13004688    0    0     0 57316 1818 1108 20  5 74  2  0
 1  1      0 2290720 129216 13021536    0    0     0 43740 1926 1241 27  8 64  1  0
 1  0      0 2389140 129220 12914976    0    0     0 32532 1394 1086 10  4 85  1  0
 3  0      0 2375536 129220 12926300    0    0   547     0 1721 1599 11  4 86  0  0
 1  0      0 2361728 129220 12937104    0    0  1667     0 1619 1498 11  3 86  0  0
 1  0      0 2349196 129220 12948224    0    0  1119     0 1492 1501 11  3 86  0  0
 2  0      0 2337132 129220 12964384    0    0     0     0  993  875 11  4 85  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2366968 129228 12938756    0    0     0 31228 1557 1129 16  4 79  1  0
 1  0      0 2356388 129228 12949372    0    0     0     0 1071  869 10  4 86  0  0
 1  0      0 2346056 129228 12959524    0    0     0     0  982  871 10  3 86  0  0
 1  0      0 2335472 129228 12969972    0    0     0     0 1031  865 10  3 86  0  0
 1  0      0 2324892 129228 12981140    0    0     0     0 1004  911 11  3 86  0  0
 2  0      0 2301456 129228 13005908    0    0     0    52 1075  848 13  4 83  0  0
 3  0      0 2294492 129236 13016520    0    0     0 31000 1824 1142 26  7 66  1  0
 3  0      0 2203328 129244 13108208    0    0     0 50760 2022 1086 29  8 61  2  0
 3  0      0 2119708 129244 13190920    0    0     0 109636 2599 1446 29  6 61  3  0
 3  0      0 2034304 129244 13276408    0    0     0 58140 2184 1237 30  7 61  2  0
 3  0      0 1935840 129244 13372916    0    0     0     0 1522  946 32  7 61  0  0
 4  0      0 2258168 129248 13051092    0    0     0 142284 3129 1882 22  6 65  7  0
 1  1      0 2250524 129260 13062284    0    0     0 46408 1838 1123 23  7 70  1  0
 2  0      0 2317484 129272 12997944    0    0     0 81392 2367 1418 19  5 74  2  0
 2  0      0 2259548 129272 13055708    0    0     0     0 1296  937 20  6 74  0  0
 2  0      0 2210408 129276 13105688    0    0     0 66144 2065 1212 19  5 74  2  0
 1  1      0 2156236 129276 13157596    0    0     0 40568 1600 1115 20  5 74  1  0
 2  0      0 2263204 129280 13051064    0    0     0 22496 1515 1097 16  5 78  1  0
 1  0      0 2309208 129280 13001568    0    0     0 31056 1445 1133 10  4 84  2  0
 1  0      0 2298956 129280 13012356    0    0     0     0  999  860 10  3 86  0  0
 1  0      0 2283196 129288 13025440    0    0  1976    92 1354 1127 11  3 86  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2271128 129288 13037124    0    0     0     0 1074  904 10  3 86  0  0
 1  0      0 2259596 129288 13048328    0    0     0    68 1029  905 10  3 86  0  0
 1  0      0 2285908 129292 13029848    0    0     0 31036 1563 1196 15  5 79  1  0
 1  0      0 2273848 129292 13042084    0    0   192     0 1139  953 10  4 86  0  0
 1  0      0 2261556 129292 13053676    0    0     0     0 1056  867 11  3 86  0  0
 1  0      0 2250016 129292 13064992    0    0     0   236 1118  944 11  3 86  0  0
 1  0      0 2238476 129292 13076348    0    0     0     0 1004  848 10  3 87  0  0
 1  1      0 2191136 129292 13120164    0    0     0 16476 1257  999 15  5 79  1  0
 3  0      0 2168328 129296 13145548    0    0     0 14604 1776 1025 30  8 62  1  0
 3  0      0 2070872 129304 13240236    0    0     0 52464 2144 1216 30  7 61  2  0
 3  0      0 1990264 129304 13323444    0    0     0 89068 2501 1268 30  7 61  2  0
 3  0      0 1905396 129308 13405376    0    0     0 73556 2388 1275 30  7 61  2  0
 2  1      0 1822544 129312 13489648    0    0     0 92596 2248 1233 30  6 61  2  0
 2  1      0 2142980 129316 13169468    0    0     0 75620 2198 1400 25  7 64  4  1
 3  1      0 2161020 129324 13155288    0    0     0 74092 2083 1245 19  6 72  2  0
 3  0      0 2114180 129324 13201580    0    0     0 14768 1481 1001 21  5 74  0  0
 4  0      0 2204364 129328 13112132    0    0     0 46592 1765 1181 19  5 74  2  0
 5  0      0 2148924 129332 13166640    0    0     4    12 1270  929 20  6 74  0  0
 4  0      0 2100308 129332 13215400    0    0     0 66020 2008 1206 19  5 74  2  0
 4  0      0 2171544 129340 13138136    0    0     0 37720 1616 1196 16  5 78  1  0
 2  0      0 2216996 129340 13088744    0    0     0 31024 1437 1058 10  4 85  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2204648 129340 13100692    0    0     0     0  990  885 11  3 86  0  0
 1  0      0 2192328 129340 13112300    0    0     0     8  977  872 11  3 86  0  0
 1  0      0 2181244 129340 13123452    0    0     0     0  965  912 11  3 87  0  0
 2  0      0 2163352 129340 13141868    0    0     0     0  955  862 12  3 85  0  0
 1  0      0 2189192 129340 13114656    0    0     0 31036 1440 1140 15  4 80  1  0
 1  0      0 2178104 129340 13125256    0    0     0     0  927  837 10  3 86  0  0
 5  0      0 2167560 129340 13135660    0    0     0     4  939  867 11  3 86  0  0
 1  0      0 2156476 129340 13146700    0    0     0     0  949  899 11  3 86  0  0
 1  0      0 2143912 129340 13158196    0    0     0     0  949  895 10  4 86  0  0
 3  0      0 2113420 129340 13190608    0    0     0    52 1046  869 14  4 82  0  0
 3  0      0 2115800 129348 13205472    0    0     0 31004 1866 1133 29  6 65  1  0
 3  0      0 2021100 129348 13299648    0    0     0 54340 2107 1170 29  8 61  2  0
 2  1      0 1920316 129348 13397704    0    0     0 30684 1739 1038 30  8 61  1  0
