timestamp,pid,cpu_percent,memory_percent,vss_kb,rss_kb
2025-06-09 04:20:51, 179407  0.0  0.0 169532 15820
2025-06-09 04:20:52, 179407 99.0  0.1 349216 32092
2025-06-09 04:20:53, 179407  100  0.2 358468 41860
2025-06-09 04:20:54, 179407  100  0.3 370804 53212
2025-06-09 04:20:55, 179407  100  0.3 382112 64564
2025-06-09 04:20:56, 179407  100  0.4 393420 76180
2025-06-09 04:20:57, 179407  104  0.5 406788 90144
2025-06-09 04:20:58, 179407  108  0.2 345104 35860
2025-06-09 04:20:59, 179407  108  0.2 345104 48004
2025-06-09 04:21:00, 179407  107  0.3 345104 59356
2025-06-09 04:21:01, 179407  106  0.4 345104 70180
2025-06-09 04:21:02, 179407 97.2  0.4 345104 81004
2025-06-09 04:21:03, 179407  102  0.5 345104 95256
2025-06-09 04:21:04, 179407  102  0.5 401388 85556
2025-06-09 04:21:05, 179407  102  0.5 401388 85556
2025-06-09 04:21:06, 179407  102  0.5 401388 85556
2025-06-09 04:21:07, 179407  101  0.5 401388 85556
2025-06-09 04:21:08, 179407  102  0.5 401388 88192
2025-06-09 04:21:09, 179407  104  0.5 401388 95240
2025-06-09 04:21:10, 179407  104  0.5 401388 95240
2025-06-09 04:21:11, 179407  104  0.5 401388 95240
2025-06-09 04:21:12, 179407  104  0.5 401388 95240
2025-06-09 04:21:13, 179407  104  0.5 401388 95240
2025-06-09 04:21:14, 179407  105  0.5 401388 97084
2025-06-09 04:21:15, 179407  112  0.6 466924 101304
2025-06-09 04:21:16, 179407  117  0.6 466924 98588
2025-06-09 04:21:17, 179407  116  0.6 466924 98588
2025-06-09 04:21:18, 179407  116  0.6 466924 98588
2025-06-09 04:21:19, 179407  115  0.6 466924 98588
2025-06-09 04:21:20, 179407  117  0.5 401388 86168
2025-06-09 04:21:21, 179407  116  0.5 401388 86168
2025-06-09 04:21:22, 179407  116  0.5 401388 86432
2025-06-09 04:21:23, 179407  115  0.5 401388 86432
2025-06-09 04:21:24, 179407  115  0.5 401388 86432
2025-06-09 04:21:25, 179407  115  0.5 466924 93292
2025-06-09 04:21:26, 179407  116  0.5 466924 96992
2025-06-09 04:21:27, 179407  115  0.5 466924 96992
2025-06-09 04:21:28, 179407  115  0.5 466924 96992
2025-06-09 04:21:29, 179407  114  0.5 466924 96992
2025-06-09 04:21:30, 179407  114  0.5 466924 96992
2025-06-09 04:21:31, 179407  115  0.6 466924 98316
2025-06-09 04:21:32, 179407  115  0.6 466924 98316
2025-06-09 04:21:33, 179407  115  0.6 466924 98316
2025-06-09 04:21:34, 179407  114  0.6 466924 98316
2025-06-09 04:21:35, 179407  114  0.6 466924 98316
2025-06-09 04:21:36, 179407  114  0.6 466924 99896
2025-06-09 04:21:37, 179407  121  0.6 614388 106488
2025-06-09 04:21:38, 179407  127  0.6 614388 108348
2025-06-09 04:21:39, 179407  128  0.6 614388 102240
2025-06-09 04:21:40, 179407  127  0.6 614388 102240
2025-06-09 04:21:41, 179407  127  0.6 614388 102240
2025-06-09 04:21:42, 179407  127  0.6 614388 102764
2025-06-09 04:21:43, 179407  127  0.6 614388 101444
2025-06-09 04:21:44, 179407  127  0.6 614388 101444
2025-06-09 04:21:45, 179407  126  0.6 614388 101444
2025-06-09 04:21:46, 179407  126  0.6 614388 101444
2025-06-09 04:21:47, 179407  125  0.6 614388 101444
2025-06-09 04:21:49, 179407  126  0.6 614388 103816
2025-06-09 04:21:50, 179407  125  0.6 614388 101888
2025-06-09 04:21:51, 179407  125  0.6 614388 101888
2025-06-09 04:21:52, 179407  125  0.6 614388 101888
2025-06-09 04:21:53, 179407  124  0.6 614388 101888
2025-06-09 04:21:54, 179407  124  0.6 614388 101888
2025-06-09 04:21:55, 179407  124  0.6 614388 102152
2025-06-09 04:21:56, 179407  124  0.6 614388 102152
2025-06-09 04:21:57, 179407  124  0.6 614388 102152
2025-06-09 04:21:58, 179407  123  0.6 614388 102152
2025-06-09 04:21:59, 179407  123  0.6 614388 102152
2025-06-09 04:22:00, 179407  123  0.6 614388 103732
2025-06-09 04:22:01, 179407  126  0.6 614388 107420
2025-06-09 04:22:02, 179407  131  0.6 614388 112700
2025-06-09 04:22:03, 179407  132  0.7 614388 117188
2025-06-09 04:22:04, 179407  134  0.6 614388 108040
2025-06-09 04:22:05, 179407  134  0.6 614388 108040
2025-06-09 04:22:06, 179407  134  0.6 614388 108300
2025-06-09 04:22:07, 179407  134  0.6 614388 107068
2025-06-09 04:22:08, 179407  133  0.6 614388 107068
2025-06-09 04:22:09, 179407  133  0.6 614388 107068
2025-06-09 04:22:10, 179407  133  0.6 614388 107068
2025-06-09 04:22:11, 179407  132  0.6 614388 107068
2025-06-09 04:22:12, 179407  132  0.6 614388 108648
2025-06-09 04:22:13, 179407  132  0.6 614388 107512
2025-06-09 04:22:14, 179407  132  0.6 614388 107512
2025-06-09 04:22:15, 179407  131  0.6 614388 107512
2025-06-09 04:22:16, 179407  131  0.6 614388 107512
2025-06-09 04:22:17, 179407  131  0.6 614388 107512
2025-06-09 04:22:18, 179407  129  0.6 614388 109092
2025-06-09 04:22:19, 179407  129  0.6 614388 107776
2025-06-09 04:22:20, 179407  129  0.6 614388 107776
2025-06-09 04:22:21, 179407  129  0.6 614388 107776
2025-06-09 04:22:22, 179407  128  0.6 614388 107776
2025-06-09 04:22:23, 179407  128  0.6 614388 107776
2025-06-09 04:22:24, 179407  129  0.6 614388 109356
2025-06-09 04:22:25, 179407  133  0.6 614388 112780
2025-06-09 04:22:26, 179407  136  0.7 614388 116832
2025-06-09 04:22:27, 179407  136  0.6 614388 105372
2025-06-09 04:22:28, 179407  135  0.6 614388 105372
2025-06-09 04:22:29, 179407  135  0.6 614388 105372
2025-06-09 04:22:30, 179407  135  0.6 614388 104576
2025-06-09 04:22:31, 179407  135  0.6 614388 104576
2025-06-09 04:22:32, 179407  135  0.6 614388 104576
2025-06-09 04:22:33, 179407  134  0.6 614388 104576
2025-06-09 04:22:34, 179407  134  0.6 614388 104576
2025-06-09 04:22:35, 179407  134  0.6 614388 106156
2025-06-09 04:22:36, 179407  134  0.6 614388 104840
2025-06-09 04:22:37, 179407  134  0.6 614388 104840
2025-06-09 04:22:38, 179407  133  0.6 614388 104840
2025-06-09 04:22:39, 179407  133  0.6 614388 104840
2025-06-09 04:22:40, 179407  133  0.6 614388 104840
2025-06-09 04:22:41, 179407  133  0.6 614388 105108
2025-06-09 04:22:42, 179407  133  0.6 614388 105108
2025-06-09 04:22:43, 179407  132  0.6 614388 105108
2025-06-09 04:22:44, 179407  132  0.6 614388 105108
2025-06-09 04:22:45, 179407  132  0.6 614388 105108
