timestamp,pid,cpu_percent,memory_percent,vss_kb,rss_kb
2025-06-09 05:08:57,  14625  0.0  0.0 169332 15708
2025-06-09 05:08:58,  14625 98.0  0.1 547844 34364
2025-06-09 05:09:00,  14625 66.3  0.1 562236 48884
2025-06-09 05:09:01,  14625 75.2  0.2 576628 62612
2025-06-09 05:09:02,  14625 80.4  0.2 589992 76340
2025-06-09 05:09:03,  14625 90.0  0.3 606444 92884
2025-06-09 05:09:04,  14625 93.8  0.1 542704 40728
2025-06-09 05:09:05,  14625 94.7  0.1 542704 54720
2025-06-09 05:09:06,  14625 95.4  0.2 542704 68184
2025-06-09 05:09:07,  14625 96.0  0.2 542704 81912
2025-06-09 05:09:08,  14625  100  0.2 532424 84388
2025-06-09 05:09:09,  14625  100  0.2 532424 84388
2025-06-09 05:09:10,  14625  100  0.2 532424 84388
2025-06-09 05:09:11,  14625  100  0.2 532424 84388
2025-06-09 05:09:12,  14625  102  0.2 597960 90984
2025-06-09 05:09:13,  14625  103  0.3 597960 95212
2025-06-09 05:09:14,  14625  103  0.3 597960 95212
2025-06-09 05:09:15,  14625  103  0.3 597960 95212
2025-06-09 05:09:16,  14625  103  0.3 597960 95212
2025-06-09 05:09:17,  14625  105  0.3 597960 97320
2025-06-09 05:09:18,  14625  110  0.3 597960 101016
2025-06-09 05:09:19,  14625  114  0.3 597960 100256
2025-06-09 05:09:20,  14625  114  0.3 597960 99196
2025-06-09 05:09:21,  14625  114  0.3 597960 99196
2025-06-09 05:09:22,  14625  115  0.3 597960 98224
2025-06-09 05:09:23,  14625  114  0.3 597960 98224
2025-06-09 05:09:24,  14625  114  0.3 597960 98224
2025-06-09 05:09:25,  14625  113  0.3 597960 98224
2025-06-09 05:09:26,  14625  114  0.3 597960 100332
2025-06-09 05:09:27,  14625  114  0.3 597960 98488
2025-06-09 05:09:28,  14625  114  0.3 597960 98488
2025-06-09 05:09:29,  14625  113  0.3 597960 98488
2025-06-09 05:09:30,  14625  113  0.3 597960 98488
2025-06-09 05:09:31,  14625  114  0.2 597960 87620
2025-06-09 05:09:32,  14625  114  0.2 597960 87620
2025-06-09 05:09:33,  14625  113  0.2 597960 87620
2025-06-09 05:09:34,  14625  113  0.2 597960 87620
2025-06-09 05:09:35,  14625  113  0.3 597960 92368
2025-06-09 05:09:36,  14625  115  0.3 597960 100028
2025-06-09 05:09:37,  14625  117  0.3 597960 99644
2025-06-09 05:09:38,  14625  119  0.3 597960 100700
2025-06-09 05:09:39,  14625  121  0.3 597960 100436
2025-06-09 05:09:40,  14625  123  0.3 597960 102016
2025-06-09 05:09:41,  14625  123  0.2 597960 89728
2025-06-09 05:09:42,  14625  123  0.2 597960 89728
2025-06-09 05:09:43,  14625  122  0.2 597960 89728
2025-06-09 05:09:44,  14625  122  0.2 597960 89728
2025-06-09 05:09:45,  14625  122  0.3 597960 100284
2025-06-09 05:09:46,  14625  122  0.3 597960 100284
2025-06-09 05:09:47,  14625  121  0.3 597960 100284
2025-06-09 05:09:48,  14625  121  0.3 597960 100284
2025-06-09 05:09:49,  14625  121  0.3 597960 100548
2025-06-09 05:09:50,  14625  121  0.3 597960 101604
2025-06-09 05:09:51,  14625  121  0.3 597960 101604
2025-06-09 05:09:52,  14625  120  0.3 597960 101604
2025-06-09 05:09:53,  14625  120  0.3 597960 101604
2025-06-09 05:09:54,  14625  121  0.3 597960 103188
2025-06-09 05:09:55,  14625  122  0.3 597960 102928
2025-06-09 05:09:56,  14625  124  0.3 597960 103984
2025-06-09 05:09:57,  14625  125  0.3 597960 103192
2025-06-09 05:09:58,  14625  126  0.3 597960 102928
2025-06-09 05:09:59,  14625  128  0.3 597960 94708
2025-06-09 05:10:00,  14625  129  0.3 597960 93916
2025-06-09 05:10:01,  14625  129  0.3 597960 92844
2025-06-09 05:10:02,  14625  128  0.3 597960 92844
2025-06-09 05:10:03,  14625  129  0.3 597960 101556
2025-06-09 05:10:04,  14625  128  0.3 597960 101556
2025-06-09 05:10:05,  14625  128  0.3 597960 101556
2025-06-09 05:10:06,  14625  127  0.3 597960 101556
2025-06-09 05:10:07,  14625  128  0.3 597960 103400
2025-06-09 05:10:08,  14625  127  0.3 597960 102612
2025-06-09 05:10:09,  14625  127  0.3 597960 102612
2025-06-09 05:10:10,  14625  127  0.3 597960 102612
2025-06-09 05:10:11,  14625  126  0.3 597960 102612
2025-06-09 05:10:12,  14625  127  0.3 597960 102876
2025-06-09 05:10:13,  14625  128  0.3 597960 103136
2025-06-09 05:10:14,  14625  129  0.3 597960 103664
2025-06-09 05:10:15,  14625  130  0.3 599884 105512
2025-06-09 05:10:16,  14625  130  0.3 597960 105432
2025-06-09 05:10:17,  14625  130  0.3 597960 105432
2025-06-09 05:10:18,  14625  129  0.3 597960 105432
2025-06-09 05:10:19,  14625  129  0.3 597960 105432
2025-06-09 05:10:20,  14625  129  0.3 597960 105432
2025-06-09 05:10:21,  14625  129  0.3 597960 95836
2025-06-09 05:10:22,  14625  128  0.3 597960 95836
2025-06-09 05:10:23,  14625  128  0.3 597960 95836
2025-06-09 05:10:24,  14625  128  0.3 597960 95836
2025-06-09 05:10:25,  14625  127  0.3 597960 105072
2025-06-09 05:10:27,  14625  126  0.3 597960 106392
2025-06-09 05:10:28,  14625  126  0.3 597960 106392
2025-06-09 05:10:29,  14625  126  0.3 597960 106392
2025-06-09 05:10:30,  14625  125  0.3 597960 106392
2025-06-09 05:10:31,  14625  126  0.3 597960 97796
2025-06-09 05:10:32,  14625  127  0.3 597960 97796
2025-06-09 05:10:33,  14625  127  0.3 597960 97796
2025-06-09 05:10:34,  14625  128  0.3 597960 97796
2025-06-09 05:10:35,  14625  129  0.3 597960 100964
2025-06-09 05:10:36,  14625  130  0.3 597960 107556
2025-06-09 05:10:37,  14625  130  0.3 597960 107412
2025-06-09 05:10:38,  14625  130  0.3 597960 107412
2025-06-09 05:10:39,  14625  130  0.3 597960 107412
2025-06-09 05:10:40,  14625  130  0.3 597960 98456
2025-06-09 05:10:41,  14625  130  0.3 597960 98456
2025-06-09 05:10:42,  14625  129  0.3 597960 98456
2025-06-09 05:10:43,  14625  129  0.3 597960 98456
2025-06-09 05:10:44,  14625  129  0.3 597960 98456
2025-06-09 05:10:45,  14625  129  0.3 597960 108752
2025-06-09 05:10:46,  14625  129  0.3 597960 108752
2025-06-09 05:10:47,  14625  128  0.3 597960 108752
2025-06-09 05:10:48,  14625  128  0.3 597960 108752
2025-06-09 05:10:49,  14625  128  0.3 597960 108752
2025-06-09 05:10:50,  14625  129  0.3 597960 99432
2025-06-09 05:10:51,  14625  129  0.3 597960 100488
2025-06-09 05:10:52,  14625  130  0.3 597960 100488
2025-06-09 05:10:53,  14625  130  0.3 597960 100488
2025-06-09 05:10:54,  14625  131  0.3 597960 109988
2025-06-09 05:10:55,  14625  132  0.3 597960 109988
2025-06-09 05:10:56,  14625  132  0.3 597960 109988
2025-06-09 05:10:57,  14625  133  0.3 597960 111308
2025-06-09 05:10:58,  14625  133  0.3 597960 111308
2025-06-09 05:10:59,  14625  133  0.3 597960 102252
2025-06-09 05:11:00,  14625  133  0.3 597960 102252
2025-06-09 05:11:01,  14625  133  0.3 597960 102252
2025-06-09 05:11:02,  14625  132  0.3 597960 102252
2025-06-09 05:11:03,  14625  133  0.3 597960 111228
2025-06-09 05:11:04,  14625  132  0.3 597960 111228
2025-06-09 05:11:05,  14625  132  0.3 597960 111228
2025-06-09 05:11:06,  14625  132  0.3 597960 111228
2025-06-09 05:11:07,  14625  132  0.3 597960 111228
2025-06-09 05:11:08,  14625  132  0.3 597960 112284
2025-06-09 05:11:09,  14625  133  0.3 597960 112284
2025-06-09 05:11:10,  14625  133  0.3 597960 109712
2025-06-09 05:11:11,  14625  134  0.3 597960 112084
2025-06-09 05:11:12,  14625  134  0.3 597960 109712
2025-06-09 05:11:13,  14625  135  0.3 597960 100156
2025-06-09 05:11:14,  14625  135  0.3 597960 98576
2025-06-09 05:11:15,  14625  135  0.3 597960 100156
2025-06-09 05:11:16,  14625  136  0.3 597960 102268
2025-06-09 05:11:17,  14625  137  0.3 597960 111508
2025-06-09 05:11:18,  14625  137  0.3 597960 111508
2025-06-09 05:11:19,  14625  136  0.3 597960 111508
2025-06-09 05:11:20,  14625  136  0.3 597960 111508
2025-06-09 05:11:21,  14625  136  0.3 597960 111508
2025-06-09 05:11:22,  14625  136  0.3 597960 102352
2025-06-09 05:11:23,  14625  136  0.3 597960 102352
2025-06-09 05:11:24,  14625  135  0.3 597960 102352
2025-06-09 05:11:25,  14625  135  0.3 597960 102352
2025-06-09 05:11:26,  14625  135  0.3 597960 111592
2025-06-09 05:11:27,  14625  136  0.3 597960 111592
2025-06-09 05:11:28,  14625  136  0.3 597960 111592
2025-06-09 05:11:29,  14625  137  0.3 597960 111856
