procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 25634148  50864 3366884    0    0    50   374  122   96 12  1 84  0  2
 1  0      0 25635700  50864 3367348    0    0     0     0  833  507  0  0 99  0  0
 2  1      0 25608028  50992 3382020    0    0     0  9144 1886 1359  6  3 90  0  0
 1  0      0 25578576  50992 3395496    0    0     0  6036 1309  760  6  3 91  0  0
 1  0      0 25550604  50992 3408648    0    0     0     0 1125  667  7  2 91  0  0
 2  0      0 25525412  50992 3422040    0    0     0     0  957  520  6  3 91  0  0
 2  0      0 25476564  50992 3453680    0    0     0     4 1337  673 10  4 86  0  0
 1  0      0 25557952  51020 3418424    0    0     0 30976 1502  631  8  3 89  1  0
 1  0      0 25530240  51020 3432332    0    0     0     0  767  331  6  2 91  0  0
 1  0      0 25503784  51020 3445472    0    0     0     0  735  333  7  2 91  0  0
 1  0      0 25476076  51020 3458664    0    0     0     0  734  331  6  2 91  0  0
 1  0      0 25488684  51048 3441184    0    0     0 30976 1278  543  9  3 87  1  0
 1  0      0 25473820  51048 3455532    0    0     0     0  778  370  6  2 91  0  0
 1  0      0 25459708  51048 3468924    0    0     0     0  707  318  6  2 91  0  0
 1  0      0 25446104  51048 3482416    0    0     0     0  752  344  7  2 91  0  0
 2  0      0 25429224  51048 3499936    0    0     0     0  829  366  7  2 91  0  0
 1  0      0 25441592  51072 3478436    0    0     0 30952 1449  594 10  3 87  1  0
 1  0      0 25427988  51072 3491592    0    0     0     4  759  336  7  2 91  0  0
 1  0      0 25415652  51072 3505176    0    0     0     0  787  327  7  2 91  0  0
 1  0      0 25402044  51072 3518024    0    0     0     0  776  347  7  2 91  0  0
 2  0      0 25365276  51072 3555068    0    0     0     0  909  393  9  3 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 25360516  51100 3557084    0    0     0 30964 1435  586 12  4 83  1  0
 2  0      0 25299800  51108 3617636    0    0     0 65988 1859  685 12  4 83  1  0
 1  0      0 25384312  51132 3531580    0    0     0 48044 1493  655 10  3 86  1  0
 1  0      0 25370204  51132 3544912    0    0     0     0  831  384  6  2 91  0  0
 1  0      0 25387592  51160 3527840    0    0     0 30976 1364  594  9  3 87  1  0
 1  0      0 25372980  51160 3541776    0    0     0     0  783  350  6  2 91  0  0
 1  0      0 25359624  51160 3555792    0    0     0     4  785  365  7  2 91  0  0
 1  0      0 25345264  51160 3568912    0    0     0     0  810  383  7  2 91  0  0
 2  0      0 25327384  51160 3588000    0    0     0     0  804  351  7  2 90  0  0
 1  0      0 25349560  51180 3564408    0    0     0 30952 1418  588  9  3 87  1  0
 1  0      0 25334696  51180 3578424    0    0     0     0  840  354  6  2 91  0  0
 1  0      0 25321856  51184 3592036    0    0     0    56  936  473  7  2 91  0  0
 1  0      0 25309256  51184 3605020    0    0     0    20  815  352  7  2 91  0  0
 2  0      0 25263264  51188 3649032    0    0  3333     0 2441 2045 10  3 87  0  0
 1  0      0 25318956  51212 3600992    0    0     0 30940 1276  567  6  2 90  1  0
 1  0      0 25305100  51212 3614600    0    0     0     0  839  371  6  2 91  0  0
 1  0      0 25292252  51212 3627996    0    0     0     4  814  378  7  2 91  0  0
 1  0      0 25279400  51212 3640784    0    0     0   148  803  349  7  2 91  0  0
 2  0      0 25286728  51240 3629580    0    0     0 30956 1441  611 11  4 85  1  0
 2  1      0 25217436  51240 3696380    0    0     0     0 1051  373 13  4 83  0  0
 2  0      0 25161520  51248 3753804    0    0     0 65972 1694  650 12  3 83  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 25104596  51264 3811244    0    0     0 65980 1761  714 12  3 83  1  0
 1  1      0 25034300  51264 3878392    0    0     0 10232 1162  404 13  4 83  0  0
 1  0      0 25277436  51296 3643544    0    0     0 112536 2297 1073 13  4 80  2  0
 1  0      0 25261864  51296 3657520    0    0     0     0  762  373  6  2 91  0  0
 1  0      0 25248720  51296 3670968    0    0     0     0  769  326  7  2 91  0  0
 1  0      0 25235112  51296 3683816    0    0     0     4  814  469  7  2 91  0  0
 2  0      0 25198828  51300 3718760    0    0     0     0  872  380  9  3 89  0  0
 1  0      0 25231584  51328 3680188    0    0     0 30980 1400  588  8  2 89  1  0
 1  0      0 25217224  51328 3694264    0    0     0     0  756  327  7  2 91  0  0
 1  0      0 25203368  51328 3707988    0    0     0     0  795  357  7  2 91  0  0
 1  0      0 25189760  51328 3721812    0    0     0     0  798  388  7  2 91  0  0
 1  0      0 25204380  51356 3705000    0    0     0 30964 1292  578 10  3 86  1  0
 1  0      0 25189012  51356 3719744    0    0     0     0  809  335  7  2 91  0  0
 1  0      0 25175152  51356 3733468    0    0     0     0  753  359  7  2 91  0  0
 1  0      0 25161800  51356 3747376    0    0     0     0  746  352  6  2 91  0  0
 2  0      0 25128568  51360 3780712    0    0     0     4  900  398  9  2 89  0  0
 2  0      0 25122520  51388 3785744    0    0     0 30948 1411  535 13  3 83  1  0
 2  0      0 25062076  51400 3846304    0    0     0 65968 1847  678 12  3 83  1  0
 1  1      0 25000840  51400 3906028    0    0     0 63448 1645  582 12  4 83  1  0
 2  0      0 24935584  51408 3972112    0    0     0  2524 1102  386 13  4 83  0  0
 2  0      0 24913696  51440 4001692    0    0     0 96960 2355  888 16  4 78  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 24852212  51448 4063904    0    0     0 65968 1624  564 13  3 83  1  0
 1  1      0 24780408  51448 4132568    0    0     0 30704 1291  476 13  4 83  0  0
 1  0      0 25120016  51480 3789788    0    0     0 35168 1288  657  6  3 90  1  0
 2  0      0 25102164  51480 3808540    0    0     0     0  773  329  7  2 91  0  0
 1  0      0 25115300  51504 3786860    0    0     0 30960 1360  509  9  3 87  0  0
 1  0      0 25102492  51504 3800808    0    0     0     0  769  347  6  2 91  0  0
 1  0      0 25087772  51504 3814636    0    0     0     0  797  380  7  2 91  0  0
 1  0      0 25073916  51504 3828652    0    0     0     0  750  339  7  2 91  0  0
 1  0      0 25090140  51528 3811692    0    0     0 30956 1458  561 10  3 86  1  0
 1  0      0 25075200  51528 3825760    0    0     0     0  806  369  7  2 91  0  0
 1  0      0 25061340  51528 3839884    0    0     0     0  797  353  7  2 91  0  0
 1  0      0 25047988  51528 3853304    0    0     0   164  810  341  7  2 91  0  0
 2  0      0 25028344  51528 3873180    0    0     0     0  817  371  7  2 90  0  0
 3  0      0 25022552  51552 3883556    0    0     0 30968 1499  617 13  3 83  1  0
 2  0      0 24953264  51576 3952332    0    0     0 48936 1496  537 13  3 83  1  0
 2  0      0 24883720  51588 4020388    0    0     0 48840 1731  614 13  3 83  1  0
 2  0      0 24819220  51604 4082932    0    0     0 71632 1882  583 13  3 83  1  0
 1  0      0 25033732  51652 3871124    0    0     0 47944 1598  709 10  3 86  1  0
 1  0      0 25018112  51652 3885744    0    0     0     0  796  355  6  3 91  0  0
 2  0      0 25004844  51652 3899740    0    0     0     0  831  402  7  2 91  0  0
 1  0      0 24990984  51652 3913740    0    0     0     0  774  352  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 24968732  51656 3937208    0    0     0     0  854  368  7  3 90  0  0
 1  0      0 25000744  51676 3911072    0    0     0 30960 1366  560  8  3 88  1  0
 1  0      0 24985892  51676 3924940    0    0     0     0  797  334  7  2 91  0  0
 1  0      0 24971784  51676 3938252    0    0     0     4  771  325  6  2 91  0  0
 1  0      0 24959940  51676 3951180    0    0     0     0  740  347  7  2 91  0  0
 3  0      0 24907796  51700 3996900    0    0     0 30960 1547  614 10  3 87  1  0
 1  0      0 24948636  51700 3947276    0    0     0     0 1328  806  8  4 88  0  0
 1  0      0 24935028  51700 3961144    0    0     0     0  808  379  7  2 91  0  0
 1  0      0 24922176  51700 3974384    0    0     0     0  947  534  7  2 91  0  0
 1  0      0 24910084  51700 3987712    0    0     0     0  841  380  7  2 91  0  0
 2  0      0 24917564  51724 3986636    0    0  3333 30972 3112 2440 13  4 82  1  0
 2  0      0 24857084  51736 4050676    0    0     0 48064 2027  925 13  5 80  1  0
 2  0      0 24793108  51744 4115440    0    0     0 48172 1701  659 14  3 83  1  0
 2  0      0 24730332  51752 4181752    0    0     0 48024 2239  924 15  4 80  1  0
 3  0      0 24661072  51764 4251380    0    0     0 48100 1312  768 14  3 82  1  0
 2  0      0 24611936  51788 4284352    0    0   128 31008 1463  640 16  5 79  0  0
 2  0      0 24882888  51824 4011808    0    0     0 110332 2981 1224 11  5 82  2  0
 1  0      0 24870044  51824 4024780    0    0     0     0  882  436  8  2 91  0  0
 1  0      0 24856768  51824 4037788    0    0     0     0  852  441  7  2 91  0  0
 2  0      0 24813108  51824 4082532    0    0     0     0  895  363 10  3 88  0  0
 1  0      0 24864256  51836 4034296    0    0     0 30960 1011  612  7  3 90  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 24853680  51836 4048080    0    0     0   224 1454  810  8  4 88  0  0
 1  0      0 24837556  51836 4061196    0    0     0     0 1249  655  7  3 90  0  0
 2  0      0 24822700  51836 4073652    0    0     0   160  926  439  7  2 91  0  0
 1  0      0 24838076  51856 4056440    0    0     0 31008 1219  683 10  3 86  1  0
 1  0      0 24823464  51856 4070388    0    0     0     0  849  415  6  2 91  0  0
 1  0      0 24810872  51856 4084148    0    0     0     0  794  392  7  2 91  0  0
 2  0      0 24796268  51856 4097532    0    0     0     0 1240  622  6  4 90  0  0
 2  0      0 24771320  51860 4124264    0    0     0     0  809  359  8  2 90  0  0
 2  0      0 24771596  51880 4131240    0    0     0 30960 1155  591 13  4 83  1  0
 3  0      0 24708332  51900 4192260    0    0     0 70860 2119  954 13  4 82  1  0
 3  0      0 24629896  51900 4264784    0    0     0     0 1782  775 14  5 81  0  0
 2  0      0 24573156  51916 4325884    0    0     0 70988 2193  941 12  5 81  2  0
 2  1      0 24476408  51932 4419912    0    0     0 82916 2187  879 16  5 78  2  0
 1  1      0 24472652  51956 4420700    0    0     0 76060 1648  735 12  4 83  1  0
 2  0      0 24740700  51992 4159512    0    0     0 38068 1738  900 13  4 82  1  0
 2  0      0 24678204  52004 4220408    0    0     0 66028 1929  740 12  4 83  1  0
