procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12174948 134616 16510980    0    0     0    84  789  313  6  2 91  0  0
 1  0      0 12161344 134616 16523848    0    0     0     0  721  308  6  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12186908 134616 16506796    0    0     0 30956 1476  525  9  3 87  1  0
 1  0      0 12172716 134616 16520504    0    0     0     0  763  327  6  2 91  0  0
 1  0      0 12159824 134616 16533192    0    0     0     0  733  314  6  2 91  0  0
 1  0      0 12146724 134616 16546216    0    0     0     0  704  288  7  2 91  0  0
 1  0      0 12132616 134616 16559328    0    0     0     0  690  286  7  2 91  0  0
 1  0      0 12142432 134616 16541724    0    0     0 30956 1402  532  9  3 86  1  0
 1  0      0 12128576 134616 16554980    0    0     0     0  686  279  6  3 91  0  0
 1  0      0 12115264 134616 16568380    0    0     0     0  711  315  7  2 91  0  0
 1  0      0 12103040 134616 16581384    0    0     0     0  711  283  7  2 91  0  0
 2  0      0 12076420 134616 16608720    0    0     0     0  786  330  8  2 89  0  0
 1  0      0 12114204 134620 16577620    0    0     0 31168 1356  526  9  2 88  1  0
 1  0      0 12100608 134620 16591104    0    0     0     0  727  293  7  2 91  0  0
 1  0      0 12087504 134620 16604020    0    0     0     0  700  310  7  2 91  0  0
 1  0      0 12074908 134620 16616876    0    0     0     0  772  342  7  2 91  0  0
 1  1      0 12021988 134620 16662584    0    0     0 20460 1125  420 10  3 87  0  0
 4  0      0 11935316 134628 16750704    0    0     0 13704 1842  547 27  6 66  0  0
 1  0      0 12063148 134636 16622824    0    0     0 195956 3324 1575 16  4 77  2  0
 1  0      0 12049796 134636 16635608    0    0     0     0  742  366  7  2 91  0  0
 1  0      0 12037448 134636 16648184    0    0     0     0  700  300  7  2 91  0  0
 1  0      0 12064648 134644 16630676    0    0     0 30992 1399  560 10  3 87  1  0
 1  0      0 12051548 134644 16643932    0    0     0     4  689  300  6  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12038448 134644 16657036    0    0     0     0  725  332  7  2 91  0  0
 1  0      0 12025100 134644 16670308    0    0     0     0  668  312  7  2 91  0  0
 1  0      0 12012752 134644 16683332    0    0     0     0  690  316  6  2 91  0  0
 1  0      0 12022320 134648 16666728    0    0     0 30972 1391  548  9  3 87  1  0
 1  0      0 12009216 134648 16680176    0    0     0     0  733  329  6  2 91  0  0
 1  0      0 11995612 134648 16693740    0    0     0     0  698  312  7  2 91  0  0
 2  0      0 11982760 134648 16706908    0    0     0     0  672  306  6  2 91  0  0
 2  0      0 11945716 134648 16744684    0    0     0     0  764  274  9  3 88  0  0
 1  0      0 11994088 134656 16703020    0    0     0 30980 1226  535  7  3 90  1  0
 1  0      0 11981488 134656 16716312    0    0     0     0  741  316  7  2 91  0  0
 1  0      0 11968384 134656 16729596    0    0     0     0  759  307  7  2 91  0  0
 1  0      0 11955284 134656 16743124    0    0     0     0  729  312  7  2 91  0  0
 6  0      0 11939656 134672 16760080    0    0     0 30968 1693  614 16  3 80  1  0
 4  2      0 11679904 134672 17014032    0    0     0 103212 2890  802 39  9 50  2  0
 1  0      0 11944416 134688 16744472    0    0     0 211976 4875 2114 12  4 78  5  1
 1  0      0 11931564 134688 16757288    0    0     0     0  711  297  7  2 91  0  0
 1  0      0 11917732 134688 16770468    0    0   676     0 1205  870  7  2 91  0  0
 1  0      0 11937700 134688 16753472    0    0  2657 30956 2813 1763 10  3 86  1  0
 1  0      0 11923604 134688 16767052    0    0     0     0  722  305  6  2 91  0  0
 1  0      0 11909996 134688 16780676    0    0     0     0  736  297  6  2 91  0  0
 1  0      0 11896640 134688 16793936    0    0     0     8  714  320  6  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11855312 134688 16831056    0    0     0     0  874  363  9  3 88  0  0
 1  0      0 11892348 134700 16790168    0    0     0 30984 1275  519  8  2 90  1  0
 1  0      0 11878740 134700 16803692    0    0     0     0  717  309  6  2 91  0  0
 1  0      0 11865388 134700 16816808    0    0     0     0  802  342  6  2 91  0  0
 1  0      0 11852536 134700 16829756    0    0     0   332  753  308  7  2 91  0  0
 1  0      0 11878728 134708 16811828    0    0     0 30984 1439  569 10  3 87  1  0
 1  0      0 11864116 134708 16825492    0    0     0     0  708  301  7  2 91  0  0
 2  0      0 11851268 134708 16838516    0    0     0     0  738  317  7  2 91  0  0
 1  0      0 11838416 134708 16851356    0    0     0     0  668  259  7  2 91  0  0
 1  0      0 11824808 134708 16864508    0    0     0     8  715  290  6  2 91  0  0
 6  0      0 11774896 134708 16919228    0    0     0 30972 1789  604 21  5 73  1  0
 3  2      0 11537316 134712 17149824    0    0     0 62780 2591  668 38  8 52  1  0
 2  0      0 11796160 134724 16893500    0    0     0 236368 4554 2495 12  4 76  7  1
 2  0      0 11736184 134736 16953664    0    0     0 66068 1266  625 12  4 83  1  0
 2  0      0 11809984 134744 16878996    0    0     0 51680 1471  792 12  3 84  1  0
 1  0      0 11834792 134744 16861796    0    0     0 30996 1456  506 10  3 87  1  0
 1  0      0 11820560 134744 16874940    0    0     0     0  770  329  6  2 91  0  0
 1  0      0 11807204 134744 16887940    0    0     0     0  736  312  7  2 91  0  0
 1  0      0 11794604 134744 16900828    0    0     0     0  786  317  7  2 91  0  0
 2  0      0 11761600 134744 16931672    0    0     0     4  836  342  8  3 89  0  0
 1  0      0 11792336 134748 16896032    0    0     0 30972 1289  525  8  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11778504 134748 16909648    0    0     0     0  708  299  7  2 91  0  0
 1  0      0 11765152 134748 16922780    0    0     0     0  723  310  6  2 91  0  0
 1  0      0 11752300 134748 16935748    0    0     0     0  736  323  7  2 91  0  0
 2  0      0 11735520 134756 16953452    0    0     0 30968 1379  588 10  3 87  1  0
 1  0      0 11763380 134756 16931684    0    0     0     0  789  345  6  3 91  0  0
 1  0      0 11750528 134756 16944816    0    0     0     0  727  301  7  2 91  0  0
 1  0      0 11736920 134756 16958240    0    0     0     0  794  334  7  2 91  0  0
 1  0      0 11723060 134756 16971576    0    0     0     0  717  298  7  2 91  0  0
 7  0      0 11657816 134760 17038688    0    0     0 30992 1918  613 23  5 72  0  0
 5  1      0 11374136 134760 17313640    0    0     0 91592 3474  883 42  9 48  1  0
 2  0      0 11692056 134760 16999476    0    0     0 257020 5902 3120 11  4 73 12  1
 2  0      0 11630064 134764 17061216    0    0     0 66056 1235  675 13  3 83  1  0
 2  1      0 11557488 134764 17134372    0    0     0 24492 1105  463 14  3 82  0  0
 2  0      0 11687716 134780 17016288    0    0     0 69248 1911  845 16  4 79  1  0
 2  0      0 11626228 134784 17078284    0    0     0 66064 1267  675 12  4 83  1  0
 1  0      0 11716292 134792 16984472    0    0     0 37904  990  553  7  3 90  1  0
 1  0      0 11702436 134792 16997508    0    0     0     0  720  298  7  2 91  0  0
 2  0      0 11656320 134792 17035612    0    0     0     0  867  320  9  3 88  0  0
 1  0      0 11694108 134796 16993908    0    0     0 30996 1289  599  7  3 90  1  0
 1  0      0 11680500 134796 17007176    0    0     0   356  808  332  6  2 91  0  0
 1  0      0 11666388 134796 17020736    0    0     0     0  744  297  6  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 11653284 134796 17033704    0    0     0     0  762  323  7  2 91  0  0
 1  0      0 11679224 134812 17016104    0    0     0 30988 1519  599 10  3 87  0  0
 1  0      0 11664108 134812 17029824    0    0     0     0  715  273  7  2 91  0  0
 1  0      0 11651256 134812 17042744    0    0     0     4  732  321  7  2 91  0  0
 1  0      0 11636644 134812 17056044    0    0     0     0  752  314  6  3 91  0  0
 2  0      0 11623540 134812 17069280    0    0     0     0  740  325  7  2 91  0  0
 6  0      0 11528536 134828 17166268    0    0     0 43848 2210  964 26  7 66  1  0
 2  4      0 11288680 134832 17403708    0    0     0 275284 5569 1962 36  9 50  4  1
 2  0      0 11578760 134840 17113668    0    0     0 47480 2290 1381 13  4 81  2  0
 2  0      0 11525840 134844 17166544    0    0     0 66084 1208  644 13  3 83  1  0
 3  0      0 11580996 134852 17113088    0    0     0 43364 1249  568 13  4 82  1  0
 2  0      0 11559316 134856 17141264    0    0     0 96940 1973  854 15  4 79  1  0
 1  0      0 11629852 134868 17066452    0    0     0 27276 1082  546  9  3 88  0  0
 1  0      0 11616244 134872 17079916    0    0     0   108  809  374  6  2 91  0  0
 1  0      0 11594684 134872 17092756    0    0  3333     0 2405 2030  7  2 90  0  0
 4  0      0 11556380 134872 17129008    0    0     0     0  791  287  9  2 88  0  0
 1  0      0 11591644 134876 17088740    0    0     0 30968 1403  607  7  2 89  1  0
 1  0      0 11577536 134876 17102028    0    0     0     0  792  327  6  2 91  0  0
 1  0      0 11563928 134876 17115356    0    0     0     4  781  327  6  2 91  0  0
 1  0      0 11550824 134876 17128080    0    0     0     0  747  304  7  2 91  0  0
 1  0      0 11575760 134884 17110600    0    0     0 30984 1342  611 10  3 87  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 11561652 134884 17124124    0    0     0     0  732  298  6  2 91  0  0
 1  0      0 11548300 134884 17137752    0    0     0     0  744  295  6  2 91  0  0
 1  0      0 11534452 134884 17150888    0    0     0    16  739  316  7  2 91  0  0
 1  0      0 11521600 134884 17163976    0    0     0     0  768  328  6  2 91  0  0
 7  0      0 11450296 134896 17236912    0    0     0 30984 1955  624 25  5 69  1  0
 6  0      0 11179720 134896 17499632    0    0     0 44948 2687  635 43  9 47  1  0
 2  0      0 11500728 134904 17184880    0    0     0 306276 6720 3709 12  4 68 16  1
 2  0      0 11439996 134908 17245584    0    0     0 66064 1221  713 12  3 83  1  0
 3  0      0 11370696 134908 17314364    0    0     0     8 1048  358 14  3 83  0  0
 1  1      0 11353552 134916 17340060    0    0     0 131240 2141 1211 15  4 79  2  0
 2  0      0 11474588 134924 17217704    0    0     0   112 1055  394 13  4 83  0  0
 2  0      0 11417172 134928 17276316    0    0     0 66032 1576  930 15  3 81  1  0
 3  0      0 11354928 134932 17338904    0    0     0 65976 1241  738 12  4 83  1  0
 2  0      0 11484536 134940 17206968    0    0     0 21728  976  506  9  3 88  0  0
 1  0      0 11507964 134956 17176332    0    0     0 31048 1351  539  8  3 89  1  0
 1  0      0 11494104 134956 17189880    0    0     0     0  749  316  6  2 91  0  0
 1  0      0 11480496 134956 17203460    0    0     0     0  733  298  7  2 91  0  0
 2  0      0 11467644 134956 17216440    0    0     0     0  717  318  6  2 91  0  0
 1  0      0 11493332 134964 17199160    0    0     0 31020 1480  589 10  3 87  0  0
 1  0      0 11478972 134964 17212760    0    0     0     0  732  329  7  2 91  0  0
 1  0      0 11465364 134964 17226156    0    0     0     0  746  313  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 11452260 134964 17239464    0    0     0     0  741  303  7  2 91  0  0
 1  0      0 11439408 134964 17252060    0    0     0     0  783  360  6  2 91  0  0
 6  0      0 11367612 134968 17324344    0    0     0 45128 2242  739 22  5 71  1  0
 2  4      0 11098764 134972 17582916    0    0     0 107576 3364  988 39  9 50  3  0
 2  0      0 11400564 134980 17285432    0    0     0 215072 5062 2768 12  4 73 10  1
 2  0      0 11340336 134984 17345540    0    0     0 66104 1248  648 12  4 83  1  0
 3  0      0 11269524 134984 17416256    0    0     0     0 1057  337 13  4 82  0  0
 2  0      0 11249852 134992 17443996    0    0     0 97000 1911 1100 15  4 79  1  0
 2  0      0 11385252 135008 17309028    0    0     0 50448 1225  618 13  3 83  1  0
 2  0      0 11325276 135008 17368588    0    0     0 66016 1204  662 12  4 83  1  0
 2  0      0 11264796 135012 17429340    0    0     0 65980 1215  714 13  3 83  1  0
 2  0      0 11383068 135024 17308132    0    0     0 16584 1040  553 10  3 87  0  0
 1  0      0 11416576 135024 17269460    0    0     0 31072 1380  537  7  3 89  1  0
 1  0      0 11402968 135024 17283272    0    0     0     0  785  323  7  2 91  0  0
 1  0      0 11389864 135024 17296132    0    0     0     0  715  285  7  2 91  0  0
 1  0      0 11377012 135024 17309064    0    0     0     0  686  296  6  2 91  0  0
 1  0      0 11403076 135024 17291632    0    0     0 31024 1303  563 10  3 86  1  0
 1  0      0 11388592 135024 17305076    0    0     0    12  763  304  6  2 91  0  0
 1  0      0 11374984 135024 17318468    0    0     0     0  692  294  7  2 91  0  0
 1  0      0 11361880 135024 17331488    0    0     0     0  755  309  6  2 91  0  0
 1  0      0 11348776 135024 17344648    0    0     0     0  697  272  6  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 11271940 135024 17419464    0    0     0 38644 2069  699 24  5 70  1  0
 4  2      0 11010448 135024 17673212    0    0     0 123904 3444 1017 39  9 50  2  0
 2  0      0 11301800 135040 17380360    0    0     0 198888 5222 2472 12  4 76  8  0
 2  0      0 11243588 135040 17438144    0    0     0 66088 1205  623 12  4 83  1  0
 2  1      0 11171012 135040 17510244    0    0     0 40516 1122  493 14  4 82  1  0
 2  0      0 11299980 135052 17386188    0    0     0 54008 1821  803 15  5 79  1  0
 2  0      0 11242272 135056 17444888    0    0     0 66052 1191  688 12  4 83  1  0
 2  0      0 11180784 135056 17506728    0    0     0 66300 1275  633 13  3 83  1  0
 1  0      0 11325264 135056 17356292    0    0     0 45580 1173  579 10  4 85  1  0
 2  0      0 11292256 135056 17388016    0    0     0     0  805  306  9  2 89  0  0
 1  0      0 11322740 135056 17351940    0    0     0 31068 1365  552  7  3 89  1  0
 3  0      0 11301400 135056 17365036    0    0  3333     0 2567 2202  7  3 91  0  0
 1  0      0 11288828 135056 17378452    0    0     0     0  680  248  7  2 91  0  0
 1  0      0 11275752 135056 17391320    0    0     0     0  819  323  6  2 91  0  0
 1  0      0 11300824 135060 17374384    0    0     0 31020 1374  539  9  3 87  1  0
 1  0      0 11286588 135060 17388108    0    0     0     0  751  332  6  2 91  0  0
 1  0      0 11272728 135060 17401496    0    0     0     0  752  293  7  2 91  0  0
 1  0      0 11259624 135060 17414836    0    0     0     0  774  318  7  2 91  0  0
 1  0      0 11246272 135060 17427904    0    0     0     0  741  306  7  2 91  0  0
 6  0      0 11170692 135064 17513528    0    0     0 31032 1965  600 24  6 69  1  0
 3  3      0 10943944 135072 17734904    0    0     0 246348 5609 2276 33  7 50  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11207832 135104 17472564    0    0     0 72288 2710 1425 14  4 80  2  0
 2  0      0 11146092 135108 17533228    0    0     0 65976 1236  582 12  4 83  1  0
 3  0      0 11078820 135112 17603024    0    0     0 65992 1255  693 13  4 82  1  0
 2  0      0 11226192 135116 17465028    0    0     0 41888 1810  702 16  4 80  1  0
 2  0      0 11167728 135124 17522828    0    0     0 66032 1316  687 13  3 83  1  0
 2  0      0 11108764 135124 17578660    0    0     0 65920 1209  593 12  4 83  1  0
 2  0      0 11046536 135128 17641712    0    0     0    76  975  338 13  4 83  0  0
 2  0      0 11237292 135136 17445884    0    0     0 71908 1497 1065 10  3 86  1  0
 1  0      0 11247112 135140 17425880    0    0     0 31064 1416  475 10  3 87  0  0
 1  0      0 11233008 135140 17439068    0    0     0     0  791  348  6  3 91  0  0
 1  0      0 11220912 135140 17452188    0    0     0     0  732  321  7  2 91  0  0
 1  0      0 11208312 135140 17464556    0    0     0   108  758  321  7  2 91  0  0
 2  0      0 11187900 135140 17484984    0    0     0     0  827  335  8  2 90  0  0
 1  0      0 11220652 135144 17458724    0    0     0 31024 1412  557  9  3 88  1  0
 1  0      0 11206548 135144 17471588    0    0     0     0  723  300  7  2 91  0  0
 1  0      0 11193448 135144 17484776    0    0     0     0  721  314  7  2 91  0  0
 1  0      0 11180848 135144 17496920    0    0     0     4  769  314  7  2 91  0  0
 2  0      0 11153632 135144 17522952    0    0     0     0  829  328  8  2 89  0  0
 6  0      0 11055128 135152 17628408    0    0     0 30996 2109  600 30  6 63  1  0
 1  4      0 10858116 135152 17815800    0    0     0 176004 3653 1426 33  7 54  6  0
 2  0      0 11133096 135156 17543436    0    0     0 129088 3746 1912 11  4 79  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11074380 135160 17602220    0    0     0 66404 1283  640 13  3 83  1  0
 2  1      0 11002320 135160 17673088    0    0     0 28628 1137  455 13  4 82  0  0
 2  0      0 11046268 135164 17636916    0    0     0 111684 2068 1268 15  4 79  2  0
 1  0      0 11178428 135164 17504156    0    0     0     0  722  342  7  2 91  0  0
 1  0      0 11164824 135164 17516772    0    0     0     0  767  319  7  2 91  0  0
 1  0      0 11151468 135164 17529372    0    0     0     0  754  317  6  2 91  0  0
 2  0      0 11127528 135164 17553276    0    0     0     0  762  324  8  2 90  0  0
 1  0      0 11150452 135172 17524076    0    0     0 31008 1353  594  8  3 88  1  0
 1  0      0 11137096 135172 17537220    0    0     0     0  732  326  7  2 91  0  0
 1  0      0 11122984 135172 17550380    0    0     0     0  728  303  6  2 91  0  0
 1  0      0 11110636 135172 17562980    0    0     0     0  797  317  7  2 91  0  0
 2  0      0 11076112 135172 17598340    0    0     0     8  854  344  9  2 88  0  0
 1  0      0 11113648 135172 17558480    0    0     0 31012 1321  588  7  3 89  1  0
 1  0      0 11100296 135172 17571836    0    0     0     0  725  302  6  2 91  0  0
 1  0      0 11086940 135172 17584752    0    0     0     0  708  293  7  2 91  0  0
 1  0      0 11073584 135172 17597436    0    0     0     0  688  306  7  2 91  0  0
 2  1      0 11028236 135172 17642812    0    0     0 24296 1112  385 10  2 87  0  0
 6  0      0 10841576 135172 17838340    0    0     0 38708 2789  744 45  9 44  1  0
 4  1      0 10707284 135176 17965896    0    0     0 299040 6858 3691 24  6 50 19  1
 2  0      0 11022180 135188 17652152    0    0     0 23420 1906  900 13  4 82  1  0
 2  0      0 10965984 135188 17708264    0    0     0 66044 1203  635 12  3 83  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 10887112 135188 17788204    0    0     0 66068 1300  622 15  4 80  1  0
 2  0      0 11085392 135196 17591496    0    0     0 74084 1859  878 14  4 81  1  0
 2  0      0 11022748 135196 17657996    0    0     0     0  999  357 13  4 83  0  0
 2  0      0 10966048 135200 17714840    0    0     0 66032 1217  650 12  3 83  1  0
 2  0      0 10909852 135200 17770428    0    0     0 65976 1209  688 12  4 83  1  0
 3  0      0 10821428 135200 17855500    0    0     0     8 1108  348 15  4 80  0  0
 1  0      0 11069088 135212 17598160    0    0     0 117804 2023 1303 11  4 82  3  0
 1  0      0 11055232 135212 17611520    0    0     0     0  775  335  7  2 91  0  0
 2  0      0 11037168 135212 17624136    0    0  2838     0 2257 1882  7  3 90  0  0
 1  0      0 11024316 135212 17636772    0    0   495     0  883  398  7  2 91  0  0
 2  0      0 10985284 135212 17677036    0    0     0     4  925  366 10  2 88  0  0
 1  0      0 11037688 135228 17631416    0    0     0 31064 1206  562  7  2 90  0  0
 1  0      0 11024084 135228 17644820    0    0     0     0  716  301  7  2 91  0  0
 2  0      0 11010476 135228 17657724    0    0     0     0  679  298  7  2 91  0  0
 1  0      0 10997876 135228 17670556    0    0     0     0  761  335  6  2 91  0  0
 7  0      0 11008948 135228 17671184    0    0     0 31280 1548  582 13  4 83  1  0
 6  0      0 10734104 135232 17939940    0    0     0 18404 2280  438 43  9 47  0  0
 2  0      0 10996112 135252 17678352    0    0     0 322812 7388 3708 17  6 59 17  1
 2  0      0 10930340 135252 17742808    0    0     0     0  998  318 13  4 83  0  0
 2  0      0 10873640 135252 17799008    0    0     0 66088 1199  630 12  4 83  1  0
 4  0      0 10787972 135256 17886060    0    0     0 82380 1564  702 16  4 79  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 10793768 135264 17886292    0    0     0 14624 1378  562 13  4 83  0  0
 2  0      0 10734296 135268 17946848    0    0     0 65968 1247  704 12  3 83  1  0
 2  0      0 10961912 135268 17718632    0    0     0 53124 1225  620 12  4 83  1  0
 2  0      0 10907984 135268 17771644    0    0     0 66040 1227  610 12  4 83  1  0
 3  0      0 10820540 135268 17855168    0    0     0    60 1352  577 16  4 80  0  0
 2  0      0 10811708 135272 17857688    0    0     0 96936 2820 2048 13  4 80  2  0
 2  0      0 10752764 135272 17915952    0    0     0 65984 1239  792 12  4 83  1  0
 1  0      0 10980008 135276 17685856    0    0     0 44176 1115  589 10  3 85  1  0
 1  0      0 10967664 135276 17697456    0    0     0     0  751  297  7  2 91  0  0
 2  0      0 10943724 135276 17722676    0    0     0     0  870  330  8  3 90  0  0
 1  0      0 10981268 135284 17691940    0    0     0 31176 1373  531  9  2 88  1  0
 1  0      0 10968920 135284 17704168    0    0     0     0  782  318  6  2 91  0  0
 1  0      0 10956824 135284 17716296    0    0     0     0  768  315  7  2 91  0  0
 1  0      0 10944476 135284 17728896    0    0     0     0  729  317  7  2 91  0  0
 2  0      0 10916756 135284 17754124    0    0     0     0  809  306  8  3 90  0  0
 6  0      0 10813680 135292 17859352    0    0     0 31300 2243  667 30  7 63  1  0
 4  3      0 10611144 135296 18055388    0    0     0 185464 4417 1803 34  8 50  8  0
 2  0      0 10891148 135308 17776736    0    0     0 137368 4331 2345 13  3 75  8  1
 2  0      0 10834952 135308 17832800    0    0     0 66088 1201  586 13  3 83  1  0
